"","KID","year","tau_m","tau_f","tau_both","tau_m2","tau_f2","tau_m_investment","tau_m_social","tau_m_ex_inv","tau_m_ex_soc","tau_f_investment","tau_f_social","tau_f_ex_inv","tau_f_ex_soc","tau_both_investment","tau_both_social","tau_both_ex_inv","tau_both_ex_soc","relative_present","informal_invest","formal_invest","relative_invest","formal","relative","informal","tau_m_socinvest","tau_f_socinvest","tau_both_socinvest"
"3078",2355176,1997,9.76666666666667,0,9.76666666666667,7.26666666666667,0,0,3.5,1.93333333333333,4.33333333333333,0,0,0,0,0,3.5,1.93333333333333,4.33333333333333,11.5,2.5,0,0,0,0,29.4833333333333,6.26666666666667,0,6.26666666666667
"3079",2355176,2002,21.75,13,24.25,16.5833333333333,13,2.5,12.3333333333333,2.5,13.5833333333333,0,10,0,12.5,2.5,12.3333333333333,2.5,16.0833333333333,10.5,0,0,0,0,0,9.41666666666667,16.0833333333333,12.5,18.5833333333333
"3080",2355176,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0
"3081",2379032,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9166666666667,0,0,1.91666666666667,0,29.9166666666667,2.5,0,0,0
"3082",2379033,1997,37.8666666666667,2.33333333333333,40.2,33.1166666666667,0,11.1,4.23333333333333,11.1,5.5,0,0,0,0,11.1,4.23333333333333,11.1,5.5,0,8.11666666666667,0,0,0,0,47.2833333333333,16.6,0,16.6
"3083",2383173,1997,11,2.5,11,11,2.5,5,4.16666666666667,5.83333333333333,4.16666666666667,0,2.5,0,2.5,5,4.16666666666667,5.83333333333333,4.16666666666667,23.6666666666667,0,0,0.666666666666667,0,18.6666666666667,0.833333333333333,10,2.5,10
"3084",2383174,1997,36.8333333333333,2.5,36.8333333333333,29.3333333333333,2.5,9.66666666666667,7.5,9.66666666666667,12.1666666666667,0,2.5,0,2.5,9.66666666666667,7.5,9.66666666666667,12.1666666666667,11.1666666666667,0,0,0,0,1,0,21.8333333333333,2.5,21.8333333333333
"3085",2392033,2002,27.5,31.5,31.5,6.25,7.25,4,2.25,4,2.25,4,2.25,4,3.25,4,2.25,4,3.25,25,0,0,0,0,14,3.08333333333333,6.25,7.25,7.25
"3086",2392035,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0
"3087",2392035,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,10.9166666666667,0,0,0
"3088",2392036,1997,15.5,11.25,22.25,5.5,11.25,1,4.5,1,4.5,0,4.5,0,4.5,1,4.5,1,4.5,0,0,0,0,0,0,55.8333333333333,5.5,4.5,5.5
"3089",2392036,2002,14.1666666666667,27.6666666666667,34.1666666666667,14.1666666666667,17.6666666666667,11,0,11,0.666666666666667,17,0,17,0.666666666666667,21,0,21,0.666666666666667,0,15,0,0,0,0,17.5,11.6666666666667,17.6666666666667,21.6666666666667
"3090",2392036,2007,7,7,7,7,7,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,0,0,0,0,0,10,5.5,5.5,5.5
"3091",2392037,1997,4.91666666666667,15.3333333333333,15.9166666666667,4.91666666666667,15.3333333333333,0,4.33333333333333,0,4.33333333333333,0,4.33333333333333,0,4.33333333333333,0,4.33333333333333,0,4.33333333333333,0,0,0,0,0,0,55.8333333333333,4.33333333333333,4.33333333333333,4.33333333333333
"3092",2392037,2002,27.8333333333333,35.6666666666667,44.8333333333333,27.8333333333333,35.6666666666667,8.5,9.83333333333333,8.5,11.8333333333333,13.5,4.5,13.5,5.16666666666667,13.5,9.83333333333333,13.5,11.8333333333333,0,15,0,0,0,0,30,20.3333333333333,18.6666666666667,25.3333333333333
"3093",2392037,2007,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0
"3094",2397037,1997,33.5,7.25,39.75,29.6666666666667,7.25,15.9166666666667,8.83333333333333,15.9166666666667,11.25,7.25,0,7.25,0,22.1666666666667,8.83333333333333,22.1666666666667,11.25,9.83333333333333,6.66666666666667,0,0,0,3,10.8333333333333,27.1666666666667,7.25,33.4166666666667
"3095",2397037,2002,20.1666666666667,0,20.1666666666667,20.1666666666667,0,9.75,2.1,11,4.43333333333333,0,0,0,0,9.75,2.1,11,4.43333333333333,6.66666666666667,0,0,0,0,0,5.91666666666667,15.4333333333333,0,15.4333333333333
"3096",2397037,2007,23.1833333333333,0.833333333333333,23.1833333333333,12.3,0.833333333333333,1.1,7.7,1.43333333333333,8.36666666666667,0,0,0,0,1.1,7.7,1.43333333333333,8.36666666666667,3.33333333333333,0,0,0,0,3.33333333333333,1.66666666666667,9.8,0,9.8
"3097",2397038,1997,25.1666666666667,8,31,25.1666666666667,8,9.75,13.5,9.75,14.1666666666667,6.33333333333333,1.66666666666667,6.33333333333333,1.66666666666667,15.5833333333333,13.5,15.5833333333333,14.1666666666667,4.33333333333333,0,0,0,0,0,0,23.9166666666667,8,29.75
"3098",2397038,2002,36.3333333333333,0,36.3333333333333,36.3333333333333,0,8.5,5.26666666666667,11,9.18333333333333,0,0,0,0,8.5,5.26666666666667,11,9.18333333333333,1.5,0,0,0,0,0,1.25,20.1833333333333,0,20.1833333333333
"3099",2397038,2007,33.3333333333333,2.91666666666667,36.25,21,2.91666666666667,7.5,7.16666666666667,7.5,9.16666666666667,0,0,0,0,7.5,7.16666666666667,7.5,9.16666666666667,0,0,0,0,0,0,2.91666666666667,16.6666666666667,0,16.6666666666667
"3100",2409031,1997,9.58333333333333,2.5,9.58333333333333,3.91666666666667,2.5,0,2.5,1.41666666666667,2.5,0,2.5,0,2.5,0,2.5,1.41666666666667,2.5,0,86.8333333333333,0,0,0,0,87.6666666666667,3.91666666666667,2.5,3.91666666666667
"3101",2409031,2002,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,4.5,0,0,0
"3102",2409032,1997,38.8333333333333,4.5,40.8333333333333,15.6666666666667,4.5,0,6,0,9.33333333333333,0,2.5,0,2.5,0,6,0,9.33333333333333,0,10.8333333333333,0,0,0,0,14.1666666666667,9.33333333333333,2.5,9.33333333333333
"3103",2409032,2002,3,12.8333333333333,14.8333333333333,3,12.8333333333333,0,1,0,3,0,5.66666666666667,2.5,5.66666666666667,0,5.66666666666667,2.5,7.66666666666667,0,0,0,0,0,0,5.83333333333333,3,8.16666666666667,10.1666666666667
"3104",2409033,1997,14.25,10.5,16.75,7.25,3.5,2.08333333333333,1.66666666666667,2.91666666666667,3.33333333333333,0,1,2.5,1,2.08333333333333,1.66666666666667,5.41666666666667,3.33333333333333,0,0,0,0,0,0,7.33333333333333,6.25,3.5,8.75
"3105",2409033,2002,15,16.6666666666667,31.6666666666667,5.41666666666667,13,0,5,0.416666666666667,5,4.5,2.83333333333333,5.5,2.83333333333333,4.5,7.83333333333333,5.91666666666667,7.83333333333333,0,0,0,0,0,0,0,5.41666666666667,8.33333333333333,13.75
"3106",2409175,1997,20,8.16666666666667,20,12.8333333333333,1,1.58333333333333,5.5,2.83333333333333,8.83333333333333,0,1,0,1,1.58333333333333,5.5,2.83333333333333,8.83333333333333,0,14.5833333333333,0,0,0,0,22.9166666666667,11.6666666666667,1,11.6666666666667
"3107",2409175,2002,10.5,11,21.5,6.33333333333333,7.5,2,1.83333333333333,2,4.33333333333333,0,2.83333333333333,0,2.83333333333333,2,4.66666666666667,2,7.16666666666667,0,0,0,0,0,0,7.08333333333333,6.33333333333333,2.83333333333333,9.16666666666667
"3108",2409175,2007,6,0,6,2.66666666666667,0,1,0.5,1,1.66666666666667,0,0,0,0,1,0.5,1,1.66666666666667,0,0.416666666666667,0,0,0,0,21.8333333333333,2.66666666666667,0,2.66666666666667
"3109",2410031,1997,21,15.5,23,8,7.5,0,7,0,8,0,6.5,0,7.5,0,9,0,10,0,0.5,0,0,0,0,15.25,8,7.5,10
"3110",2410031,2002,10,10,10,2.5,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,0,0,0,0,0,3.08333333333333,2.5,2.5,2.5
"3111",2410032,1997,35.8333333333333,15.5,35.8333333333333,22.8333333333333,7.5,5,11.5,8.33333333333333,14.5,0,7,0,7.5,5,11.5,8.33333333333333,14.5,0,0.5,0,0,0,0,6.5,22.8333333333333,7.5,22.8333333333333
"3112",2410032,2002,6.58333333333333,2.5,6.58333333333333,6.58333333333333,2.5,2.75,3.83333333333333,2.75,3.83333333333333,0,2.5,0,2.5,2.75,3.83333333333333,2.75,3.83333333333333,0,0,0,0,0,0,7.5,6.58333333333333,2.5,6.58333333333333
"3113",2410032,2007,7.88333333333333,4.21666666666667,7.88333333333333,4.96666666666667,4.21666666666667,0,4.21666666666667,0,4.96666666666667,0,4.21666666666667,0,4.21666666666667,0,4.21666666666667,0,4.96666666666667,0,0,0,0,0,0,2.41666666666667,4.96666666666667,4.21666666666667,4.96666666666667
"3114",2410033,1997,57.9,0,57.9,42.4,0,17.7333333333333,13.8333333333333,17.7333333333333,13.8333333333333,0,0,0,0,17.7333333333333,13.8333333333333,17.7333333333333,13.8333333333333,43.1666666666667,0,0,0,0,4.16666666666667,0,31.5666666666667,0,31.5666666666667
"3115",2410033,2007,19.25,22.5833333333333,29.4166666666667,19.25,22.5833333333333,3,5.25,5.5,6.25,5.08333333333333,7.75,8.83333333333333,12.0833333333333,5.08333333333333,7.75,8.83333333333333,12.0833333333333,3,0.5,0,0,0,0,0.5,11.75,20.9166666666667,20.9166666666667
"3116",2411171,2002,26.25,27.9166666666667,35.4166666666667,17,11.75,5.66666666666667,6.25,5.66666666666667,8,1.66666666666667,6.25,1.66666666666667,6.75,6.66666666666667,6.25,6.66666666666667,8,10,0,0,2,0,3.5,7.91666666666667,13.6666666666667,8.41666666666667,14.6666666666667
"3117",2411172,2002,17.5,15.25,19,14,10.25,3.66666666666667,5.25,4.16666666666667,6.5,1.16666666666667,5.25,1.66666666666667,5.25,3.66666666666667,5.25,4.16666666666667,6.5,18.1666666666667,0,0,3,0,3,6.25,10.6666666666667,6.91666666666667,10.6666666666667
"3118",2411173,1997,16.3333333333333,9.16666666666667,25.5,12.3333333333333,9.16666666666667,2,3,4,3,5,2.5,6.66666666666667,2.5,7,5.5,10.6666666666667,5.5,12,0,0,5,0,5,2.5,7,9.16666666666667,16.1666666666667
"3119",2411173,2002,18.75,9,27.75,13.75,9,8.75,2.5,8.75,5,4,4,4,4,12.75,6.5,12.75,9,0,0,0,0,0,0,8.08333333333333,13.75,8,21.75
"3120",2411174,1997,16.3333333333333,6.66666666666667,23,12.3333333333333,6.66666666666667,2,3,4.83333333333333,3,2.5,2.5,4.16666666666667,2.5,4.5,5.5,9,5.5,12,0,0,5,0,5,22.5,7.83333333333333,6.66666666666667,14.5
"3121",2411174,2002,17.5,5,22.5,12.5,5,7.5,2.5,7.5,5,4,1,4,1,11.5,3.5,11.5,6,0,0,0,0,0,0,7.91666666666667,12.5,5,17.5
"3122",2412033,1997,19.8333333333333,56.2666666666667,62,19.8333333333333,56.2666666666667,4,5,7.33333333333333,5,35.6666666666667,12,39,12,38.6666666666667,12,42,12,1.5,0,0,0,0,0,0,12.3333333333333,51,54
"3123",2412033,2002,23.4166666666667,19,24.4166666666667,13.9166666666667,12,1,5.33333333333333,1.83333333333333,6.33333333333333,1,6.33333333333333,1,7.33333333333333,1,6.33333333333333,1.83333333333333,7.33333333333333,22.0833333333333,0,0,0,0,20,2.5,8.16666666666667,8.33333333333333,9.16666666666667
"3124",2412033,2007,24.3333333333333,21.4166666666667,25.1666666666667,23.3333333333333,20.4166666666667,9.83333333333333,12.4166666666667,10.25,12.4166666666667,8.83333333333333,10.75,8.83333333333333,11.5833333333333,9.83333333333333,12.4166666666667,10.25,13.25,0,1.66666666666667,0,0,0,0,10.75,22.6666666666667,20.4166666666667,23.5
"3125",2416034,1997,9.9,2.5,9.9,9.9,2.5,2.5,3.5,2.5,3.66666666666667,0,2.5,0,2.5,2.5,3.5,2.5,3.66666666666667,0,9.66666666666667,0,0,0,0,27.3333333333333,6.16666666666667,2.5,6.16666666666667
"3126",2416035,1997,17.0833333333333,20.8166666666667,27.0833333333333,13.0833333333333,9.31666666666667,2.66666666666667,3.5,4.33333333333333,4,3.5,3.5,3.5,4,5.16666666666667,3.5,6.83333333333333,4,0,0,0,0,0,0,2.91666666666667,8.33333333333333,7.5,10.8333333333333
"3127",2416035,2002,27.5833333333333,22.5833333333333,30.0833333333333,18.5833333333333,15.0833333333333,1.5,5.33333333333333,2.33333333333333,9.25,1.5,4.91666666666667,1.5,7.58333333333333,1.5,5.33333333333333,2.33333333333333,9.25,0,0,0,0,0,0,2,11.5833333333333,9.08333333333333,11.5833333333333
"3128",2416036,1997,41.25,20.0833333333333,49.25,37.25,8.58333333333333,24.8333333333333,3.5,27.75,3.5,3.83333333333333,3.5,3.83333333333333,3.5,25.3333333333333,3.5,28.25,3.5,1.08333333333333,0,0,0,0,0,0,31.25,7.33333333333333,31.75
"3129",2416036,2002,13.3333333333333,10.5,16.0833333333333,13.3333333333333,10.5,5.5,3.25,7.58333333333333,3.25,3.25,2,4.5,2,6.75,3.25,8.83333333333333,3.25,0,0,0,0,0,0,2.91666666666667,10.8333333333333,6.5,12.0833333333333
"3130",2416036,2007,6.58333333333333,21.5833333333333,23.0833333333333,2.5,17.75,0,1.25,0.416666666666667,1.25,13.1666666666667,1.75,14.3333333333333,1.75,13.1666666666667,1.75,14.75,1.75,0,0,0,0,0,0,0.5,1.66666666666667,16.0833333333333,16.5
"3131",2418034,1997,21.4333333333333,4,21.4333333333333,21.4333333333333,4,5.6,5.33333333333333,5.6,6.16666666666667,0,2,0,2,5.6,5.33333333333333,5.6,6.16666666666667,0,0,0,0,0,0,42.5,11.7666666666667,2,11.7666666666667
"3132",2418034,2002,25.5666666666667,7.5,25.5666666666667,18.2333333333333,3.5,5.5,8.31666666666667,6.91666666666667,8.31666666666667,1,2.5,1,2.5,5.5,8.31666666666667,6.91666666666667,8.31666666666667,11,0,0,5,0,5,6.25,15.2333333333333,3.5,15.2333333333333
"3133",2418034,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,5.08333333333333,0,0,0
"3134",2422035,1997,10,0,10,10,0,2.08333333333333,2.5,2.5,2.5,0,0,0,0,2.08333333333333,2.5,2.5,2.5,0,0,0,0,10,0,0.833333333333333,5,0,5
"3135",2422036,1997,11.25,0,11.25,11.25,0,2.91666666666667,1.66666666666667,3.33333333333333,2.91666666666667,0,0,0,0,2.91666666666667,1.66666666666667,3.33333333333333,2.91666666666667,0,0,0,0,10,0,0.833333333333333,6.25,0,6.25
"3136",2427034,1997,13.8,7.83333333333333,15.8,11.4666666666667,3.5,1,7.66666666666667,2.46666666666667,8.16666666666667,0,2.66666666666667,0.833333333333333,2.66666666666667,1,7.66666666666667,2.46666666666667,8.16666666666667,8.16666666666667,0,0,0,0,5,1.66666666666667,10.6333333333333,3.5,10.6333333333333
"3137",2427034,2002,3.91666666666667,5.66666666666667,7.25,3.91666666666667,3,0,2.33333333333333,1.25,2.66666666666667,0,2.33333333333333,0,2.33333333333333,0,2.33333333333333,1.25,2.66666666666667,5,6.66666666666667,0,0,0,3.66666666666667,33.4166666666667,3.91666666666667,2.33333333333333,3.91666666666667
"3138",2427035,1997,18.3833333333333,5.16666666666667,18.3833333333333,16.3833333333333,3.16666666666667,4.58333333333333,8.16666666666667,5.21666666666667,8.66666666666667,0,3.16666666666667,0,3.16666666666667,4.58333333333333,8.16666666666667,5.21666666666667,8.66666666666667,27.75,1.86666666666667,0,0,0,24.5833333333333,3.6,13.8833333333333,3.16666666666667,13.8833333333333
"3139",2427035,2002,11.6,8.86666666666667,12.1,10.8666666666667,8.86666666666667,1.16666666666667,7.2,3.66666666666667,7.2,1.16666666666667,7.2,1.16666666666667,7.7,1.16666666666667,7.2,3.66666666666667,7.7,3.96666666666667,4.23333333333333,0,0,0,0.166666666666667,12.1333333333333,10.8666666666667,8.86666666666667,11.3666666666667
"3140",2427035,2007,28.5833333333333,24.0833333333333,28.5833333333333,7,4.5,0,3.66666666666667,1.25,4.5,0,3.66666666666667,0,4.5,0,3.66666666666667,1.25,4.5,3.66666666666667,0,0,0,0,0,0,5.75,4.5,5.75
"3141",2432038,1997,7.5,0,7.5,7.5,0,0,7.5,0,7.5,0,0,0,0,0,7.5,0,7.5,78,0,0,27.75,0,65.5,0,7.5,0,7.5
"3142",2432038,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8333333333333,0,0,17.5,0,46.8333333333333,5,0,0,0
"3143",2432041,2002,18.6666666666667,13.6666666666667,18.6666666666667,14,9,0,9.33333333333333,0.833333333333333,10.3333333333333,0,9,0,9,0,9.33333333333333,0.833333333333333,10.3333333333333,11.9166666666667,0,0,0,0,0,0,11.1666666666667,9,11.1666666666667
"3144",2432041,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,7.26666666666667,0,0,0
"3145",2432042,1997,0,12.6666666666667,12.6666666666667,0,12.6666666666667,0,0,0,0,0.333333333333333,10.8333333333333,0.333333333333333,12.3333333333333,0.333333333333333,10.8333333333333,0.333333333333333,12.3333333333333,78.3333333333333,0,0,14,0,66.3333333333333,0,0,12.6666666666667,12.6666666666667
"3146",2432042,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42.25,0,1.66666666666667,0,10,43.0833333333333,0,0,0
"3147",2432044,1997,17.3333333333333,10.5833333333333,27.9166666666667,16.1,10.5833333333333,4.4,2.8,4.81666666666667,3.63333333333333,0,10.5833333333333,0,10.5833333333333,4.4,13.3833333333333,4.81666666666667,14.2166666666667,28.0833333333333,0,0,6.5,0,16.5166666666667,0,8.45,10.5833333333333,19.0333333333333
"3148",2432044,2002,26.2166666666667,17.75,29.8,18.0166666666667,11.75,4.83333333333333,9.26666666666667,5.41666666666667,9.26666666666667,2.25,9,2.25,9,7.08333333333333,9.26666666666667,7.66666666666667,9.26666666666667,20.6666666666667,0,0,0,0,0,0.583333333333333,14.6833333333333,11.25,16.9333333333333
"3149",2432044,2007,19.9333333333333,22.8333333333333,29.5,19.9333333333333,14.9166666666667,5.75,0.5,6.16666666666667,0.5,0,1.25,0,1.25,5.75,1.75,6.16666666666667,1.75,0,0,0,0,0,0,2.08333333333333,6.66666666666667,1.25,7.91666666666667
"3150",2432046,1997,2.91666666666667,27.9166666666667,30.8333333333333,2.91666666666667,22.9166666666667,0,1.25,1.66666666666667,1.25,7.91666666666667,4.5,10.4166666666667,5,7.91666666666667,5.75,12.0833333333333,6.25,0,0,0,0,0,0,3.33333333333333,2.91666666666667,15.4166666666667,18.3333333333333
"3151",2432046,2007,3.16666666666667,0,3.16666666666667,3.16666666666667,0,0,2.16666666666667,0,3.16666666666667,0,0,0,0,0,2.16666666666667,0,3.16666666666667,0,17.5,0,0,0,0,33.5833333333333,3.16666666666667,0,3.16666666666667
"3152",2432047,1997,39.4166666666667,34.5833333333333,74,24.6666666666667,34.5833333333333,6.5,7.5,9.16666666666667,13,0,34.5833333333333,0,34.5833333333333,6.5,42.0833333333333,9.16666666666667,47.5833333333333,4.5,0,0,0,14.5833333333333,0,0,22.1666666666667,34.5833333333333,56.75
"3153",2432047,2002,23.0833333333333,18.4166666666667,23.0833333333333,19.6666666666667,16.25,1.25,13.4,4.16666666666667,15,1.25,13.4,1.25,14.5,1.25,13.4,4.16666666666667,15,0,0,0,0,0,0,0,19.1666666666667,15.75,19.1666666666667
"3154",2432047,2007,10.0333333333333,0.166666666666667,10.2,2.83333333333333,0.166666666666667,1.6,0.9,1.6,0.9,0,0,0,0,1.6,0.9,1.6,0.9,0,0,0,0,0,0,0,2.5,0,2.5
"3155",2432048,1997,42.2166666666667,0,42.2166666666667,37.8833333333333,0,17.9666666666667,10.75,24.6333333333333,10.75,0,0,0,0,17.9666666666667,10.75,24.6333333333333,10.75,57.25,0,0,0,0,25.4166666666667,0,35.3833333333333,0,35.3833333333333
"3156",2432048,2002,19.5166666666667,0,19.5166666666667,16.5833333333333,0,5.25,4.75,6.33333333333333,4.75,0,0,0,0,5.25,4.75,6.33333333333333,4.75,0,0,0,0,0,0,0,11.0833333333333,0,11.0833333333333
"3157",2432048,2007,34.6666666666667,0.833333333333333,34.6666666666667,27.1666666666667,0.833333333333333,9.5,7.5,9.5,9.33333333333333,0,0,0,0.833333333333333,9.5,7.5,9.5,9.33333333333333,4.66666666666667,0,0,0,0,0,7.66666666666667,18.8333333333333,0.833333333333333,18.8333333333333
"3158",2432052,1997,10.25,0,10.25,10.25,0,2.5,5.75,4.5,5.75,0,0,0,0,2.5,5.75,4.5,5.75,8,0,0,7,0,7,0,10.25,0,10.25
"3159",2432052,2002,4.5,0,4.5,4.5,0,0,4.5,0,4.5,0,0,0,0,0,4.5,0,4.5,43,5.33333333333333,0,5,0,12.5,10.3333333333333,4.5,0,4.5
"3160",2432052,2007,16.75,1.25,16.75,16.75,1.25,0,1.25,0,6.25,0,1.25,0,1.25,0,1.25,0,6.25,19,8.66666666666667,0,0,0,6.5,13,6.25,1.25,6.25
"3161",2432053,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4166666666667,2.5,0,36.8333333333333,0,65.4166666666667,3.75,0,0,0
"3162",2432053,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,29.1666666666667,0,46.75,0,0,0,0
"3163",2432054,1997,47.25,24.6666666666667,55.9166666666667,38,24.1666666666667,14.4166666666667,13.75,18.75,14.25,9.16666666666667,10,10.1666666666667,10.5,22.0833333333333,13.75,26.4166666666667,14.25,4.5,0,0,0,14.5833333333333,0,0,33,20.6666666666667,40.6666666666667
"3164",2432054,2002,25.5833333333333,22.1666666666667,25.5833333333333,23.4166666666667,20,1.25,17.15,4.16666666666667,18.75,1.25,17.15,1.25,18.25,1.25,17.15,4.16666666666667,18.75,0,0,0,0,0,0,0,22.9166666666667,19.5,22.9166666666667
"3165",2432055,1997,42,0,42,42,0,9.75,25.3333333333333,11,25.3333333333333,0,0,0,0,9.75,25.3333333333333,11,25.3333333333333,0,7.33333333333333,0,0,0,0,8.33333333333333,36.3333333333333,0,36.3333333333333
"3166",2432055,2002,4.5,0,4.5,4.5,0,0,4.5,0,4.5,0,0,0,0,0,4.5,0,4.5,46.75,0,0,0,0,8.75,2.5,4.5,0,4.5
"3167",2432055,2007,10.5,0,10.5,6.5,0,0,4.5,0,4.5,0,0,0,0,0,4.5,0,4.5,22.25,5.66666666666667,0,3.5,0,4.75,9.75,4.5,0,4.5
"3168",2432187,1997,46.5,15.0833333333333,52.75,46.5,12.5833333333333,17.75,11.1666666666667,22.75,11.1666666666667,4.75,3.5,4.75,3.5,20.6666666666667,11.1666666666667,25.6666666666667,11.1666666666667,0,0,0,0,0,0,0,33.9166666666667,8.25,36.8333333333333
"3169",2434032,2002,36.6666666666667,0,36.6666666666667,8.5,0,1.5,5,2,5,0,0,0,0,1.5,5,2,5,15.5,0,0,0,0,0,2.5,7,0,7
"3170",2435031,1997,23,37.75,37.75,15.5,30.25,0.566666666666667,14.2666666666667,0.566666666666667,14.9333333333333,7.23333333333333,18.6,10.9833333333333,19.2666666666667,7.23333333333333,18.6,10.9833333333333,19.2666666666667,10.8333333333333,0,0,1.66666666666667,0,1.66666666666667,0,15.5,30.25,30.25
"3171",2435031,2002,19.6666666666667,17.5,21.6666666666667,17.6666666666667,13.5,2.5,12.5,2.5,12.8333333333333,0,12.5,0,12.8333333333333,2.5,12.5,2.5,12.8333333333333,0,5,0,0,0,0,9.58333333333333,15.3333333333333,12.8333333333333,15.3333333333333
"3172",2435032,1997,17.1666666666667,30.4166666666667,32.9166666666667,17.1666666666667,15.8333333333333,0,13.4166666666667,3.08333333333333,14.0833333333333,1.16666666666667,12.1666666666667,3,12.8333333333333,1.16666666666667,13.4166666666667,4.25,14.0833333333333,20.3333333333333,0,0,20.3333333333333,0,20.3333333333333,0,17.1666666666667,15.8333333333333,18.3333333333333
