"","year","intnum","educ1","educ2","educ"
"108064",2013,7836,50,0,50
"108077",2013,7819,0,0,0
"108087",2013,8609,3000,0,3000
"108114",2013,7752,0,0,0
"108121",2013,8869,0,0,0
"108177",2013,8101,0,0,0
"108191",2013,7959,0,0,0
"108207",2013,8451,1,0,1
"108225",2013,222,0,0,0
"108235",2013,8423,1000,0,1000
"108256",2013,2565,1500,0,1500
"108273",2013,2580,0,0,0
"108291",2013,5561,0,0,0
"108317",2013,6324,0,0,0
"108322",2013,1647,2500,0,2500
"108332",2013,3350,0,0,0
"108364",2013,7698,200,0,200
"108372",2013,4745,0,0,0
"108397",2013,7841,0,0,0
"108417",2013,3142,0,0,0
"108427",2013,3109,0,0,0
"108437",2013,2487,0,0,0
"108447",2013,5618,400,0,400
"108453",2013,5708,0,0,0
"108463",2013,3598,500,0,500
"108502",2013,3045,0,0,0
"108533",2013,5528,0,0,0
"108546",2013,3159,0,0,0
"108556",2013,4541,0,0,0
"108565",2013,2568,0,0,0
"108577",2013,386,0,0,0
"108597",2013,5609,0,0,0
"108602",2013,2872,0,0,0
"108613",2013,7966,0,0,0
"108637",2013,5731,0,0,0
"108647",2013,8096,0,0,0
"108667",2013,6230,0,0,0
"108687",2013,6050,0,0,0
"108691",2013,6897,0,0,0
"108717",2013,2612,1000,0,1000
"108721",2013,253,0,0,0
"108735",2013,246,0,0,0
"108767",2013,7309,0,0,0
"108775",2013,6539,1,0,1
"108797",2013,4318,0,0,0
"108802",2013,3837,150,0,150
"108864",2013,6569,0,0,0
"108897",2013,8211,1000,0,1000
"108906",2013,7162,0,0,0
"108916",2013,8539,2500,0,2500
"108927",2013,8418,0,0,0
"108933",2013,5566,0,0,0
"108966",2013,5775,0,0,0
"108972",2013,8834,0,0,0
"109007",2013,5558,0,0,0
"109018",2013,7681,0,0,0
"109047",2013,6149,300,0,300
"109061",2013,3283,0,0,0
"109077",2013,6058,0,0,0
"109127",2013,5893,200,0,200
"109137",2013,7503,0,0,0
"109153",2013,7414,0,0,0
"109167",2013,7911,0,0,0
"109192",2013,7677,0,0,0
"109215",2013,1574,0,0,0
"109224",2013,2128,0,0,0
"109234",2013,2107,0,0,0
"109242",2013,2412,0,0,0
"109254",2013,3154,0,0,0
"109296",2013,5955,3000,0,3000
"109302",2013,9093,3480,500,3980
"109347",2013,5879,15000,250,15250
"109357",2013,375,0,0,0
"109365",2013,2651,0,0,0
"109387",2013,5551,0,0,0
"109403",2013,6019,0,0,0
"109416",2013,5971,3000,0,3000
"109427",2013,8221,0,0,0
"109446",2013,515,0,0,0
"109457",2013,6777,0,0,0
"109463",2013,6290,1000,0,1000
"109474",2013,8109,0,0,0
"109482",2013,7718,16000,0,16000
"109518",2013,4461,0,0,0
"109527",2013,7166,7500,0,7500
"109571",2013,8929,0,0,0
"109582",2013,7588,100,0,100
"109591",2013,6212,0,0,0
"10960",2013,8063,14000,800,14800
"109637",2013,6083,0,0,0
"109652",2013,1252,4000,0,4000
"109667",2013,6444,NA,0,NA
"109676",2013,8921,15000,12000,27000
"109727",2013,7044,0,0,0
"10975",2013,8739,0,0,0
"109767",2013,7497,0,0,0
"109774",2013,7926,200,0,200
"109783",2013,1575,0,0,0
"109797",2013,2611,15000,0,15000
"109816",2013,7600,0,0,0
"10982",2013,7945,0,0,0
"10984",2013,9024,0,0,0
"109867",2013,8480,NA,0,NA
"10987",2013,8160,0,0,0
"109887",2013,6994,0,0,0
"109902",2013,8503,0,0,0
"109927",2013,5423,0,0,0
"109947",2013,6677,0,0,0
"109961",2013,7275,0,0,0
"109981",2013,6680,800,0,800
"109995",2013,8076,3600,0,3600
"110004",2013,3210,0,0,0
"110013",2013,7324,0,0,0
"110035",2013,5402,300,0,300
"110041",2013,7936,0,0,0
"110087",2013,7713,0,0,0
"110107",2013,2839,10000,0,10000
"110113",2013,8167,0,0,0
"114644",2013,580,0,0,0
"114657",2013,875,0,0,0
"114677",2013,2206,1600,0,1600
"114681",2013,8337,0,0,0
"114691",2013,6049,0,0,0
"114713",2013,5891,0,0,0
"114726",2013,2390,220,410,630
"114734",2013,6797,0,0,0
"114752",2013,3098,0,0,0
"114774",2013,6751,0,0,0
"114784",2013,4491,0,0,0
"114793",2013,3633,0,0,0
"114803",2013,8484,0,0,0
"114823",2013,2670,0,0,0
"114831",2013,2283,0,0,0
"114877",2013,6791,5000,0,5000
"114891",2013,2258,0,0,0
"114923",2013,7899,0,0,0
"114941",2013,8164,0,0,0
"114971",2013,5197,0,0,0
"115037",2013,4212,2000,0,2000
"115047",2013,1883,0,0,0
"115054",2013,979,0,0,0
"115064",2013,1873,0,0,0
"115074",2013,1580,0,0,0
"115118",2013,63,8350,0,8350
"115126",2013,4420,0,0,0
"115133",2013,2840,0,0,0
"115177",2013,3586,250,0,250
"11521",2013,5651,0,0,0
"115237",2013,562,2700,0,2700
"115263",2013,4762,0,0,0
"115287",2013,7630,2500,0,2500
"115293",2013,5334,200,70,270
"115302",2013,5167,350,0,350
"115312",2013,8693,0,0,0
"115321",2013,7849,0,0,0
"115347",2013,7741,0,0,0
"115397",2013,8236,0,0,0
"115406",2013,2585,0,0,0
"11541",2013,8446,0,0,0
"11542",2013,8559,0,0,0
"115445",2013,6285,200,0,200
"115455",2013,7056,0,0,0
"115466",2013,1480,0,0,0
"115477",2013,3592,0,0,0
"115496",2013,6405,0,0,0
"115505",2013,1691,0,0,0
"115521",2013,4046,0,0,0
"115532",2013,8281,0,0,0
"115541",2013,761,700,0,700
"115554",2013,964,1550,0,1550
"115563",2013,1995,0,0,0
"11557",2013,4442,0,0,0
"115591",2013,5836,1500,0,1500
"115601",2013,1507,0,0,0
"115672",2013,6827,0,0,0
"115694",2013,6737,0,0,0
"115705",2013,6411,0,0,0
"115715",2013,7432,0,0,0
"115721",2013,7694,0,0,0
"115733",2013,6629,0,0,0
"115743",2013,7214,0,0,0
"115767",2013,6473,450,0,450
"115775",2013,6507,100,0,100
"115784",2013,7185,0,0,0
"115816",2013,1541,200,125,325
"115827",2013,106,500,0,500
"11583",2013,4667,0,0,0
"115842",2013,1404,0,0,0
"115857",2013,1238,0,0,0
"115866",2013,4268,0,0,0
"115871",2013,6478,0,0,0
"115923",2013,9055,0,0,0
"115933",2013,6391,0,0,0
"115942",2013,1872,3000,0,3000
"115957",2013,5001,0,0,0
"115962",2013,6493,0,0,0
"115975",2013,3672,0,0,0
"116013",2013,5915,4000,0,4000
"116037",2013,8541,0,0,0
"116046",2013,1645,0,0,0
"116053",2013,5008,9100,0,9100
"116067",2013,325,0,0,0
"116076",2013,125,0,0,0
"116094",2013,7424,0,0,0
"116113",2013,5468,500,0,500
"116121",2013,3402,0,0,0
"116157",2013,351,0,0,0
"116163",2013,7352,150,0,150
"116172",2013,7380,400,0,400
"116184",2013,126,0,0,0
"116192",2013,4264,0,0,0
"116245",2013,8016,950,0,950
"116252",2013,5897,2500,0,2500
"116307",2013,630,0,0,0
"116319",2013,2059,0,0,0
"116322",2013,3957,0,0,0
"116355",2013,3187,0,0,0
"116363",2013,1766,200,0,200
"116373",2013,593,0,0,0
"116383",2013,3585,70,0,70
"116392",2013,3683,0,0,0
"116402",2013,1785,1200,0,1200
"116411",2013,1789,1200,0,1200
"116431",2013,7933,400,20,420
"116504",2013,8028,0,0,0
"116514",2013,957,0,0,0
"116587",2013,612,0,0,0
"116604",2013,348,0,0,0
"116625",2013,2081,0,0,0
"116631",2013,2086,0,0,0
"116645",2013,1491,0,0,0
"116661",2013,5678,0,0,0
"116674",2013,244,0,0,0
"11669",2013,2281,0,0,0
"116725",2013,778,0,0,0
"116734",2013,4093,0,0,0
"116747",2013,5631,0,0,0
"116772",2013,5258,0,0,0
"116805",2013,5521,0,0,0
"116822",2013,5407,1000,0,1000
"116841",2013,3840,0,0,0
"116857",2013,1549,0,0,0
"11686",2013,4932,0,0,0
"116872",2013,1281,50,0,50
"116887",2013,5137,0,0,0
"116891",2013,2782,0,0,0
"116904",2013,1218,0,0,0
"116916",2013,1135,200,300,500
"116927",2013,4114,0,0,0
"116935",2013,4704,0,0,0
"116947",2013,2355,0,0,0
"116953",2013,1893,0,0,0
"116962",2013,4718,0,0,0
"116982",2013,3994,0,0,0
"11700",2013,5395,0,0,0
"117023",2013,1613,0,0,0
"117034",2013,2385,0,0,0
"117047",2013,4258,0,0,0
"117051",2013,4481,0,0,0
"117062",2013,3344,0,0,0
"117106",2013,3962,600,0,600
"117117",2013,1009,0,0,0
"117137",2013,2586,0,0,0
"117143",2013,8507,0,0,0
"117153",2013,5982,0,0,0
"117161",2013,2889,0,0,0
"117172",2013,5548,0,0,0
"117181",2013,6022,540,0,540
"117195",2013,3726,40,0,40
"117217",2013,1342,0,0,0
"117224",2013,7815,0,0,0
"117241",2013,5273,100,50,150
"117277",2013,257,1,0,1
"117283",2013,816,7000,0,7000
"117317",2013,8317,0,0,0
"117327",2013,3781,0,0,0
"117336",2013,7468,15000,180,15180
"117347",2013,3926,0,0,0
"117355",2013,6723,0,0,0
"117377",2013,6220,3000,300,3300
"117387",2013,5077,0,0,0
"117392",2013,8969,0,0,0
"117401",2013,8770,0,0,0
"117411",2013,8743,0,0,0
"117505",2013,4397,0,0,0
"117515",2013,4177,0,0,0
"117526",2013,4071,0,0,0
"117537",2013,4150,0,0,0
"117556",2013,4320,400,50,450
"117572",2013,4435,1900,0,1900
"117583",2013,4111,0,0,0
"117592",2013,4329,0,0,0
"11760",2013,8238,0,0,0
"117618",2013,4284,0,0,0
"117627",2013,4421,0,0,0
"117635",2013,4368,2500,0,2500
"117674",2013,1413,0,0,0
"117682",2013,1824,0,0,0
"117691",2013,4985,15000,0,15000
"117703",2013,5500,0,0,0
"117735",2013,186,0,0,0
"117745",2013,6681,600,0,600
"117767",2013,1708,0,0,0
"117777",2013,1856,0,0,0
"117783",2013,3304,0,0,0
"117801",2013,2207,500,0,500
"117821",2013,2654,0,0,0
"117847",2013,2799,0,0,0
"117853",2013,2345,1800,0,1800
"117867",2013,2484,0,0,0
"117872",2013,2179,0,0,0
"117885",2013,1834,1500,0,1500
"117891",2013,7628,0,0,0
"11790",2013,4035,600,0,600
"117923",2013,248,0,0,0
"117987",2013,2615,0,0,0
"117997",2013,4426,22000,0,22000
"118007",2013,3027,0,0,0
"118018",2013,194,0,0,0
"118037",2013,4232,0,0,0
"118047",2013,4007,500,0,500
"118067",2013,3669,0,0,0
"118074",2013,5598,0,0,0
"118081",2013,5622,0,0,0
"118094",2013,6947,0,0,0
"118124",2013,6987,1200,0,1200
"118136",2013,8625,0,0,0
"118167",2013,707,0,0,0
"118175",2013,2169,0,0,0
"118187",2013,2771,0,0,0
"118207",2013,2228,0,0,0
"118216",2013,3353,0,0,0
"118226",2013,85,0,0,0
"118287",2013,3064,0,0,0
"118297",2013,5151,1000,0,1000
"118305",2013,3458,0,0,0
"118312",2013,2781,350,2600,2950
"118321",2013,7979,0,0,0
"11833",2013,5742,0,0,0
"11834",2013,4456,0,0,0
"118367",2013,2708,0,0,0
"118373",2013,3516,10000,0,10000
"118383",2013,4509,0,0,0
"118466",2013,316,0,0,0
"118477",2013,3324,0,0,0
"118487",2013,4447,900,0,900
"118493",2013,3204,0,0,0
"118511",2013,5588,0,0,0
"118521",2013,5272,0,0,0
"118567",2013,1630,0,0,0
"118577",2013,1672,0,0,0
"118587",2013,1726,0,0,0
"118627",2013,4410,200,700,900
"118634",2013,4621,150,0,150
"118644",2013,3898,1300,0,1300
"118652",2013,4903,0,0,0
"11866",2013,5733,0,0,0
"118692",2013,3713,200,0,200
"118744",2013,4008,0,0,0
"118836",2013,9050,0,0,0
"118846",2013,8815,3995,0,3995
"118877",2013,7848,0,0,0
"118931",2013,8659,0,0,0
"118956",2013,6678,0,0,0
"118967",2013,7492,0,0,0
"118977",2013,1618,0,0,0
"119006",2013,3944,0,0,0
"119017",2013,5024,205,0,205
"119037",2013,7430,0,0,0
"119063",2013,4862,10000,0,10000
"119107",2013,4912,0,0,0
"119119",2013,8802,12000,0,12000
"119136",2013,8878,NA,NA,NA
"119163",2013,5667,300,50,350
"119173",2013,2528,0,0,0
"119206",2013,3251,9000,0,9000
"119227",2013,3036,0,0,0
"119232",2013,5613,0,0,0
"119247",2013,7067,0,0,0
"119257",2013,7403,0,0,0
"119267",2013,3839,0,0,0
"119277",2013,3334,0,0,0
"119284",2013,6523,0,0,0
"119302",2013,6355,0,0,0
"119321",2013,5325,0,0,0
"119337",2013,2938,0,0,0
"119346",2013,7481,0,0,0
"119361",2013,4740,5000,0,5000
"119387",2013,4632,0,0,0
"119394",2013,7485,300,0,300
"119407",2013,5954,0,0,0
"119416",2013,4480,0,0,0
"119446",2013,1504,0,0,0
"119457",2013,551,0,0,0
"119476",2013,2786,500,0,500
"119482",2013,1423,2000,0,2000
"119502",2013,7251,0,0,0
"119515",2013,4555,350,0,350
"119531",2013,6986,0,0,0
"119547",2013,627,0,0,0
"119575",2013,6790,500,55,555
"119587",2013,2625,0,0,0
"119594",2013,1373,0,0,0
"11960",2013,2890,0,0,0
"119627",2013,2649,8000,0,8000
"119635",2013,6531,0,0,0
"119663",2013,748,9200,0,9200
"119687",2013,2010,0,0,0
"119732",2013,4335,0,0,0
"119745",2013,4793,350,0,350
"119751",2013,8440,0,0,0
"119771",2013,8171,0,0,0
"119805",2013,5433,0,0,0
"119814",2013,7563,0,0,0
"119841",2013,7026,14000,0,14000
"119877",2013,1224,0,0,0
"119881",2013,2145,0,0,0
"119891",2013,3443,0,0,0
"119922",2013,3551,0,0,0
"119935",2013,6665,0,0,0
"119947",2013,5654,800,0,800
"119953",2013,6360,0,0,0
"119963",2013,5420,0,0,0
"119976",2013,4643,0,0,0
"119983",2013,3186,0,0,0
"119991",2013,4668,100,0,100
"120005",2013,5569,0,0,0
"120013",2013,2561,0,0,0
"120067",2013,13,0,0,0
"120097",2013,1273,0,0,0
"120105",2013,3780,2000,0,2000
"120117",2013,6624,0,0,0
"120123",2013,5630,1500,0,1500
"120147",2013,701,0,0,0
"120191",2013,715,250,0,250
"120217",2013,1282,0,0,0
"120223",2013,5043,0,0,0
"120246",2013,6663,0,0,0
"120277",2013,5373,25000,1500,26500
"120297",2013,4649,0,0,0
"120319",2013,5315,0,0,0
"120337",2013,1078,0,0,0
"120346",2013,934,80,100,180
"120353",2013,1021,0,0,0
"120364",2013,1836,0,0,0
"120387",2013,440,0,0,0
"120415",2013,383,0,0,0
"120425",2013,801,0,0,0
"120433",2013,6008,13000,0,13000
"120447",2013,6563,0,0,0
"120455",2013,2812,0,0,0
"120464",2013,7667,45000,0,45000
"120487",2013,7489,0,0,0
"120507",2013,2548,0,0,0
"120517",2013,525,0,0,0
"120525",2013,2788,0,0,0
"120536",2013,2966,0,0,0
"120544",2013,2756,0,0,0
"120551",2013,6995,1000,0,1000
"120571",2013,4593,0,0,0
"120587",2013,5639,0,0,0
"120607",2013,9070,0,0,0
"120613",2013,488,0,0,0
"12064",2013,6945,0,0,0
"120654",2013,5405,0,0,0
"120725",2013,1704,0,0,0
"120767",2013,1406,0,0,0
"120776",2013,8686,4500,0,4500
"120782",2013,5835,0,0,0
"120797",2013,5144,600,0,600
"120827",2013,4582,0,0,0
"120843",2013,8247,6000,0,6000
"120861",2013,7714,0,0,0
"120883",2013,8923,1500,0,1500
"120913",2013,8917,1400,0,1400
"120922",2013,5211,0,0,0
"120957",2013,213,0,0,0
"120977",2013,791,0,0,0
"120985",2013,418,0,0,0
"120997",2013,96,0,0,0
"121007",2013,519,0,0,0
"121022",2013,277,0,0,0
"121032",2013,218,0,0,0
"121047",2013,56,0,0,0
"121067",2013,1959,0,0,0
"121077",2013,6030,11000,0,11000
"121084",2013,2475,0,0,0
"121091",2013,7881,10000,0,10000
"121114",2013,2570,0,0,0
"121136",2013,6281,0,0,0
"121145",2013,2605,0,0,0
"121157",2013,1907,0,0,0
"121163",2013,2800,0,0,0
"121171",2013,8087,0,0,0
"121207",2013,169,0,0,0
"1212111",2013,317,0,0,0
"121227",2013,104,0,0,0
"121247",2013,405,0,0,0
"121262",2013,659,240,0,240
"121277",2013,344,0,0,0
"121287",2013,585,0,0,0
"121296",2013,704,300,0,300
"121336",2013,556,0,0,0
"121346",2013,1003,0,0,0
"121374",2013,3362,300,0,300
"121384",2013,614,0,0,0
"121393",2013,4524,0,0,0
"12140",2013,1062,0,0,0
"121416",2013,4847,0,0,0
"121422",2013,1610,40,750,790
"121487",2013,710,0,0,0
"121513",2013,8447,0,0,0
"121522",2013,2248,0,0,0
"121534",2013,2091,0,0,0
"121546",2013,3008,0,0,0
"121553",2013,987,0,0,0
"121563",2013,608,400,0,400
"121573",2013,1807,0,0,0
"121583",2013,937,0,0,0
"121592",2013,1232,0,0,0
"121601",2013,2398,0,0,0
"121611",2013,2160,0,0,0
"121621",2013,1829,0,0,0
"121631",2013,8660,0,0,0
"121676",2013,8600,0,0,0
"12168",2013,6461,0,0,0
"12169",2013,8726,0,0,0
"121717",2013,3168,0,0,0
"121731",2013,8722,12000,0,12000
"12174",2013,8006,3400,0,3400
"121755",2013,6519,0,0,0
"121767",2013,3466,200,0,200
"121821",2013,8594,0,0,0
"12183",2013,5194,0,0,0
"121857",2013,2947,0,0,0
"121865",2013,1797,NA,0,NA
"121874",2013,1917,0,0,0
"121894",2013,3570,1500,0,1500
"121901",2013,8078,0,0,0
"121947",2013,4906,0,0,0
"121954",2013,9018,250,0,250
"121972",2013,4956,0,0,0
"121991",2013,2074,300,0,300
"122037",2013,6721,0,0,0
"122047",2013,1859,0,0,0
"122057",2013,6787,0,0,0
"122063",2013,4500,0,0,0
"122071",2013,6937,0,0,0
"122116",2013,7377,0,0,0
"122126",2013,1026,0,0,0
"122133",2013,3235,0,0,0
"122164",2013,4069,0,0,0
"122176",2013,4034,0,0,0
"122206",2013,5026,250,0,250
"122216",2013,5259,30,0,30
"122222",2013,4467,0,0,0
"122257",2013,3883,0,0,0
"122262",2013,5236,0,0,0
"122318",2013,3193,0,0,0
"122325",2013,5124,0,0,0
"122367",2013,8468,2500,0,2500
"122396",2013,1695,0,0,0
"122403",2013,490,0,0,0
"122413",2013,929,12000,0,12000
"122474",2013,2541,4000,0,4000
"122482",2013,1916,500,0,500
"122587",2013,4451,0,0,0
"122597",2013,1061,0,0,0
"122607",2013,2202,0,0,0
"122613",2013,8950,0,0,0
"122652",2013,5033,0,0,0
"122663",2013,6275,1000,0,1000
"122671",2013,8806,0,0,0
"122691",2013,5595,0,0,0
"122717",2013,723,0,0,0
"122751",2013,7417,0,0,0
"12277",2013,3450,0,0,0
"122795",2013,9089,400,0,400
"122811",2013,7181,0,0,0
"122837",2013,2205,0,0,0
"122847",2013,4431,0,0,0
"122864",2013,1949,0,0,0
"122872",2013,8657,0,0,0
"122887",2013,2370,0,0,0
"122907",2013,2600,200,0,200
"1229110",2013,8794,0,0,0
"122927",2013,2763,0,0,0
"122931",2013,8663,6300,0,6300
"122967",2013,1354,0,0,0
"122975",2013,3790,3000,500,3500
"122984",2013,682,300,0,300
"123002",2013,4018,0,0,0
"123017",2013,4005,0,0,0
"123027",2013,8962,0,0,0
"123057",2013,2320,800,0,800
"123065",2013,4515,0,0,0
"123074",2013,2686,0,0,0
"123085",2013,4979,0,0,0
"123093",2013,8900,0,0,0
"123107",2013,536,0,0,0
"123125",2013,4761,0,0,0
"123162",2013,7696,0,0,0
"123171",2013,4653,300,0,300
"123186",2013,8639,0,0,0
"123207",2013,231,0,0,0
"123226",2013,5035,0,0,0
"123244",2013,8368,1000,0,1000
"12329",2013,2665,0,0,0
"123304",2013,8117,0,0,0
"123312",2013,1327,0,0,0
"123321",2013,8943,1000,0,1000
"123363",2013,7243,18000,0,18000
"123377",2013,5410,3000,0,3000
"123396",2013,5089,5000,0,5000
"123416",2013,1039,0,0,0
"123427",2013,331,110,0,110
"123431",2013,7530,0,0,0
"123443",2013,7244,0,0,0
"123477",2013,1118,0,0,0
"123527",2013,3192,0,0,0
"123544",2013,2817,0,0,0
"123557",2013,484,0,0,0
"123567",2013,2790,0,0,0
"123572",2013,2946,0,0,0
"123587",2013,3082,0,0,0
"123592",2013,3367,0,0,0
"12360",2013,3846,0,0,0
"123631",2013,7958,0,0,0
"123641",2013,1752,0,0,0
"123681",2013,2690,0,0,0
"123718",2013,57,0,0,0
"123723",2013,22,0,0,0
"123737",2013,7978,0,0,0
"123747",2013,514,0,0,0
"123761",2013,2716,0,0,0
"123776",2013,749,0,0,0
"123782",2013,1468,0,0,0
"123797",2013,4838,0,0,0
"123825",2013,391,0,0,0
"123834",2013,313,0,0,0
"123844",2013,263,0,0,0
"123851",2013,419,0,0,0
"123875",2013,233,0,0,0
"123896",2013,7772,0,0,0
"123906",2013,770,0,0,0
"12392",2013,8753,20000,0,20000
"123972",2013,3563,0,0,0
"124015",2013,2930,362,0,362
"124042",2013,2244,0,0,0
"124052",2013,2265,0,0,0
"124072",2013,2377,2000,0,2000
"124092",2013,7255,0,0,0
"124102",2013,1554,0,0,0
"124117",2013,1149,0,0,0
"124127",2013,3240,1500,0,1500
"124147",2013,243,0,0,0
"124151",2013,2208,20,65,85
"12418",2013,6501,600,0,600
"124192",2013,2899,0,0,0
"12420",2013,6471,0,0,0
"124217",2013,4816,0,0,0
"124227",2013,6467,0,0,0
"124257",2013,389,0,0,0
"124265",2013,2182,0,0,0
"124276",2013,1368,0,0,0
"124284",2013,694,0,0,0
"124312",2013,8144,NA,0,NA
"124337",2013,5004,0,0,0
"124381",2013,8086,0,0,0
"124405",2013,8077,0,0,0
"1244110",2013,7452,0,0,0
"124421",2013,7637,25000,0,25000
"124437",2013,2249,0,0,0
"124464",2013,8390,0,0,0
"124507",2013,461,0,0,0
"124537",2013,8252,3000,0,3000
"124557",2013,8692,0,0,0
"124563",2013,7837,0,0,0
"124584",2013,3894,0,0,0
"124591",2013,8140,0,0,0
"124607",2013,878,1500,0,1500
"124618",2013,1515,0,0,0
"124657",2013,925,0,0,0
"124661",2013,8293,0,0,0
"124677",2013,1486,0,0,0
"124681",2013,1898,0,0,0
"124697",2013,1019,0,0,0
"124707",2013,1105,0,0,0
"124717",2013,1802,3500,0,3500
"124725",2013,1391,0,0,0
"124764",2013,4763,0,0,0
"124771",2013,4033,1000,0,1000
"124783",2013,1141,0,0,0
"124791",2013,2655,0,0,0
"12480",2013,1345,0,0,0
"124811",2013,4090,0,0,0
"124857",2013,1818,0,0,0
"124865",2013,8445,500,0,500
"124877",2013,930,0,0,0
"124893",2013,1227,0,0,0
"124927",2013,1882,0,0,0
"124943",2013,1711,0,0,0
"124954",2013,8887,0,0,0
"124963",2013,4691,0,0,0
"124973",2013,2558,0,0,0
"124982",2013,5832,0,0,0
"12499",2013,6412,0,0,0
"125019",2013,4510,0,0,0
"125054",2013,3191,0,0,0
"125075",2013,2749,120,0,120
"125093",2013,8209,0,0,0
"125197",2013,2993,100,0,100
"125219",2013,535,0,0,0
"125236",2013,1924,0,0,0
"125255",2013,949,55,160,215
"125275",2013,6880,0,0,0
"12530",2013,6457,0,0,0
"125331",2013,6918,0,0,0
"125363",2013,2807,0,0,0
"125371",2013,6291,350,0,350
"12538",2013,6504,0,0,0
"12539",2013,6227,0,0,0
"125446",2013,1301,0,0,0
"125455",2013,4737,0,0,0
"125461",2013,3396,0,0,0
"125477",2013,3143,0,0,0
"125491",2013,9053,0,0,0
"125517",2013,1772,0,0,0
"12552",2013,7108,0,0,0
"125536",2013,6900,0,0,0
"125547",2013,1190,0,0,0
"125552",2013,8322,300,0,300
"12556",2013,7522,0,0,0
"12558",2013,7626,0,0,0
"125597",2013,6399,0,0,0
"125606",2013,4559,0,0,0
"125617",2013,4045,0,0,0
"125651",2013,5438,0,0,0
"125686",2013,3607,0,0,0
"125691",2013,4571,0,0,0
"125722",2013,2460,0,0,0
"125737",2013,1442,0,0,0
"125746",2013,1736,2500,0,2500
"125755",2013,2914,0,0,0
"125764",2013,1525,500,0,500
"125772",2013,1712,9000,0,9000
"125791",2013,6840,890,0,890
"125817",2013,112,0,0,0
"125823",2013,3460,0,0,0
"125837",2013,3535,0,0,0
"125847",2013,2603,1300,0,1300
"125886",2013,775,0,0,0
"125897",2013,6403,0,0,0
"125957",2013,236,0,0,0
"125967",2013,871,0,0,0
"125977",2013,819,0,0,0
"125983",2013,6383,0,0,0
"125992",2013,4580,0,0,0
"126016",2013,831,0,0,0
"126026",2013,2497,0,0,0
"126046",2013,291,0,0,0
"126053",2013,151,0,0,0
"126067",2013,382,0,0,0
"126086",2013,232,0,0,0
"126092",2013,613,0,0,0
"126101",2013,7420,0,0,0
"126115",2013,4790,0,0,0
"126125",2013,7453,0,0,0
"126134",2013,7376,0,0,0
"126147",2013,251,0,0,0
"126235",2013,2195,250,50,300
"126244",2013,2165,0,0,0
"126273",2013,1349,0,0,0
"126293",2013,2095,400,0,400
"126327",2013,903,500,0,500
"126337",2013,3872,0,0,0
"126381",2013,8435,560,0,560
"126407",2013,1314,0,0,0
"126416",2013,2642,0,0,0
"126437",2013,4875,275,0,275
"126455",2013,5075,0,0,0
"126482",2013,5155,0,0,0
"126527",2013,4592,0,0,0
"126534",2013,5324,2100,0,2100
"126544",2013,1355,0,0,0
"126551",2013,8708,0,0,0
"126594",2013,7756,0,0,0
"126607",2013,958,0,0,0
"126614",2013,1133,0,0,0
"126655",2013,690,0,0,0
"126667",2013,4135,0,0,0
"126677",2013,5497,0,0,0
"126687",2013,3991,0,0,0
"126697",2013,3004,0,0,0
"126717",2013,2583,0,0,0
"126737",2013,8582,5000,0,5000
"126742",2013,8623,0,0,0
"126756",2013,4125,0,0,0
"126767",2013,3986,0,0,0
"126773",2013,4163,600,0,600
"12678",2013,5014,30000,0,30000
"126824",2013,4112,0,0,0
"126836",2013,2114,0,0,0
"126847",2013,1990,0,0,0
"126863",2013,3346,0,0,0
"126875",2013,3758,0,0,0
"126893",2013,2036,0,0,0
"126901",2013,2457,0,0,0
"126913",2013,4290,0,0,0
"126941",2013,5801,0,0,0
"126967",2013,3021,0,0,0
"126997",2013,5441,0,0,0
"127005",2013,2813,200,0,200
"127021",2013,6911,0,0,0
"127031",2013,6701,100,0,100
"127107",2013,7075,5000,0,5000
"127116",2013,7754,NA,0,NA
"127132",2013,6468,800,0,800
"127203",2013,6423,3000,0,3000
"127236",2013,3256,0,0,0
"127241",2013,3226,0,0,0
"127256",2013,4202,800,0,800
"127277",2013,6817,0,0,0
"127286",2013,7925,0,0,0
"127297",2013,5600,0,0,0
"127318",2013,5040,0,0,0
"127332",2013,5510,0,0,0
"127344",2013,6875,750,0,750
"127352",2013,6822,0,0,0
"127364",2013,5171,0,0,0
"127372",2013,6437,0,0,0
"127407",2013,5736,0,0,0
"127416",2013,5157,0,0,0
"127437",2013,6762,0,0,0
"127446",2013,5533,0,0,0
"127457",2013,5880,0,0,0
"127471",2013,8916,0,0,0
"127481",2013,6673,0,0,0
"127491",2013,6730,0,0,0
"127501",2013,6438,0,0,0
"127512",2013,8979,0,0,0
"127521",2013,8960,0,0,0
"127553",2013,2045,0,0,0
"127565",2013,7996,0,0,0
"127573",2013,3523,0,0,0
"127583",2013,2259,0,0,0
"127615",2013,2512,200,0,200
"127621",2013,3899,0,0,0
"127637",2013,4380,0,0,0
"127642",2013,3841,0,0,0
"127677",2013,2058,0,0,0
"127685",2013,3698,0,0,0
"127697",2013,2387,0,0,0
"127737",2013,2137,0,0,0
"127754",2013,2093,0,0,0
"127777",2013,1315,0,0,0
"127786",2013,4356,0,0,0
"127792",2013,100,0,0,0
"127807",2013,242,0,0,0
"127818",2013,510,0,0,0
"127824",2013,661,350,0,350
"127834",2013,3917,0,0,0
"127846",2013,826,0,0,0
"127853",2013,1022,0,0,0
"127863",2013,868,0,0,0
"127874",2013,7258,0,0,0
"127893",2013,5323,800,0,800
