KIDS,KID97,ER30000,ER30001,ER30002,ER33401,ER33402,ER33403,DEMREL97,PCG,PCGCHREL97,Q1PCRAW,BPI_E97,BPI_N97,BPI_T97,POSBEH97,Q1PCSS,Q1PCPR,Q1PCW
1,1.2,2,3323,3,10300,3,30,6,1,4,28,4,2,6,4,81,10,512
1,1.2,2,3323,4,10300,4,30,6,1,4,28,3,1,4,3.7,81,10,512
1,1.2,2,3326,3,10378,3,30,6,1,4,99,99,99,99,9,0,0,0
1,1.2,2,3328,5,10328,5,30,6,1,4,99,9,3,12,4.4000001,0,0,0
1,1.2,2,3328,6,10328,6,30,6,1,4,99,12,4,15,3,0,0,0
1,1.2,2,3330,3,10311,3,33,6,1,4,99,8,2,10,4.8000002,0,0,0
1,1.2,2,3331,6,10279,6,30,6,1,4,99,9,4,12,4.4000001,0,0,0
1,1.2,2,3331,8,10279,8,30,6,1,4,99,99,99,99,9,0,0,0
1,1.2,2,3332,3,10323,3,30,6,1,4,99,9,5,14,4.4000001,0,0,0
1,1.2,2,3332,4,10323,4,30,6,1,4,99,6,4,10,4.8000002,0,0,0
1,1.2,2,3333,3,10278,3,30,6,1,4,99,4,2,6,4.9000001,0,0,0
1,1.2,2,3336,3,10183,3,30,6,1,4,26,99,99,99,0,76,5,506
1,1.2,2,3336,5,10183,5,30,6,1,4,26,0,1,1,4.5999999,76,5,506
1,1.2,2,3343,3,10226,3,30,6,1,4,20,99,99,99,0,66,1,488
1,1.2,2,3345,3,10344,3,30,6,1,4,27,15,7,21,3,88,20,509
1,1.2,2,3345,5,10344,5,30,6,1,4,27,99,99,99,0,88,20,509
1,1.2,2,3346,3,10345,3,30,6,1,4,99,99,4,99,4.5999999,0,0,0
1,1.2,2,3347,5,10379,5,97,6,1,4,20,99,99,99,0,54,0,480
1,1.2,2,3348,6,10297,6,60,6,1,4,29,99,99,99,0,79,8,504
1,1.2,2,3349,3,10225,3,30,6,2,4,39,3,2,5,5,98,45,532
1,1.2,2,3349,4,10225,4,30,6,2,4,39,2,1,3,4.8000002,98,45,532
1,1.2,2,3350,3,10306,3,30,6,1,4,30,99,99,99,0,86,18,518
1,1.2,2,3352,3,10385,3,30,6,1,4,27,99,99,99,0,78,8,509
1,1.2,2,3353,3,10267,3,33,6,1,4,28,10,1,11,4.5999999,72,3,501
1,1.2,2,3353,4,10267,4,30,6,1,4,28,99,99,99,0,72,3,501
1,1.2,2,3355,5,10206,5,60,6,3,4,31,4,0,4,4.1999998,94,35,521
1,1.2,2,3355,6,10206,6,60,6,3,4,31,3,0,3,3.8,94,35,521
1,1.2,2,3356,6,10272,6,60,6,1,4,29,8,3,11,3.8,76,5,504
1,1.2,2,3360,2,10250,2,30,6,1,4,99,4,1,5,4.9000001,0,0,0
1,1.2,2,3360,3,10250,3,30,6,1,4,99,5,1,6,5,0,0,0
1,1.2,2,3365,4,10238,4,30,6,1,4,29,0,0,0,5,80,9,504
1,1.2,2,3365,5,10238,5,30,6,1,4,29,0,0,0,5,80,9,504
1,1.2,2,3367,3,10242,3,30,6,1,4,29,4,6,10,5,76,5,504
1,1.2,2,3367,4,10242,4,30,6,1,4,29,99,5,99,4.8000002,76,5,504
1,1.2,2,3368,7,10269,7,60,6,1,4,21,11,4,15,4.8000002,58,0,483
1,1.2,2,3368,8,10269,8,60,6,1,4,21,99,99,99,0,58,0,483
1,1.2,2,3369,4,10243,4,30,6,1,4,30,1,1,2,4.9000001,78,7,507
1,1.2,2,3369,7,10243,7,30,6,1,4,30,99,99,99,0,78,7,507
1,1.2,2,3371,4,10365,4,30,6,1,4,99,3,1,4,5,0,0,0
1,1.2,2,3371,5,10365,5,30,6,1,4,99,0,0,0,5,0,0,0
1,1.2,2,3372,7,10381,7,30,6,1,4,99,0,0,0,4.8000002,0,0,0
1,1.2,2,3372,8,10381,8,30,6,1,4,99,0,0,0,4.9000001,0,0,0
1,1.2,2,3373,3,10195,3,33,6,1,4,27,4,1,5,4.5,71,3,499
1,1.2,2,3373,4,10195,4,30,6,1,4,27,9,3,12,3.8,71,3,499
1,1.2,2,3374,5,10196,5,70,6,1,4,29,99,99,99,0,74,4,504
1,1.2,2,3375,5,10177,5,97,6,3,4,31,5,2,7,5,84,15,509
1,1.2,2,3375,6,10177,6,97,6,3,4,31,7,2,9,5,84,15,509
1,1.2,2,3376,6,10408,6,30,6,1,4,25,0,0,0,5,81,10,503
1,1.2,2,3376,7,10408,7,30,6,1,4,25,0,0,0,5,81,10,503
1,1.2,2,3378,3,10409,3,35,6,1,4,20,0,0,0,5,54,0,480
1,1.2,2,3378,4,10409,4,30,6,1,4,20,99,99,99,0,54,0,480
1,1.2,2,3380,4,10309,4,30,6,1,4,31,8,4,12,4.8000002,79,8,509
1,1.2,2,3380,5,10309,5,30,6,1,4,31,6,3,9,4.8000002,79,8,509
1,1.2,2,3382,3,10182,3,35,6,1,4,34,13,7,19,3.8,85,16,517
1,1.2,2,3382,4,10182,4,35,6,1,4,34,10,6,16,4.5999999,85,16,517
1,1.2,2,3386,3,10368,3,30,6,1,4,23,2,1,3,3.7,72,3,497
1,1.2,2,3386,4,10368,4,30,6,1,4,23,5,2,7,3.3,72,3,497
1,1.2,2,3387,3,10352,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,3389,3,10223,3,30,6,1,4,99,12,9,20,4.5999999,0,0,0
1,1.2,2,3390,3,10335,3,30,6,1,4,21,6,6,11,4,64,1,491
1,1.2,2,3396,4,10203,4,30,6,1,4,99,6,99,99,4.5999999,0,0,0
1,1.2,2,3397,3,10349,3,30,6,1,4,33,3,2,5,4.8000002,84,14,514
1,1.2,2,3397,7,10349,7,71,6,1,4,33,99,99,99,0,88,20,514
1,1.2,2,3403,5,10265,5,30,6,1,4,99,8,2,9,3.0999999,0,0,0
1,1.2,2,3403,6,10265,6,30,6,1,4,99,3,2,5,4.1999998,0,0,0
1,1.2,2,3404,3,10347,3,30,6,1,4,99,7,3,10,4.5999999,0,0,0
1,1.2,2,3404,4,10347,4,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,3407,3,10419,3,30,6,1,4,27,8,1,9,4.0999999,80,9,509
1,1.2,2,3407,4,10419,4,30,6,1,4,27,99,99,99,0,80,9,509
1,1.2,2,3408,4,10404,4,30,6,1,4,38,6,3,9,4.4000001,99,48,528
1,1.2,2,3409,3,10341,3,30,6,1,4,33,3,0,3,4.3000002,95,37,526
1,1.2,2,3409,4,10341,4,30,6,1,4,33,99,99,99,0,95,37,526
1,1.2,2,3413,5,10433,5,30,6,1,4,99,6,2,8,4.5999999,0,0,0
1,1.2,2,3416,3,10294,3,30,6,1,4,34,99,99,99,0,97,41,530
1,1.2,2,3417,3,10200,3,30,6,1,4,99,99,4,99,3.9000001,0,0,0
1,1.2,2,3420,4,10437,4,30,6,1,4,20,1,1,2,4.9000001,67,1,488
1,1.2,2,3420,5,10437,5,30,6,1,4,20,99,99,99,0,67,1,488
1,1.2,2,3422,3,10245,3,30,6,2,4,32,8,5,13,3.5,92,30,524
1,1.2,2,3422,4,10245,4,30,6,2,4,32,99,99,99,0,92,30,524
1,1.2,2,3425,4,10331,4,60,6,1,4,19,2,1,3,4.8000002,83,12,485
1,1.2,2,3427,4,10218,4,30,6,1,4,32,6,0,6,4.6999998,81,10,512
1,1.2,2,3427,5,10218,5,30,6,1,4,32,99,99,99,0,81,10,512
1,1.2,2,3429,4,10434,4,30,6,1,4,99,3,2,5,5,0,0,0
1,1.2,2,3429,5,10434,5,30,6,1,4,99,3,2,5,5,0,0,0
1,1.2,2,3437,3,10362,3,30,6,1,4,31,6,2,8,4.9000001,81,10,509
1,1.2,2,3437,7,10362,7,30,6,1,4,31,99,99,99,0,81,10,509
1,1.2,2,3441,3,10202,3,30,6,1,4,31,3,1,4,4.6999998,78,8,509
1,1.2,2,3441,5,10202,5,30,6,1,4,31,3,0,3,4.6999998,78,8,509
1,1.2,2,5012,38,3668,3,70,6,1,4,23,9,5,13,4.6999998,79,8,497
1,1.2,2,5012,39,3668,4,70,6,1,4,23,15,13,27,2.2,79,8,497
1,1.2,2,5012,177,3765,4,65,6,1,4,33,6,0,6,4.6999998,94,34,526
1,1.2,2,5014,35,274,4,30,6,1,4,31,1,1,2,4.8000002,92,29,521
1,1.2,2,5014,40,274,5,60,6,1,4,31,99,99,99,0,98,43,521
1,1.2,2,5015,34,3219,2,30,6,1,4,23,3,1,4,4.5,72,3,497
1,1.2,2,5015,35,3219,3,30,6,1,4,23,1,2,3,4.5999999,72,3,497
1,1.2,2,5015,36,5308,3,33,6,1,4,30,5,1,6,4.4000001,87,19,518
1,1.2,2,5015,177,5308,4,33,6,1,4,30,0,0,0,5,87,19,518
1,1.2,2,5016,33,3402,2,30,6,1,4,29,4,1,5,4.3000002,84,14,515
1,1.2,2,5016,34,3402,3,30,6,1,4,29,8,2,10,4.4000001,84,14,515
1,1.2,2,5017,32,1595,4,60,6,1,4,34,0,0,0,4.4000001,97,43,530
1,1.2,2,5017,175,1595,5,30,6,1,4,27,2,1,3,4.8000002,88,22,509
1,1.2,2,5018,33,5464,5,60,6,1,4,32,15,6,20,3,96,38,524
1,1.2,2,5018,34,5465,3,30,6,1,4,30,10,4,13,3.8,86,18,518
1,1.2,2,5031,38,5340,2,30,6,1,4,25,12,4,16,4.1999998,76,6,503
1,1.2,2,5031,39,5338,3,30,6,1,4,24,9,5,14,4.5,74,4,500
1,1.2,2,5031,40,5340,3,30,6,1,4,25,12,4,16,4.1999998,76,6,503
1,1.2,2,5031,41,6296,5,30,6,1,4,34,4,0,4,5,97,43,530
1,1.2,2,5031,42,2511,3,30,6,1,4,99,9,2,11,3.7,0,0,0
1,1.2,2,5031,43,5560,2,30,6,1,4,99,6,2,8,4.3000002,0,0,0
1,1.2,2,5031,44,6296,6,30,6,1,4,34,6,2,8,3.2,97,43,530
1,1.2,2,5031,46,2511,4,30,6,1,4,99,9,3,12,4.0999999,0,0,0
1,1.2,2,5031,50,5338,5,60,6,1,4,19,99,99,99,0,65,1,485
1,1.2,2,5031,52,5560,4,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,5034,40,4602,6,30,6,1,4,31,7,0,7,4.8000002,93,33,521
1,1.2,2,5034,42,2412,3,30,6,1,4,34,3,0,3,4.4000001,103,57,530
1,1.2,2,5034,43,2412,4,30,6,1,4,34,3,0,3,4.1999998,103,57,530
1,1.2,2,5035,31,1923,4,30,6,1,4,33,2,0,2,4.5999999,97,42,526
1,1.2,2,5036,31,4705,3,30,6,1,4,29,99,99,99,0,89,23,515
1,1.2,2,5037,34,4755,5,30,6,1,4,31,4,0,4,3.7,92,29,521
1,1.2,2,5037,185,4755,6,30,6,1,4,31,0,1,1,3.9000001,92,29,521
1,1.2,2,5040,33,5218,2,30,6,1,4,31,99,99,99,9,89,23,521
1,1.2,2,5040,181,5218,3,30,6,1,4,31,5,0,5,4.4000001,89,23,521
1,1.2,2,5045,33,4380,4,30,6,1,4,99,2,0,2,4.5999999,0,0,0
1,1.2,2,5046,176,3868,5,30,6,2,4,40,4,0,4,3.5999999,131,98,551
1,1.2,2,5046,177,3868,6,30,6,2,4,40,5,0,5,4.3000002,131,98,551
1,1.2,2,5047,31,3735,4,33,6,1,4,99,5,0,5,4.6999998,0,0,0
1,1.2,2,5047,32,3735,5,33,6,1,4,99,4,1,5,4.6999998,0,0,0
1,1.2,2,5048,39,5392,6,30,6,1,4,39,4,1,5,4.0999999,124,94,547
1,1.2,2,5048,41,5867,2,30,6,1,4,99,5,0,5,4.4000001,0,0,0
1,1.2,2,5048,45,5867,4,30,6,1,4,99,6,1,7,4.8000002,0,0,0
1,1.2,2,5048,46,2481,4,60,6,1,4,31,99,99,99,0,98,46,521
1,1.2,2,5052,48,140,2,30,6,1,4,27,5,3,8,4.1999998,85,16,509
1,1.2,2,5052,49,136,9,30,6,1,4,32,2,0,2,3.5,95,38,524
1,1.2,2,5052,50,134,2,30,6,1,4,30,2,1,3,4.3000002,89,24,518
1,1.2,2,5052,51,860,3,30,6,1,4,28,99,99,99,0,84,15,512
1,1.2,2,5052,52,860,4,30,6,1,4,28,99,99,99,0,84,15,512
1,1.2,2,5052,192,136,10,60,6,1,4,32,99,99,99,0,95,38,524
1,1.2,2,5055,37,2179,2,30,6,1,4,33,6,1,7,4.0999999,94,34,526
1,1.2,2,5055,38,2179,3,30,6,1,4,33,6,99,99,4.5,94,34,526
1,1.2,2,5055,42,5475,2,30,6,1,4,17,1,2,3,4.9000001,53,0,478
1,1.2,2,5055,43,2450,7,30,6,1,4,29,99,99,99,0,85,16,515
1,1.2,2,5055,44,3774,4,60,6,1,4,23,99,99,99,0,75,5,497
1,1.2,2,5055,176,2450,3,30,6,1,4,29,2,0,2,4.8000002,85,16,515
1,1.2,2,5057,38,6102,3,33,6,1,4,99,4,2,6,4.5,0,0,0
1,1.2,2,5057,41,2482,5,30,6,1,4,22,2,0,2,5,70,2,494
1,1.2,2,5057,42,2200,4,30,6,1,4,35,3,0,3,4.6999998,99,48,533
1,1.2,2,5057,44,2482,6,30,6,1,4,22,9,1,10,4.5999999,70,2,494
1,1.2,2,5057,45,2200,5,30,6,1,4,35,8,4,12,3.9000001,99,48,533
1,1.2,2,5057,47,2480,5,30,6,1,4,99,9,1,10,4.1999998,0,0,0
1,1.2,2,5057,196,2480,4,30,6,1,4,99,8,9,17,4.5999999,0,0,0
1,1.2,2,5057,197,5577,2,30,6,1,4,32,99,99,99,0,96,39,524
1,1.2,2,5057,198,5577,3,40,6,1,4,32,99,99,99,0,96,39,524
1,1.2,2,5061,34,2635,4,30,6,1,4,32,5,0,5,4.4000001,95,38,524
1,1.2,2,5061,35,2316,2,30,6,1,4,24,2,3,5,4.5,75,5,500
1,1.2,2,5065,37,3312,2,30,6,2,4,34,8,7,15,4.4000001,104,61,530
1,1.2,2,5065,38,4678,3,30,6,1,4,31,6,0,6,4.1999998,90,25,521
1,1.2,2,5065,39,4679,2,30,6,1,4,30,4,6,10,4.0999999,88,21,518
1,1.2,2,5065,40,4678,4,30,6,1,4,31,2,1,3,4.0999999,90,25,521
1,1.2,2,5065,43,5179,2,30,6,1,4,28,99,99,99,0,86,18,512
1,1.2,2,5065,45,4679,5,30,6,1,4,30,99,99,99,0,88,21,518
1,1.2,2,5065,46,4789,2,30,6,1,4,33,99,99,99,0,93,32,526
1,1.2,2,5066,37,2588,3,30,6,1,4,24,3,1,4,4.5,72,3,500
1,1.2,2,5066,39,4788,4,30,6,1,4,33,8,5,13,4.5,96,39,526
1,1.2,2,5066,40,4788,5,30,6,1,4,33,4,1,5,4,96,39,526
1,1.2,2,5066,41,3912,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,5066,181,2589,4,30,6,1,4,32,5,1,6,4.6999998,94,35,524
1,1.2,2,5067,35,1045,4,30,6,1,4,25,0,0,0,5,77,6,503
1,1.2,2,5067,36,1045,5,30,6,1,4,25,1,0,1,4.8000002,77,6,503
1,1.2,2,5069,37,795,4,30,6,1,4,30,6,3,9,4.5999999,91,27,518
1,1.2,2,5069,38,795,5,60,6,1,4,30,6,2,8,4,91,27,518
1,1.2,2,5070,175,1330,3,30,6,1,4,28,5,0,5,4.8000002,87,19,512
1,1.2,2,5071,35,3269,4,60,6,1,4,99,9,2,11,4.5999999,0,0,0
1,1.2,2,5071,36,3269,5,60,6,1,4,99,10,5,15,4,0,0,0
1,1.2,2,5082,30,3138,2,30,6,1,4,31,99,99,99,3.8,92,29,521
1,1.2,2,5120,30,5919,2,30,6,1,4,31,6,2,8,4.4000001,90,25,521
1,1.2,2,5120,31,3414,3,30,6,1,4,31,6,2,8,4.3000002,92,29,521
1,1.2,2,5120,32,2158,3,30,6,1,4,37,9,3,12,4.1999998,112,78,540
1,1.2,2,5120,33,1600,3,60,6,1,4,36,99,99,99,0,114,83,536
1,1.2,2,5126,35,3027,3,60,6,1,4,23,11,9,20,4.8000002,87,20,497
1,1.2,2,5133,33,1267,2,30,6,1,4,99,8,3,11,4.4000001,0,0,0
1,1.2,2,5133,34,5760,3,30,6,1,4,31,99,99,99,0,96,39,521
1,1.2,2,5133,35,5760,4,30,6,1,4,31,99,99,99,0,96,39,521
1,1.2,2,5136,39,1795,2,30,6,1,4,99,12,3,14,3.2,0,0,0
1,1.2,2,5136,40,934,2,30,6,1,4,29,11,2,12,3.4000001,84,14,515
1,1.2,2,5136,41,934,3,30,6,1,4,29,7,1,8,4.3000002,84,14,515
1,1.2,2,5136,42,4815,4,60,6,1,4,31,5,1,6,5,94,34,521
1,1.2,2,5136,43,4815,5,60,6,1,4,31,99,99,99,0,94,34,521
1,1.2,2,5136,180,4034,3,30,6,1,4,27,1,0,1,4.8000002,82,11,509
1,1.2,2,5136,181,4034,4,30,6,1,4,27,1,0,1,4.4000001,82,11,509
1,1.2,2,5136,183,5745,3,71,6,3,4,33,10,3,12,4.5999999,98,44,526
1,1.2,2,5142,33,2645,3,30,6,1,4,99,3,2,5,4.1999998,0,0,0
1,1.2,2,5142,34,307,4,30,6,1,4,36,3,3,5,3.5999999,103,58,536
1,1.2,2,5142,35,307,5,30,6,1,4,36,7,0,7,3.9000001,103,58,536
1,1.2,2,5145,34,1053,2,30,6,1,4,18,4,2,5,4.4000001,68,2,481
1,1.2,2,5145,35,1053,3,30,6,1,4,18,6,2,8,4.0999999,68,2,481
1,1.2,2,5145,176,3976,6,30,6,1,4,31,3,0,3,4.9000001,93,33,521
1,1.2,2,5145,177,3976,7,30,6,1,4,31,3,0,3,4.9000001,93,33,521
1,1.2,2,5154,39,920,2,30,6,1,4,27,0,0,0,4.4000001,82,11,509
1,1.2,2,5154,41,920,3,30,6,1,4,27,3,1,4,4.5,82,11,509
1,1.2,2,5154,44,162,3,30,6,1,4,30,99,99,99,0,93,32,518
1,1.2,2,5154,45,163,3,30,6,1,4,15,99,99,99,0,50,0,471
1,1.2,2,5154,46,162,4,30,6,1,4,30,99,99,99,0,93,32,518
1,1.2,2,5163,32,2311,3,30,6,1,4,34,8,1,9,4.5999999,100,50,530
1,1.2,2,5164,32,4959,2,30,6,1,4,25,7,1,8,3.8,79,8,503
1,1.2,2,5164,34,3352,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,5170,38,6321,3,30,6,1,4,99,3,0,3,4.0999999,0,0,0
1,1.2,2,5170,40,6321,4,30,6,1,4,99,5,2,7,3.9000001,0,0,0
1,1.2,2,5170,41,4400,3,30,6,1,4,29,4,0,4,4.9000001,84,15,515
1,1.2,2,5170,42,5845,2,30,6,1,4,33,99,99,99,0,97,42,526
1,1.2,2,5170,43,2261,4,60,6,1,4,28,99,99,99,0,82,11,512
1,1.2,2,5170,185,2564,2,30,6,1,4,30,10,1,11,4.3000002,88,21,518
1,1.2,2,5171,32,2848,2,30,6,1,4,34,8,4,11,3.5999999,97,41,530
1,1.2,2,5177,33,1817,2,30,6,1,4,32,4,0,4,4.6999998,91,28,524
1,1.2,2,5177,35,1817,3,30,6,1,4,32,99,99,99,0,91,28,524
1,1.2,2,5177,36,974,3,30,6,1,4,33,99,99,99,0,97,42,526
1,1.2,2,5180,32,1346,4,30,6,1,4,34,4,1,5,4.9000001,100,50,530
1,1.2,2,5182,40,1891,4,30,6,1,4,39,1,0,1,4.6999998,124,94,547
1,1.2,2,5182,41,1891,5,30,6,1,4,39,2,2,4,4.1999998,124,94,547
1,1.2,2,5182,42,556,4,30,6,1,4,99,1,0,1,4.8000002,0,0,0
1,1.2,2,5182,43,2167,3,30,6,1,4,31,2,0,2,4.8000002,91,28,521
1,1.2,2,5182,44,1890,3,30,6,1,4,29,0,0,0,4.5999999,84,15,515
1,1.2,2,5182,45,2167,4,30,6,1,4,31,1,0,1,4.5999999,91,28,521
1,1.2,2,5182,46,2758,3,60,6,1,4,28,13,10,22,4.3000002,85,16,512
1,1.2,2,5182,47,2758,4,60,6,1,4,28,11,5,15,4.8000002,84,15,512
1,1.2,2,5182,48,1890,4,30,6,1,4,29,4,0,4,4.1999998,84,15,515
1,1.2,2,5199,35,1798,3,30,6,1,4,28,2,0,2,4.8000002,81,10,512
1,1.2,2,5215,32,1159,3,30,6,1,4,36,5,6,11,4.0999999,105,62,536
1,1.2,2,5215,33,1159,6,70,6,1,4,36,9,2,10,3.4000001,105,62,536
1,1.2,2,5216,171,1417,2,30,6,1,4,32,9,2,11,4.3000002,96,38,524
1,1.2,2,5219,35,2834,4,30,6,2,4,17,99,99,99,0,53,0,478
1,1.2,2,5219,193,2834,2,30,6,2,4,17,7,99,99,4.8000002,53,0,478
1,1.2,2,5230,39,4669,3,60,6,1,4,32,2,0,2,4.4000001,97,41,524
1,1.2,2,5230,41,4743,3,33,6,1,4,31,1,1,2,4.6999998,93,33,521
1,1.2,2,5230,42,5046,4,30,6,1,4,37,8,6,14,3.5,112,78,540
1,1.2,2,5230,196,5566,3,33,6,1,4,25,4,0,4,4.4000001,77,6,503
1,1.2,2,5230,197,5566,4,33,6,1,4,25,6,0,6,4.1999998,77,6,503
1,1.2,2,5234,30,3950,6,30,6,1,4,23,4,2,6,4.1999998,74,4,497
1,1.2,2,5234,31,3950,7,30,6,1,4,23,8,3,11,4.4000001,74,4,497
1,1.2,2,5241,172,5155,5,60,6,1,4,29,4,0,4,4.3000002,85,16,515
1,1.2,2,5259,39,1209,3,30,6,1,4,99,5,0,5,4.9000001,0,0,0
1,1.2,2,5264,31,1567,4,30,6,1,4,36,99,99,99,0,105,62,536
1,1.2,2,5264,32,1567,5,30,6,1,4,36,99,99,99,0,105,62,536
1,1.2,2,5274,31,5148,4,60,6,1,4,27,11,2,12,3.5,90,25,509
1,1.2,2,5274,32,5148,5,60,6,1,4,27,0,0,0,5,90,25,509
1,1.2,2,5281,32,169,5,30,6,1,4,35,7,6,13,4.0999999,107,68,533
1,1.2,2,5287,32,39,2,30,6,1,4,33,0,0,0,4.9000001,93,32,526
1,1.2,2,5287,34,6344,2,30,6,1,4,31,7,4,11,4.4000001,92,29,521
1,1.2,2,5287,35,37,3,30,6,1,4,24,1,0,1,5,72,3,500
1,1.2,2,5287,36,37,5,30,6,1,4,24,5,0,5,4.3000002,72,3,500
1,1.2,2,5287,186,3014,3,30,6,1,4,21,14,11,24,3,70,2,491
1,1.2,2,5287,193,6328,5,71,6,3,4,99,99,99,99,9,0,0,0
1,1.2,2,5287,194,39,3,30,6,1,4,33,99,99,99,0,93,32,526
1,1.2,2,5290,34,6056,2,30,6,1,4,28,13,10,22,2.5999999,82,11,512
1,1.2,2,5290,185,5344,2,60,6,3,4,23,15,8,22,3.0999999,80,9,497
1,1.2,2,5292,39,2275,2,30,6,1,4,25,4,1,5,4.8899999,80,9,503
1,1.2,2,5292,40,441,3,60,6,1,4,12,12,11,22,3.5999999,37,0,459
1,1.2,2,5292,43,441,4,60,6,1,4,12,99,99,99,0,37,0,459
1,1.2,2,5299,40,1101,4,30,6,1,4,19,13,9,21,4.5999999,67,1,485
1,1.2,2,5299,41,334,4,30,6,1,4,99,3,0,3,4.4000001,0,0,0
1,1.2,2,5299,42,257,2,30,6,2,4,99,6,1,7,4.1999998,0,0,0
1,1.2,2,5299,43,254,3,30,6,1,4,35,5,0,5,4.5,103,58,533
1,1.2,2,5299,47,1101,6,30,6,1,4,19,10,2,12,4.9000001,67,1,485
1,1.2,2,5299,50,254,8,30,6,1,4,35,8,9,16,4.8000002,103,58,533
1,1.2,2,5299,55,251,2,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,5299,56,255,3,30,6,1,4,29,99,99,99,0,84,14,515
1,1.2,2,5299,57,255,4,30,6,1,4,29,99,99,99,0,84,14,515
1,1.2,2,5299,58,5073,2,30,6,1,4,34,99,99,99,0,106,65,530
1,1.2,2,5299,177,561,4,30,6,1,4,99,4,1,5,4.0999999,0,0,0
1,1.2,2,5299,178,561,5,30,6,1,4,99,10,0,10,3.8,0,0,0
1,1.2,2,5302,37,5855,3,30,6,1,4,99,6,1,7,4,0,0,0
1,1.2,2,5302,182,4852,3,30,6,1,4,35,6,1,7,4.4000001,104,62,533
1,1.2,2,5305,34,1095,2,30,6,1,4,31,2,1,3,4.0999999,93,33,521
1,1.2,2,5305,35,1095,3,30,6,1,4,31,4,2,6,4.8000002,93,33,521
1,1.2,2,5305,36,4370,3,30,6,1,4,34,4,0,4,5,100,50,530
1,1.2,2,5305,37,4370,4,30,6,1,4,34,7,0,7,4.6999998,100,50,530
1,1.2,2,5306,32,1092,2,30,6,1,4,25,7,3,10,4.5999999,76,6,503
1,1.2,2,5306,33,555,2,95,6,3,4,29,0,0,0,4.3000002,92,29,515
1,1.2,2,5306,173,553,3,33,6,1,4,28,99,1,99,3.8,84,15,512
1,1.2,2,5308,32,5102,3,30,6,1,4,32,1,0,1,4.9000001,96,38,524
1,1.2,2,5308,33,1413,2,30,6,1,4,35,99,99,99,4.0999999,101,54,533
1,1.2,2,5314,32,707,3,30,6,1,4,28,4,2,6,4.6999998,82,11,512
1,1.2,2,5314,34,707,4,30,6,1,4,28,7,1,8,4.8000002,82,11,512
1,1.2,2,5314,35,5985,2,30,6,1,4,27,6,2,8,4.5,79,8,509
1,1.2,2,5314,36,5985,3,30,6,1,4,27,9,1,10,4.1999998,79,8,509
1,1.2,2,5314,37,705,2,30,6,1,4,27,12,2,13,3.5,79,8,509
1,1.2,2,5314,38,705,3,30,6,1,4,27,99,99,99,0,79,8,509
1,1.2,2,5315,34,6222,3,30,6,1,4,35,2,2,4,4.5999999,99,48,533
1,1.2,2,5315,36,6222,5,30,6,1,4,35,2,3,5,4.5,99,48,533
1,1.2,2,5321,33,1969,3,30,6,1,4,99,9,8,17,3.9000001,0,0,0
1,1.2,2,5323,30,2439,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,5332,41,650,3,30,6,1,4,25,99,99,99,0,75,5,503
1,1.2,2,5332,42,651,3,30,6,1,4,24,99,99,99,0,72,3,500
1,1.2,2,5332,43,5114,3,30,6,1,4,32,99,99,99,0,97,41,524
1,1.2,2,5332,187,650,2,30,6,1,4,25,8,1,9,4.0999999,75,5,503
1,1.2,2,5335,35,2666,4,65,6,1,4,99,0,0,0,5,0,0,0
1,1.2,2,5335,36,2666,5,65,6,1,4,99,0,0,0,5,0,0,0
1,1.2,2,5336,30,6226,3,30,6,1,4,27,5,0,5,4.5,78,8,509
1,1.2,2,5343,179,5288,3,60,6,1,4,23,6,2,8,4.5,79,8,497
1,1.2,2,5343,180,5288,4,60,6,1,4,23,14,4,18,3,79,8,497
1,1.2,2,5348,32,652,3,30,6,1,4,30,1,1,2,3.9000001,87,19,518
1,1.2,2,5348,33,1479,3,30,6,1,4,24,4,2,6,4,74,4,500
1,1.2,2,5348,34,652,5,30,6,1,4,30,1,0,1,4.8000002,87,19,518
1,1.2,2,5350,37,773,4,35,6,1,4,28,11,7,17,4,82,11,512
1,1.2,2,5350,39,774,2,30,6,1,4,28,4,1,5,4.8000002,84,15,512
1,1.2,2,5350,178,773,3,35,6,1,4,28,6,4,10,4.9000001,82,11,512
1,1.2,2,5363,32,5886,2,30,6,1,4,31,8,4,12,4.4000001,90,25,521
1,1.2,2,5363,33,5575,4,30,6,1,4,99,11,2,13,4.1999998,0,0,0
1,1.2,2,5363,34,6011,4,60,6,3,4,99,13,2,15,3.9000001,0,0,0
1,1.2,2,5363,35,5886,3,30,6,1,4,31,99,99,99,0,90,25,521
1,1.2,2,5366,47,5287,3,30,6,1,4,99,9,2,11,4.0999999,0,0,0
1,1.2,2,5366,48,659,2,30,6,1,4,29,10,3,12,4.1999998,85,16,515
1,1.2,2,5366,49,34,2,30,6,1,4,99,0,0,0,4.6999998,0,0,0
1,1.2,2,5366,193,36,3,30,6,1,4,99,5,5,9,2,0,0,0
