ER25001,ER25002,ER27711D3,ER27711E8,ER27711F1,ER27711F2,ER27711J6,ER27711L2,ER27711L4,ER27711L5,ER36001,ER36002,ER40686D3,ER40686E8,ER40686F1,ER40686F2,ER40686J6,ER40686L2,ER40686L4,ER40686L5,ER42001,ER42002,ER46670,ER46671,ER46673,ER46674,ER46681,ER46682,ER46684,ER46685
6,6523,52,43,99999999,9,0,0,0,0,7,6163,52,45,9999999,9,0,0,0,0,5,7719,52,40,9999999,9,0,0,0,0
6,4509,52,70,30000,6,52,40,40000,6,7,3649,52,45,30000,6,52,40,44000,6,5,1244,52,45,35000,6,52,40,48000,6
6,7883,0,0,0,0,0,0,0,0,7,6769,52,60,8000,6,0,0,0,0,5,8444,99,55,600,6,0,0,0,0
6,6657,32,40,5000,6,0,0,0,0,7,6335,0,0,0,0,0,0,0,0,5,6148,0,0,0,0,0,0,0,0
6,5632,45,40,7360,6,0,0,0,0,7,6382,30,30,7000,6,0,0,0,0,,,,,,,,,,
6,6472,52,40,22000,6,26,35,15000,6,7,7573,52,40,24000,6,0,0,0,0,5,7817,52,35,18000,6,45,30,10000,6
6,7837,52,40,99999999,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,6544,52,30,9999999,9,14,40,3000,6
6,1812,0,0,0,0,0,0,0,0,7,6053,0,0,0,0,0,0,0,0,5,6157,0,0,0,0,0,0,0,0
6,2888,52,70,49000,6,52,50,35000,6,7,6180,52,70,50000,6,0,0,0,0,5,5859,52,70,31000,6,27,50,30000,6
6,3369,52,35,32000,6,0,0,0,0,7,5873,52,40,50000,6,0,0,0,0,5,5963,36,40,37000,6,0,0,0,0
6,7270,39,40,9100,6,52,50,9600,6,,,,,,,,,,,,,,,,,,,,
6,7876,52,40,34000,6,0,0,0,0,,,,,,,,,,,5,8482,52,40,45000,6,0,0,0,0
6,4870,0,0,0,0,0,0,0,0,7,3481,16,20,20000,6,0,0,0,0,5,4831,52,40,9999999,9,0,0,0,0
6,3965,0,0,0,0,0,0,0,0,7,3522,0,0,0,0,0,0,0,0,5,4351,0,0,0,0,0,0,0,0
6,4671,52,20,2000,6,0,0,0,0,7,5150,18,40,2000,6,0,0,0,0,5,4695,52,26,9000,6,0,0,0,0
6,4180,52,18,99999999,9,0,0,0,0,7,4932,52,18,23000,6,0,0,0,0,5,4590,52,55,21000,6,0,0,0,0
6,5866,52,45,11000,6,0,0,0,0,7,6296,9,40,12000,6,0,0,0,0,5,5467,52,40,10300,6,0,0,0,0
6,3183,13,50,6500,6,0,0,0,0,7,7088,36,40,11000,6,0,0,0,0,5,5258,52,998,3900,6,0,0,0,0
6,7044,20,40,6000,6,0,0,0,0,7,7607,5,35,700,6,0,0,0,0,5,5235,0,0,0,0,0,0,0,0
6,4254,0,0,0,0,0,0,0,0,7,7091,39,30,5000,6,0,0,0,0,5,5240,0,0,0,0,0,0,0,0
6,7086,22,36,1300,6,0,0,0,0,7,7038,21,56,2000,6,0,0,0,0,5,5481,6,998,9999999,9,0,0,0,0
,,,,,,,,,,7,5649,5,20,300,6,0,0,0,0,5,4836,52,25,9999999,9,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,6953,52,5,1000,6,0,0,0,0
6,7383,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,7151,52,40,17000,6,0,0,0,0,7,7149,52,40,19000,6,0,0,0,0,5,6846,52,40,11000,6,0,0,0,0
6,6294,52,26,9000,6,0,0,0,0,,,,,,,,,,,5,8608,99,60,11500,6,0,0,0,0
6,3149,52,84,20000,6,0,0,0,0,7,6270,52,40,40820,6,0,0,0,0,5,4047,52,55,17713,6,0,0,0,0
6,7818,52,48,25000,6,0,0,0,0,,,,,,,,,,,5,4660,0,0,0,0,17,16,9999999,9
6,7192,52,60,27000,6,52,55,25000,6,7,6898,52,75,51000,6,52,70,28000,6,5,7876,52,998,55000,6,52,50,32000,6
6,3138,0,0,0,0,0,0,0,0,7,2191,0,0,0,0,0,0,0,0,5,4336,0,0,0,0,0,0,0,0
6,4995,52,40,22000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,7,6962,52,40,54000,6,52,35,9850,6,,,,,,,,,,
,,,,,,,,,,7,7846,52,50,38000,6,0,0,0,0,5,7103,52,64,45000,6,0,0,0,0
6,2767,52,60,100000,6,6,40,1800,6,7,4042,52,80,100000,6,52,50,15000,6,5,3136,52,90,112999,6,52,40,22088,6
6,5812,52,40,36000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,4998,52,60,36000,6,0,0,0,0,7,4796,52,70,70000,6,0,0,0,0,5,3860,52,80,79609,6,52,40,23614,6
,,,,,,,,,,7,4440,52,30,15000,6,52,50,60000,6,5,4332,99,50,35000,6,52,50,109000,6
6,5908,52,65,120000,6,52,25,30000,6,7,3881,52,50,129000,6,52,30,35000,6,5,3580,39,75,74000,6,52,30,35000,6
,,,,,,,,,,7,3805,52,40,3000,6,0,0,0,0,5,6399,99,52,10000,6,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,6156,52,40,38000,6,0,0,0,0
6,6773,52,40,100000,6,52,35,12000,6,7,4391,52,85,100000,6,52,35,15000,6,5,3618,52,80,150000,6,52,37,16500,6
6,5410,49,40,32000,6,0,0,0,0,7,6449,52,40,20000,6,52,40,20000,6,,,,,,,,,,
,,,,,,,,,,7,6062,30,40,10000,6,0,0,0,0,5,6917,52,40,78000,6,0,0,0,0
6,6605,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,7346,52,48,28000,6,0,0,0,0,7,3776,52,40,27000,6,0,0,0,0,5,7399,40,40,31000,6,52,40,9999999,9
,,,,,,,,,,7,6645,52,40,35000,6,0,0,0,0,5,6081,52,40,38500,6,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,5034,52,41,13000,6,0,0,0,0
6,5838,52,40,25000,6,52,36,27000,6,7,4633,52,40,52000,6,0,0,0,0,5,3707,52,40,47000,6,0,0,0,0
6,6243,49,48,52000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,2855,0,0,0,0,0,0,0,0,7,3180,0,0,0,0,0,0,0,0,5,8649,0,0,0,0,0,0,0,0
6,4402,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,7,7708,42,45,13000,6,14,68,3000,6,5,8498,45,63,21000,6,0,0,0,0
6,1445,0,0,0,0,0,0,0,0,7,3331,0,0,0,0,0,0,0,0,5,3458,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,8094,52,40,18240,6,0,0,0,0
6,2397,13,40,1000,6,0,0,0,0,7,3542,0,0,0,0,0,0,0,0,5,5226,0,0,0,0,0,0,0,0
6,5026,52,45,99999999,9,52,45,65000,6,7,4675,52,60,20000,6,52,55,87000,6,5,2979,0,0,0,0,52,60,75000,6
6,1906,52,30,99999999,9,0,0,0,0,7,7960,52,40,100,5,0,0,0,0,5,6444,52,40,9999999,9,0,0,0,0
6,490,0,0,0,0,0,0,0,0,7,4253,52,20,10000,6,0,0,0,0,5,5299,49,50,9999999,9,0,0,0,0
6,2826,40,40,99999999,9,0,0,0,0,7,5199,0,0,0,0,0,0,0,0,5,5778,0,0,0,0,0,0,0,0
6,7920,0,0,0,0,0,0,0,0,7,3752,50,20,9999999,9,0,0,0,0,5,7731,52,17,40,7,0,0,0,0
6,7272,52,45,36000,6,0,0,0,0,7,6858,52,40,28500,6,0,0,0,0,5,6590,0,0,0,0,0,0,0,0
6,2385,0,0,0,0,0,0,0,0,7,4703,0,0,0,0,0,0,0,0,5,2374,0,0,0,0,0,0,0,0
,,,,,,,,,,7,4709,9,55,9999999,9,0,0,0,0,5,2597,99,50,35000,6,0,0,0,0
6,7068,0,0,0,0,0,0,0,0,7,5224,0,0,0,0,52,25,9999999,9,5,7873,52,45,30000,6,0,0,0,0
,,,,,,,,,,7,5354,52,30,17000,6,0,0,0,0,5,7228,49,30,17000,6,0,0,0,0
6,2999,52,30,99999999,9,0,0,0,0,7,6274,26,40,10,1,0,0,0,0,5,5716,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,5150,26,40,5000,6,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,7097,52,36,28000,6,0,0,0,0
6,7042,52,40,26000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,3824,52,40,22000,6,0,0,0,0,7,4663,52,45,30000,6,0,0,0,0,5,7597,52,48,35000,6,0,0,0,0
6,8033,52,20,21000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,580,0,0,0,0,43,30,9000,6,7,3917,52,40,9999999,9,52,30,9999999,9,5,2277,0,0,0,0,0,0,0,0
6,2813,52,40,23000,6,52,40,24000,6,7,3257,52,40,9999999,9,52,40,26000,6,5,2234,52,40,30000,6,52,40,30000,6
,,,,,,,,,,,,,,,,,,,,5,6159,52,40,30000,6,0,0,0,0
6,5661,52,30,99999999,9,0,0,0,0,7,6478,52,20,9999999,9,0,0,0,0,,,,,,,,,,
6,3508,52,40,75000,6,52,35,26000,6,7,4457,52,40,80000,6,52,37,26000,6,5,857,52,40,90000,6,52,40,26000,6
6,6415,52,40,110000,6,52,40,54000,6,7,6697,52,40,90000,6,99,998,45000,6,5,4198,52,50,50000,6,52,43,30000,6
,,,,,,,,,,,,,,,,,,,,5,7894,52,40,9999999,9,52,20,9999999,9
6,75,0,0,0,0,0,0,0,0,7,3861,0,0,0,0,0,0,0,0,5,1132,0,0,0,0,0,0,0,0
6,5644,39,40,32000,6,0,0,0,0,7,4386,34,40,40000,6,13,38,12000,6,5,2202,52,52,52000,6,25,32,9999999,9
6,15,0,0,0,0,0,0,0,0,7,5163,0,0,0,0,0,0,0,0,5,501,0,0,0,0,0,0,0,0
6,2713,52,998,99999999,9,0,0,0,0,7,6890,52,40,9999999,9,0,0,0,0,5,4844,52,45,9999999,9,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,5760,20,25,7,1,0,0,0,0
6,2723,52,25,20000,6,0,0,0,0,7,4346,17,22,8000,6,0,0,0,0,5,5860,52,32,7000,6,0,0,0,0
,,,,,,,,,,7,6102,0,0,0,0,0,0,0,0,5,5227,0,0,0,0,0,0,0,0
6,6912,52,39,28000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,3679,23,30,5000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,7895,52,40,20000,6,0,0,0,0,7,7734,52,72,33000,6,52,40,26000,6,,,,,,,,,,
,,,,,,,,,,7,7503,52,40,37400,6,0,0,0,0,5,4236,52,40,45000,6,0,0,0,0
6,638,52,50,30000,6,0,0,0,0,7,4641,52,40,50000,6,0,0,0,0,5,3381,52,45,50000,6,0,0,0,0
6,6709,52,40,58000,6,52,40,40000,6,7,6721,52,72,58000,6,52,40,47000,6,5,2138,52,72,58000,6,52,20,23000,6
6,588,0,0,0,0,0,0,0,0,7,5134,0,0,0,0,0,0,0,0,,,,,,,,,,
6,7707,27,40,99999999,9,0,0,0,0,7,4314,0,0,0,0,0,0,0,0,5,5461,0,0,0,0,0,0,0,0
6,6481,52,45,57000,6,52,45,36000,6,7,7628,52,40,9999999,9,52,50,38000,6,,,,,,,,,,
6,615,0,0,0,0,0,0,0,0,7,4381,0,0,0,0,0,0,0,0,5,6995,0,0,0,0,0,0,0,0
6,3293,0,0,0,0,0,0,0,0,7,2110,0,0,0,0,0,0,0,0,5,4154,0,0,0,0,0,0,0,0
6,880,52,20,10000,6,52,35,18000,6,7,33,52,20,16000,6,52,40,17000,6,5,4447,52,20,4500,6,52,40,15000,6
6,3403,52,40,65000,6,52,40,39600,6,7,1563,52,45,60000,6,52,40,41700,6,5,5881,52,40,65000,6,52,40,49000,6
6,307,0,0,0,0,0,0,0,0,7,3629,52,30,6000,6,0,0,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,6120,0,0,0,0,4,30,500,6
6,3545,0,0,0,0,0,0,0,0,7,770,0,0,0,0,0,0,0,0,5,5110,0,0,0,0,0,0,0,0
6,3855,52,35,12000,6,0,0,0,0,7,971,52,30,12000,6,0,0,0,0,5,4997,99,15,2800,6,0,0,0,0
6,3826,52,36,50000,6,0,0,0,0,7,7501,52,36,54000,6,0,0,0,0,5,7819,52,36,54000,6,0,0,0,0
6,4111,12,35,500,6,0,0,0,0,7,5866,50,40,9999999,9,0,0,0,0,,,,,,,,,,
6,3624,18,60,26000,6,0,0,0,0,7,896,42,65,96000,6,0,0,0,0,5,6355,52,50,190000,6,0,0,0,0
,,,,,,,,,,7,7744,52,25,30000,6,0,0,0,0,5,7120,8,40,5000,6,0,0,0,0
6,4193,52,40,29000,6,52,32,38000,6,7,2512,52,40,25000,6,52,32,50000,6,5,8262,52,40,48000,6,52,32,40000,6
6,4964,0,0,0,0,11,45,3000,6,7,999,52,35,25000,6,19,40,10000,6,5,6329,52,60,35000,6,52,40,23000,6
,,,,,,,,,,,,,,,,,,,,5,6511,52,40,38000,6,52,50,24000,6
6,873,42,40,500,6,0,0,0,0,7,4131,0,0,0,0,0,0,0,0,5,5139,52,38,8,1,0,0,0,0
6,8007,52,40,30000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,2223,52,33,23000,6,0,0,0,0,7,7105,52,35,12,1,0,0,0,0,5,7273,52,35,12,1,0,0,0,0
6,429,0,0,0,0,0,0,0,0,7,6358,0,0,0,0,0,0,0,0,5,5883,0,0,0,0,0,0,0,0
6,688,52,35,28000,6,0,0,0,0,7,3507,52,35,28000,6,0,0,0,0,5,6933,52,35,1000,4,0,0,0,0
6,1373,52,35,30000,6,0,0,0,0,7,6507,52,35,34000,6,0,0,0,0,5,7358,52,35,38000,6,0,0,0,0
6,4068,52,40,30000,6,0,0,0,0,7,5214,52,40,31000,6,0,0,0,0,5,874,52,40,50000,6,0,0,0,0
6,4104,52,40,32000,6,0,0,0,0,,,,,,,,,,,5,4109,52,68,30000,6,0,0,0,0
6,5089,52,43,99999999,9,0,0,0,0,7,4726,0,0,0,0,0,0,0,0,5,2365,12,40,9999999,9,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,5177,28,40,25000,6,0,0,0,0
,,,,,,,,,,7,6080,52,50,32000,6,52,40,30000,6,,,,,,,,,,
,,,,,,,,,,7,3128,52,40,25000,6,0,0,0,0,5,3296,52,40,33000,6,0,0,0,0
6,2576,52,80,99999999,9,52,40,26000,6,,,,,,,,,,,,,,,,,,,,
6,2765,52,55,120000,6,52,45,80000,6,7,3148,52,45,130000,6,52,45,83000,6,,,,,,,,,,
6,4227,52,50,99999999,9,52,40,99999999,9,7,4905,52,46,9999999,9,52,40,9999999,9,5,7806,99,40,9999999,9,52,40,52000,6
6,3304,44,50,28000,6,0,0,0,0,7,6255,33,50,16000,6,0,0,0,0,,,,,,,,,,
6,2632,52,60,55560,6,52,40,49000,6,7,3665,52,51,18000,6,52,40,56500,6,5,4898,42,15,12050,6,52,40,53000,6
,,,,,,,,,,,,,,,,,,,,5,7804,52,55,89000,6,0,0,0,0
6,3596,0,0,0,0,0,0,0,0,7,7131,0,0,0,0,0,0,0,0,,,,,,,,,,
,,,,,,,,,,7,5933,0,0,0,0,0,0,0,0,5,2862,0,0,0,0,0,0,0,0
,,,,,,,,,,7,3375,0,0,0,0,0,0,0,0,5,5531,0,0,0,0,0,0,0,0
6,3610,52,44,24000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,5408,52,40,35000,6,52,40,43000,6,7,7214,52,40,35000,6,52,40,34000,6,5,8272,52,40,9999999,9,52,40,42000,6
6,6377,52,998,30000,6,0,0,0,0,7,5490,99,40,20000,6,52,40,30000,6,5,7135,45,40,20000,6,0,0,0,0
6,5374,13,40,1648,6,0,0,0,0,7,3366,32,30,19000,6,0,0,0,0,5,1667,0,0,0,0,0,0,0,0
,,,,,,,,,,7,8144,0,0,0,0,0,0,0,0,5,6787,52,40,25000,6,99,40,9999999,9
,,,,,,,,,,,,,,,,,,,,5,6541,22,25,6000,6,0,0,0,0
6,3999,52,40,30000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,8480,52,55,9999999,9,0,0,0,0
6,5874,52,40,99999999,9,52,24,20000,6,7,5505,52,40,9999999,9,99,24,9999999,9,5,7300,0,0,0,0,52,36,9999999,9
6,4205,52,40,26000,6,52,40,27000,6,7,3893,52,40,23000,6,52,40,20000,6,5,2687,52,32,29000,6,52,40,27000,6
6,6700,52,56,13000,6,0,0,0,0,7,3479,45,40,15000,6,0,0,0,0,5,8419,45,40,25500,6,0,0,0,0
6,7021,0,0,0,0,0,0,0,0,7,3664,5,15,9999999,9,0,0,0,0,5,4362,0,0,0,0,0,0,0,0
,,,,,,,,,,7,7702,0,0,0,0,0,0,0,0,,,,,,,,,,
6,3665,52,40,49000,6,52,45,48000,6,,,,,,,,,,,,,,,,,,,,
6,5100,52,40,37000,6,0,0,0,0,7,5665,0,0,0,0,52,40,25000,6,5,7811,52,40,45000,6,23,40,15000,6
6,5337,0,0,0,0,26,40,8000,6,7,3359,0,0,0,0,52,40,16000,6,5,1766,0,0,0,0,22,35,15000,6
,,,,,,,,,,7,3634,52,40,25000,6,52,40,20000,6,5,1558,52,40,39000,6,52,70,30000,6
,,,,,,,,,,,,,,,,,,,,5,7371,52,40,2000,6,47,25,9000,6
6,5378,52,40,99999999,9,0,0,0,0,7,3608,52,37,9999999,9,0,0,0,0,5,2218,52,40,9999999,9,0,0,0,0
6,7114,0,0,0,0,0,0,0,0,7,7170,0,0,0,0,0,0,0,0,5,8514,26,30,9999999,9,0,0,0,0
6,5856,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,5917,52,998,25000,6,0,0,0,0,7,5172,52,50,24000,6,52,40,15600,6,5,5848,52,45,20000,6,34,40,10000,6
,,,,,,,,,,,,,,,,,,,,5,8347,52,40,30000,6,0,0,0,0
6,6234,52,52,48000,6,52,40,25000,6,7,4522,52,70,45000,6,52,40,28000,6,,,,,,,,,,
,,,,,,,,,,7,8097,52,80,9999999,9,52,60,9999999,9,5,8279,52,40,40000,6,99,30,10000,6
6,7221,52,40,40000,6,52,40,53000,6,7,6210,52,60,40000,6,52,48,54000,6,5,4596,52,40,46000,6,52,48,76000,6
6,3451,0,0,0,0,0,0,0,0,7,595,0,0,0,0,0,0,0,0,5,3924,0,0,0,0,0,0,0,0
6,7949,42,80,22000,6,0,0,0,0,7,3093,29,70,15000,6,0,0,0,0,5,5148,22,70,17000,6,0,0,0,0
6,6422,52,60,48000,6,52,40,14300,6,7,7615,52,60,52000,6,52,40,14500,6,5,7820,52,60,50000,6,52,40,22000,6
6,7744,12,50,99999999,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,7,8271,52,40,9999999,9,0,0,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,7388,0,0,0,0,0,0,0,0
6,5690,52,40,14000,6,0,0,0,0,7,4989,35,40,9999999,9,0,0,0,0,5,6626,52,42,23000,6,0,0,0,0
,,,,,,,,,,7,5803,52,40,10000,6,52,40,10000,6,5,7226,52,40,25000,6,52,40,25000,6
,,,,,,,,,,7,8195,52,40,19500,6,0,0,0,0,5,7937,52,40,24000,6,0,0,0,0
6,445,0,0,0,0,0,0,0,0,7,494,0,0,0,0,0,0,0,0,5,2485,0,0,0,0,0,0,0,0
,,,,,,,,,,7,7191,52,40,26300,6,0,0,0,0,5,2142,52,40,38000,6,0,0,0,0
6,7547,0,0,0,0,52,999,99999999,9,,,,,,,,,,,,,,,,,,,,
6,6712,17,40,1600,6,5,20,300,6,,,,,,,,,,,,,,,,,,,,
6,1476,52,40,39000,6,0,0,0,0,7,1122,52,40,39000,6,0,0,0,0,5,1788,52,40,45000,6,0,0,0,0
6,1684,52,25,20000,6,0,0,0,0,7,1282,0,0,0,0,0,0,0,0,5,1239,0,0,0,0,0,0,0,0
6,5413,52,55,99999999,9,0,0,0,0,7,7942,52,55,15500,6,0,0,0,0,5,8545,52,55,27000,6,0,0,0,0
6,6502,52,40,11000,6,0,0,0,0,7,1111,52,40,9000,6,52,25,2000,6,5,2479,52,35,19000,6,42,26,8025,6
6,2144,52,40,30000,6,52,40,70000,6,7,1955,52,40,47000,6,52,45,98000,6,5,2101,52,40,45000,6,52,40,101000,6
6,2579,0,0,0,0,0,0,0,0,7,877,0,0,0,0,0,0,0,0,5,2303,37,35,9000,6,0,0,0,0
6,2387,52,40,11000,6,52,32,9000,6,7,553,52,40,23000,6,52,40,12000,6,5,1284,52,20,9999999,9,52,998,9999999,9
6,7266,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,2759,52,50,25000,6,52,40,21000,6,7,5576,52,40,16736,6,52,40,25000,6,,,,,,,,,,
,,,,,,,,,,7,7842,0,0,0,0,52,25,5000,6,5,8259,52,40,30000,6,52,25,13000,6
6,4456,52,40,37900,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,7,6915,52,70,100000,6,52,40,45000,6,,,,,,,,,,
6,7974,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,4329,0,0,0,0,0,0,0,0,7,1745,0,0,0,0,0,0,0,0,5,1013,0,0,0,0,0,0,0,0
6,7717,0,0,0,0,0,0,0,0,7,7139,0,0,0,0,0,0,0,0,5,2207,0,0,0,0,0,0,0,0
6,5011,52,40,70000,6,0,0,0,0,7,6349,52,30,40000,6,52,998,25000,6,5,1681,52,36,50000,6,0,0,0,0
6,4107,52,45,99999999,9,51,37,99999999,9,7,5225,52,50,40000,6,0,0,0,0,5,931,52,40,40000,6,52,37,48000,6
6,4275,52,40,50000,6,52,40,40000,6,7,4991,52,40,36000,6,49,40,40000,6,5,1727,49,40,12000,6,52,40,19000,6
6,7823,52,40,25000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,7600,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,8035,52,50,70000,6,0,0,0,0,7,7343,52,80,110000,6,0,0,0,0,,,,,,,,,,
6,4382,51,40,16020,6,0,0,0,0,7,6354,52,40,16500,6,0,0,0,0,5,2198,21,40,14000,6,0,0,0,0
6,7345,0,0,0,0,0,0,0,0,7,7189,52,30,50000,6,0,0,0,0,5,518,99,40,40000,6,0,0,0,0
6,5705,52,40,34000,6,52,40,17000,6,7,6806,52,20,41000,6,52,40,16000,6,5,1128,52,36,41000,6,52,40,24000,6
,,,,,,,,,,7,6530,99,40,9999999,9,4,36,9999999,9,5,1849,52,999,9999999,9,52,36,9999999,9
6,447,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,4790,52,40,99999999,9,52,998,99999999,9,7,3223,52,40,21000,6,52,45,11000,6,5,4157,52,56,9999999,9,52,40,9999999,9
6,6348,25,40,3000,6,0,0,0,0,7,3447,0,0,0,0,52,48,800,5,5,3896,52,42,24000,6,51,40,18000,6
6,6188,39,48,8000,6,22,25,8000,6,7,7894,0,0,0,0,0,0,0,0,5,5104,52,60,9999999,9,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,4337,52,40,17000,6,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,5515,52,40,9000,6,0,0,0,0
6,4648,52,40,16000,6,0,0,0,0,7,4900,52,40,9999999,9,0,0,0,0,5,8091,52,40,16000,6,0,0,0,0
6,6365,52,40,18000,6,0,0,0,0,7,3743,52,40,21000,6,0,0,0,0,5,4504,52,40,24000,6,0,0,0,0
6,4818,52,42,22000,6,0,0,0,0,7,3622,0,0,0,0,0,0,0,0,5,4846,0,0,0,0,0,0,0,0
6,6950,52,50,14000,6,52,35,12000,6,7,4942,52,40,9999999,9,52,998,9999999,9,5,7109,52,40,15000,6,52,40,14000,6
6,6450,52,998,99999999,9,52,6,99999999,9,7,4088,52,998,9999999,9,52,30,4000,6,5,6735,52,40,9999999,9,52,30,9999999,9
,,,,,,,,,,7,4054,52,40,12000,6,0,0,0,0,5,6202,52,40,9999999,9,0,0,0,0
6,6109,52,40,11000,6,0,0,0,0,7,7550,52,40,22000,6,0,0,0,0,,,,,,,,,,
6,7607,52,15,7000,6,0,0,0,0,,,,,,,,,,,5,7019,52,47,65000,6,52,44,13,1
,,,,,,,,,,,,,,,,,,,,5,8050,52,60,9999999,9,0,0,0,0
6,6003,30,35,99999999,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,8556,52,40,7000,6,52,25,12000,6
,,,,,,,,,,,,,,,,,,,,5,8658,50,40,11000,6,52,40,9999999,9
6,7413,52,40,11000,6,0,0,0,0,7,8048,52,40,11000,6,0,0,0,0,5,6814,45,30,9999999,9,0,0,0,0
6,5766,0,0,0,0,0,0,0,0,7,7510,0,0,0,0,0,0,0,0,5,6774,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,7079,10,40,250,6,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,6974,52,40,10000,6,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,8695,52,40,14000,6,0,0,0,0
6,6226,52,40,99999999,9,52,40,99999999,9,7,5257,52,40,9999999,9,52,40,9999999,9,5,6377,52,40,9999999,9,52,40,9999999,9
,,,,,,,,,,7,5894,52,40,9999999,9,0,0,0,0,5,6436,52,40,9999999,9,0,0,0,0
6,4948,52,35,99999999,9,52,40,99999999,9,,,,,,,,,,,,,,,,,,,,
6,7625,52,50,25000,6,52,60,55000,6,7,7939,52,45,52500,6,52,70,70000,6,,,,,,,,,,
6,4792,52,998,25000,6,52,40,11000,6,7,5322,52,36,22000,6,52,40,11000,6,5,8635,52,40,23000,6,52,40,11000,6
6,6647,52,40,29000,6,52,35,3000,6,7,3926,52,40,9999999,9,52,40,8000,6,5,4928,52,40,9999999,9,52,40,6000,6
6,7701,52,56,30000,6,52,40,30000,6,,,,,,,,,,,,,,,,,,,,
6,5728,52,40,300,5,52,6,70,3,7,5230,52,40,9999999,9,0,0,0,0,5,6993,52,40,9999999,9,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,8557,52,999,58000,6,52,40,17000,6
,,,,,,,,,,,,,,,,,,,,5,8544,52,30,20000,6,0,0,0,0
6,5969,52,40,14560,6,0,0,0,0,7,5862,52,34,11,1,0,0,0,0,5,6313,52,40,9999999,9,0,0,0,0
6,7130,52,45,23000,6,0,0,0,0,7,2565,52,40,19000,6,0,0,0,0,5,8319,52,45,36000,6,0,0,0,0
6,3125,39,40,99999999,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,2994,52,40,99999999,9,0,0,0,0,7,4956,45,40,9999999,9,0,0,0,0,5,3384,52,40,1182,5,0,0,0,0
6,3580,10,35,1500,6,0,0,0,0,,,,,,,,,,,5,4710,27,35,13000,6,0,0,0,0
6,2750,52,51,25000,6,0,0,0,0,7,4992,0,0,0,0,0,0,0,0,,,,,,,,,,
,,,,,,,,,,7,8055,43,20,6000,6,0,0,0,0,5,8524,0,0,0,0,0,0,0,0
,,,,,,,,,,7,6240,52,40,9999999,9,52,40,30000,6,5,3336,52,40,9999999,9,52,40,9999999,9
,,,,,,,,,,,,,,,,,,,,5,3518,52,40,45000,6,52,40,35000,6
,,,,,,,,,,7,6003,52,45,20000,6,52,40,15000,6,,,,,,,,,,
,,,,,,,,,,7,5752,43,40,9999999,9,0,0,0,0,5,3347,52,50,45000,6,9,30,2000,6
6,2491,52,998,99999999,9,0,0,0,0,7,4970,0,0,0,0,0,0,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,7347,0,0,0,0,0,0,0,0
6,1526,52,42,36000,6,0,0,0,0,7,3702,52,36,28000,6,52,40,9999999,9,,,,,,,,,,
