"","KID","year","tau_m","tau_f","tau_both","tau_m2","tau_f2"
"3141",3094004,2002,20.9166666666667,18.1666666666667,22.75,19.6666666666667,17.1666666666667
"3142",3096003,1997,31.5833333333333,22.5,36.5833333333333,27.5833333333333,18.5
"3143",3096003,2002,18.4166666666667,25.6666666666667,30.6666666666667,18.4166666666667,25.6666666666667
"3144",3098003,1997,16.0833333333333,20.0833333333333,25.0833333333333,14,17.3333333333333
"3145",3098004,1997,17.25,17.0833333333333,22.25,15.1666666666667,15
"3146",3099004,1997,16.3333333333333,6.33333333333333,16.3333333333333,11.3333333333333,6.33333333333333
"3147",3099005,1997,26.8333333333333,4.33333333333333,26.8333333333333,21.8333333333333,4.33333333333333
"3148",3105003,1997,22.75,0,22.75,22.75,0
"3149",3105004,1997,19.3333333333333,0,19.3333333333333,19.3333333333333,0
"3150",3108004,1997,49.5833333333333,12.5,49.5833333333333,31.5,10.5
"3151",3108004,2002,3,0,3,0,0
"3152",3109003,1997,49.0833333333333,17,50.0833333333333,49.0833333333333,17
"3153",3109003,2002,31.0833333333333,26.3333333333333,35.0833333333333,30.0833333333333,25.3333333333333
"3154",3110003,1997,31.6666666666667,28.0833333333333,36,31.6666666666667,23.75
"3155",3110003,2002,0.583333333333333,3.16666666666667,3.16666666666667,0.583333333333333,3.16666666666667
"3156",3110005,1997,57.1666666666667,6.66666666666667,63.8333333333333,56.1666666666667,0
"3157",3111004,1997,53.75,0,53.75,45.75,0
"3158",3111004,2002,20.5833333333333,14.3333333333333,21.5833333333333,20.5833333333333,14.3333333333333
"3159",3111005,1997,51.75,15,64.25,44.75,15
"3160",3111005,2002,22.9166666666667,13.5,22.9166666666667,22.9166666666667,13.5
"3161",3113003,1997,37.6666666666667,13.3333333333333,40.3333333333333,37.6666666666667,10.6666666666667
"3162",3113003,2002,19.75,27,28.75,13.0833333333333,11.3333333333333
"3163",3115004,2002,0.333333333333333,1.41666666666667,1.75,0.333333333333333,1.41666666666667
"3164",3116002,1997,27.9166666666667,0,27.9166666666667,27.9166666666667,0
"3165",3116002,2002,10.1666666666667,0,10.1666666666667,7.66666666666667,0
"3166",3117005,1997,9.08333333333333,2.91666666666667,9.08333333333333,3.25,2.91666666666667
"3167",3117005,2002,0,0,0,0,0
"3168",3117006,1997,18.1666666666667,2.91666666666667,18.1666666666667,9.16666666666667,2.91666666666667
"3169",3117006,2002,2.5,4,4,2.5,4
"3170",3121004,1997,21.4166666666667,18.25,24.25,12.25,13.25
"3171",3121004,2002,0.833333333333333,0,0.833333333333333,0.833333333333333,0
"3172",3123003,1997,13.5,9,13.5,10.25,7.75
"3173",3123003,2002,13,15.1666666666667,16.1666666666667,12,14.1666666666667
"3174",3124003,1997,16.5833333333333,16.5833333333333,16.5833333333333,13.5833333333333,13.5833333333333
"3175",3124003,2002,16.3333333333333,14.25,16.75,16.3333333333333,14.25
"3176",3125004,1997,7.33333333333333,6.5,7.33333333333333,3.33333333333333,2.5
"3177",3125004,2002,2,37.5,39.5,0,32.5
"3178",3125005,1997,42.5,17.3333333333333,42.5,31.5,16.3333333333333
"3179",3125005,2002,3.5,19.5,19.5,3.5,17.5
"3180",3127003,1997,31,0,31,31,0
"3181",3127003,2002,17.3333333333333,0,17.3333333333333,9.33333333333333,0
"3182",3127004,1997,47.6666666666667,0,47.6666666666667,47,0
"3183",3127004,2002,32,0,32,25.1666666666667,0
"3184",3129003,1997,29.1666666666667,40.3333333333333,51.3333333333333,14.5,15.5
"3185",3129004,1997,32.0833333333333,6.5,32.0833333333333,24.0833333333333,6.5
"3186",3130002,1997,19.8333333333333,0,19.8333333333333,19.8333333333333,0
"3187",3130002,2002,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"3188",3131002,2002,36,0,36,19.25,0
"3189",3131003,2002,38.8333333333333,0,38.8333333333333,31,0
"3190",3133003,1997,65.1666666666667,0,65.1666666666667,65.1666666666667,0
"3191",3133003,2002,37.4166666666667,39.0833333333333,39.0833333333333,32.4166666666667,34.0833333333333
"3192",3135003,1997,34.6666666666667,12.1666666666667,34.6666666666667,29,11.5
"3193",3135003,2002,27.4166666666667,32,32,20.4166666666667,25
"3194",3135004,1997,35.75,14,35.75,34.75,14
"3195",3135004,2002,32.5,30,32.5,25.5,23
"3196",3136003,1997,56.0833333333333,25,66.0833333333333,53.5833333333333,25
"3197",3136003,2002,41.9166666666667,0.666666666666667,41.9166666666667,36.9166666666667,0.666666666666667
"3198",3140003,1997,24.3333333333333,17.3333333333333,34.6666666666667,24.3333333333333,17.3333333333333
"3199",3140003,2002,14.4166666666667,16.3333333333333,23.4166666666667,14.4166666666667,16.3333333333333
"3200",3140004,1997,22,14.75,30.9166666666667,22,14.75
"3201",3140004,2002,27.9166666666667,5,27.9166666666667,27.9166666666667,5
"3202",3141005,1997,25.9333333333333,9.75,26.35,14.75,8.75
"3203",3141005,2002,20,10.5,22.5,9.26666666666667,8.76666666666667
"3204",3143004,2002,0,8.56666666666667,8.56666666666667,0,8.56666666666667
"3205",3144003,1997,28.75,21.25,40.1666666666667,28.75,19.25
"3206",3144003,2002,29.3333333333333,35.4166666666667,41.25,29.3333333333333,30
"3207",3147006,1997,26,46.95,62.4166666666667,21.8333333333333,45.6166666666667
"3208",3147006,2002,5.41666666666667,2.83333333333333,8.25,5.41666666666667,2.83333333333333
"3209",3149003,1997,37.25,37.8333333333333,61.5833333333333,28.5,31.8333333333333
"3210",3149003,2002,33.1666666666667,23.8333333333333,38.8333333333333,30.6666666666667,22.3333333333333
"3211",3151004,2002,4.16666666666667,14.1666666666667,14.1666666666667,1.16666666666667,1.16666666666667
"3212",3151005,2002,23.5833333333333,27.5,36.5833333333333,16.0833333333333,10
"3213",3154003,1997,64.6666666666667,47.4166666666667,69.6666666666667,53.1666666666667,45.9166666666667
"3214",3155005,2002,26.6666666666667,13.8333333333333,26.6666666666667,26.6666666666667,13.8333333333333
"3215",3155006,2002,18.25,16.4166666666667,18.25,18.25,16.4166666666667
"3216",3156003,2002,12.3333333333333,8.33333333333333,12.3333333333333,12.3333333333333,8.33333333333333
"3217",3156004,2002,22.9666666666667,9.55,22.9666666666667,22.9666666666667,9.55
"3218",3157004,1997,36.6666666666667,0,36.6666666666667,36.6666666666667,0
"3219",3157005,1997,33.75,0,33.75,33.75,0
"3220",3159003,1997,58.5833333333333,16.3333333333333,59.8333333333333,58.5833333333333,16.3333333333333
"3221",3159003,2002,18.3333333333333,9.33333333333333,23.8333333333333,18.3333333333333,8.33333333333333
"3222",3159004,1997,18.8333333333333,21.6666666666667,27.0833333333333,18.8333333333333,18.1666666666667
"3223",3159004,2002,16.5833333333333,13.4166666666667,21.8333333333333,12.9166666666667,9.75
"3224",3161003,1997,24.3333333333333,21.25,34.5833333333333,20.5833333333333,19.25
"3225",3161003,2002,8.83333333333333,10.1666666666667,11.3333333333333,6.75,8.08333333333333
"3226",3162005,1997,19,17.6666666666667,23.5,19,16.6666666666667
"3227",3162006,1997,30.8333333333333,19.25,36.8333333333333,30.8333333333333,19.25
"3228",3163004,1997,9.5,10.8333333333333,16.8333333333333,9.5,10.8333333333333
"3229",3163004,2002,51.1666666666667,10.1666666666667,51.3333333333333,44.1666666666667,8.16666666666667
"3230",3167003,1997,24.3333333333333,8.66666666666667,25,24.3333333333333,8.66666666666667
"3231",3168003,1997,19.75,16,19.75,19.75,16
"3232",3168004,1997,36.5,27,36.5,30.5,21
"3233",3171005,1997,15,38,44.6666666666667,15,21.6666666666667
"3234",3171005,2002,14.1666666666667,2.58333333333333,15.4166666666667,14.1666666666667,2.58333333333333
"3235",3172004,1997,16,3.25,16,13.5,3.25
"3236",3176004,1997,30.1666666666667,2,32.1666666666667,30.1666666666667,2
"3237",3176004,2002,25.6666666666667,25.6666666666667,25.6666666666667,22.6666666666667,22.6666666666667
"3238",3176005,1997,29.6666666666667,0,29.6666666666667,29.6666666666667,0
"3239",3176005,2002,26.0833333333333,25.6666666666667,26.0833333333333,23.0833333333333,22.6666666666667
"3240",3177003,1997,66.75,8,66.75,50.75,4
"3241",3177003,2002,26.6666666666667,18.25,28.75,26.1666666666667,17.75
"3242",3178003,1997,31.0833333333333,18.1666666666667,31.9166666666667,31.0833333333333,18.1666666666667
"3243",3178003,2002,8.41666666666667,5.33333333333333,8.41666666666667,8.41666666666667,5.33333333333333
"3244",3178005,1997,23.5,8,23.5,23.5,8
"3245",3178005,2002,6.33333333333333,2.83333333333333,6.33333333333333,6.33333333333333,2.83333333333333
"3246",3179004,1997,28.5,21.25,35,23.5,21.25
"3247",3179004,2002,17.3333333333333,17.75,26,16.3333333333333,17.75
"3248",3179006,1997,24.1666666666667,14,26.8333333333333,24.1666666666667,14
"3249",3179006,2002,15.0833333333333,12.3333333333333,17.5833333333333,15.0833333333333,12.3333333333333
"3250",3191004,1997,10.1666666666667,11.8333333333333,12.6666666666667,1.83333333333333,3.5
"3251",3191004,2002,38.6666666666667,3.83333333333333,38.6666666666667,38.6666666666667,3.83333333333333
"3252",3196003,1997,0,0,0,0,0
"3253",3196003,2002,8.5,6.25,9.75,2.5,1.25
"3254",3196006,1997,9,8,9,9,8
"3255",3196006,2002,0,0,0,0,0
"3256",3197005,1997,0,0,0,0,0
"3257",3197005,2002,0,0,0,0,0
"3258",3198002,1997,13,0,13,9.5,0
"3259",3198002,2002,34,0,34,26,0
"3260",3200004,1997,11.3333333333333,7.33333333333333,13.8333333333333,8.33333333333333,4.33333333333333
"3261",3200006,1997,12.9166666666667,5.83333333333333,12.9166666666667,9.91666666666667,2.83333333333333
"3262",3202003,1997,1.66666666666667,0,1.66666666666667,1.66666666666667,0
"3263",3202003,2002,26.4166666666667,4.5,26.4166666666667,25.5833333333333,4.5
"3264",3202005,2002,23.4166666666667,29.1666666666667,31.4166666666667,23.4166666666667,23.8333333333333
"3265",3204003,1997,38.75,26.3333333333333,39.25,38.75,26.3333333333333
"3266",3204003,2002,23.1666666666667,22,23.3333333333333,18.1666666666667,17
"3267",3204004,1997,35.6666666666667,24.8333333333333,35.6666666666667,35.6666666666667,24.8333333333333
"3268",3204004,2002,11.5,6.5,11.5,6.5,6.5
"3269",3205002,1997,16.25,0,16.25,10.5833333333333,0
"3270",3206004,1997,1.5,0,1.5,0.5,0
"3271",3206004,2002,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667
"3272",3207004,1997,6.33333333333333,4.33333333333333,6.33333333333333,6.33333333333333,4.33333333333333
"3273",3207004,2002,0,0,0,0,0
"3274",3207005,1997,6.83333333333333,6.83333333333333,6.83333333333333,6.83333333333333,6.83333333333333
"3275",3207005,2002,0.666666666666667,0,0.666666666666667,0.666666666666667,0
"3276",3211003,2002,34.8333333333333,26.5,34.8333333333333,26.8333333333333,18.5
"3277",3211004,2002,15.5,15,15.5,15.5,15
"3278",3212005,1997,8.66666666666667,0,8.66666666666667,8.66666666666667,0
"3279",3212007,1997,8.91666666666667,2.25,8.91666666666667,3.91666666666667,2.25
"3280",3217003,1997,15.4166666666667,26.4166666666667,36.3333333333333,15.4166666666667,18.0833333333333
"3281",3217003,2002,17.4166666666667,14.5,22.4166666666667,17.4166666666667,14.5
"3282",3221003,1997,17.5,5,17.5,10,5
"3283",3221003,2002,3.3,0,3.3,3.3,0
"3284",3221005,1997,26.5,11,31.5,21.5,11
"3285",3221005,2002,23.6666666666667,3.5,23.6666666666667,18.1833333333333,3.5
"3286",3223003,1997,32.4333333333333,20.4333333333333,34.4333333333333,28.5,16.5
"3287",3223003,2002,8.75,0,8.75,7.5,0
"3288",3223004,1997,28.35,12.9333333333333,28.35,27.4166666666667,12
"3289",3223004,2002,16.7,10.8666666666667,16.7,13.2,7.36666666666667
"3290",3224006,2002,8.08333333333333,5.5,8.08333333333333,8.08333333333333,5.5
"3291",3224007,2002,0.166666666666667,0,0.166666666666667,0.166666666666667,0
"3292",3225003,1997,8.5,7.16666666666667,8.5,8.5,7.16666666666667
"3293",3225003,2002,10.4166666666667,0,10.4166666666667,10.4166666666667,0
"3294",3225006,1997,40,19,42,39,19
"3295",3225006,2002,10.4166666666667,1.66666666666667,10.4166666666667,2.91666666666667,1.66666666666667
"3296",3227003,1997,4.5,17.1666666666667,21.6666666666667,4.5,17.1666666666667
"3297",3227003,2002,7.33333333333333,8.66666666666667,8.66666666666667,7.33333333333333,8.66666666666667
"3298",3227004,1997,13,34,47,8,34
"3299",3227004,2002,4.66666666666667,15.75,18.75,1.66666666666667,5.75
"3300",3228003,1997,11.25,8.83333333333333,18.25,8.83333333333333,1.83333333333333
"3301",3228003,2002,5.75,2.91666666666667,5.75,5.75,2.91666666666667
"3302",3228006,1997,43.6666666666667,2.83333333333333,43.6666666666667,31.1666666666667,2.83333333333333
"3303",3228006,2002,4.5,4.5,4.5,4.5,4.5
"3304",3229003,1997,14.3333333333333,2,14.3333333333333,14.3333333333333,2
"3305",3229003,2002,13.5833333333333,13.3333333333333,15.75,11.0833333333333,10.8333333333333
"3306",3229004,2002,2.58333333333333,1.66666666666667,3.08333333333333,2.58333333333333,1.66666666666667
"3307",3231003,1997,61.5,16.4166666666667,72.5833333333333,57,16.4166666666667
"3308",3231003,2002,12.25,4,12.25,12.25,4
"3309",3232004,1997,19.5,10,22,14.5,10
"3310",3232004,2002,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667
"3311",3232005,1997,34.9166666666667,0,34.9166666666667,25.75,0
"3312",3232005,2002,3.41666666666667,5.5,5.91666666666667,3.41666666666667,5.5
"3313",3233003,1997,17.5,24.5,26.5,13.5,20.5
"3314",3233003,2002,12.5,8.76666666666667,12.5,12.5,8.76666666666667
"3315",3233004,1997,22.4166666666667,12.5,27.4166666666667,14.9166666666667,12.5
"3316",3233004,2002,7.83333333333333,1.16666666666667,7.83333333333333,4.08333333333333,1.16666666666667
"3317",3237006,1997,6.08333333333333,8.16666666666667,8.58333333333333,6.08333333333333,5.66666666666667
"3318",3237006,2002,9.91666666666667,0,9.91666666666667,9.91666666666667,0
"3319",3237007,1997,8.83333333333333,8.83333333333333,8.83333333333333,8.83333333333333,8.83333333333333
"3320",3237007,2002,1,0,1,1,0
"3321",3238003,1997,20.1666666666667,16.4166666666667,20.1666666666667,16.1666666666667,12.4166666666667
"3322",3238003,2002,27,21,31,18.5,12.5
"3323",3238004,1997,16,11,16,16,11
"3324",3238004,2002,25.75,18,26.75,17.25,9.5
"3325",3239003,1997,24.2333333333333,19.4166666666667,27.6666666666667,24.2333333333333,18.7166666666667
"3326",3239003,2002,20,21.6666666666667,21.6666666666667,9.83333333333333,11.5
"3327",3239004,1997,19.8166666666667,15.3166666666667,23.4833333333333,19.8166666666667,14.55
"3328",3239004,2002,20,21.6666666666667,21.6666666666667,9.83333333333333,11.5
"3329",3240003,2002,8,5.91666666666667,8,8,5.91666666666667
"3330",3240006,2002,17.6,12.7666666666667,17.6,9.16666666666667,4.33333333333333
"3331",3242003,1997,21.6666666666667,20.6666666666667,21.6666666666667,21.6666666666667,20.6666666666667
"3332",3242003,2002,16.1666666666667,15.1666666666667,21,16.1666666666667,15.1666666666667
"3333",3242004,1997,21.6666666666667,20.6666666666667,21.6666666666667,21.6666666666667,20.6666666666667
"3334",3242004,2002,11,18.5,19.3333333333333,11,16.5
"3335",3243004,1997,26.6666666666667,1.33333333333333,26.6666666666667,22.6666666666667,1.33333333333333
"3336",3248004,1997,10.4166666666667,24.3333333333333,29.75,10.4166666666667,7
"3337",3248004,2002,9.66666666666667,0,9.66666666666667,0.666666666666667,0
"3338",3248005,1997,22.8333333333333,25.3333333333333,43.1666666666667,14.0833333333333,8
"3339",3248005,2002,11.25,0,11.25,2.25,0
"3340",3249004,1997,9,9,9,6,6
"3341",3249004,2002,19.3333333333333,19.6666666666667,26.8333333333333,12,10.0833333333333
"3342",3249007,1997,13.25,13.25,13.25,6,6
"3343",3249007,2002,11.3333333333333,10.6666666666667,14.6666666666667,8,4
"3344",3250003,1997,35.3333333333333,25.25,42.8333333333333,25.3333333333333,20.25
"3345",3250003,2002,5.83333333333333,0,5.83333333333333,5.83333333333333,0
"3346",3250004,1997,22.5833333333333,5.58333333333333,22.5833333333333,17.5833333333333,5.58333333333333
"3347",3250004,2002,10.4166666666667,0,10.4166666666667,10.4166666666667,0
"3348",3257003,1997,11.5,10,11.5,11.5,10
"3349",3257003,2002,5.5,4,5.5,5.5,4
"3350",3257004,1997,9.5,8,9.5,9.5,8
"3351",3257004,2002,21,7,21,11,7
"3352",3258004,1997,15.6666666666667,8,17.6666666666667,9.66666666666667,7
"3353",3258004,2002,24.2333333333333,22.15,24.2333333333333,12.0833333333333,10
"3354",3258005,1997,19.4166666666667,10,19.4166666666667,19.4166666666667,10
"3355",3258005,2002,30.8333333333333,20.8333333333333,30.8333333333333,13.3333333333333,5
"3356",3275003,2002,20.5,27.5,37.5,20.5,25
"3357",3275004,2002,25.3333333333333,19,25.3333333333333,25.3333333333333,19
"3358",3279006,1997,45.75,0,45.75,37.9166666666667,0
"3359",3279007,1997,74.25,0.25,74.25,64.25,0.25
"3360",3282005,2002,0,0,0,0,0
"3361",3282007,2002,0,0,0,0,0
"3362",3289003,1997,60.9166666666667,48,60.9166666666667,51.3333333333333,48
"3363",3289003,2002,2.5,0.333333333333333,2.83333333333333,1.25,0.333333333333333
"3364",3291003,1997,23.0833333333333,25.3333333333333,33.5833333333333,12.25,14.1666666666667
"3365",3291003,2002,2.58333333333333,4.83333333333333,7.41666666666667,2.58333333333333,4.83333333333333
"3366",3294004,1997,29.9166666666667,0,29.9166666666667,17.5833333333333,0
"3367",3294004,2002,5,0,5,5,0
"3368",3302003,1997,20.0833333333333,11.75,29.1666666666667,17.25,10.9166666666667
"3369",3302003,2002,2.1,0,2.1,2.1,0
"3370",3302004,1997,20.25,12.0833333333333,26.9166666666667,18.9166666666667,10.75
"3371",3302004,2002,18.5,11.3333333333333,28.3333333333333,18.5,11.3333333333333
"3372",3303007,1997,37.6666666666667,0,37.6666666666667,28.9166666666667,0
"3373",3303007,2002,9.58333333333333,0,9.58333333333333,9.58333333333333,0
"3374",3308003,1997,34.75,4.25,38,34.75,1.41666666666667
"3375",3308003,2002,17.0833333333333,8.83333333333333,17.0833333333333,15.4166666666667,8.83333333333333
"3376",3309003,1997,23.3,22.7,24.7,23.3,22.7
"3377",3309003,2002,2.08333333333333,7.5,8.91666666666667,2.08333333333333,7.5
"3378",3309004,1997,42.6166666666667,34.7833333333333,59.7833333333333,42.6166666666667,34.7833333333333
"3379",3309004,2002,17.9333333333333,2.43333333333333,17.9333333333333,14.9333333333333,2.43333333333333
"3380",3310003,1997,17.6666666666667,26,39.1666666666667,17.6666666666667,26
"3381",3310003,2002,19.3333333333333,10.1666666666667,20.1666666666667,19.3333333333333,10.1666666666667
"3382",3312005,1997,13.5,22.6666666666667,24.8333333333333,13.5,21.6666666666667
"3383",3312005,2002,6.25,0,6.25,0,0
"3384",3317003,1997,1.75,5.5,5.5,1.75,3
"3385",3317004,1997,6.5,7.75,7.75,3,4.25
"3386",3318003,1997,31,31.9166666666667,45.9166666666667,31,27.3333333333333
"3387",3320002,1997,0,24.7333333333333,24.7333333333333,0,23.7333333333333
"3388",3320002,2002,1.25,5,6.25,1.25,5
"3389",3323003,1997,24.5833333333333,9,24.5833333333333,24.5833333333333,9
"3390",3323003,2002,8.83333333333333,12.5,13.8333333333333,8.83333333333333,7.5
"3391",3323004,1997,23.25,12,23.25,23.25,12
"3392",3323004,2002,9.83333333333333,0,9.83333333333333,6.83333333333333,0
"3393",3328005,1997,27.6666666666667,27.6666666666667,27.6666666666667,27.6666666666667,27.6666666666667
"3394",3328006,1997,26.3333333333333,26.8333333333333,26.8333333333333,24.7333333333333,25.2333333333333
"3395",3330003,1997,32.6666666666667,0,32.6666666666667,32.6666666666667,0
"3396",3331006,2002,12.0833333333333,0,12.0833333333333,3.75,0
"3397",3331008,2002,18.75,0,18.75,8.75,0
"3398",3332003,2002,36,39.0833333333333,39.0833333333333,23.5,25.5833333333333
"3399",3332004,2002,23.5,24.3333333333333,24.3333333333333,18.5,19.3333333333333
"3400",3333003,1997,53.3333333333333,44.75,75.8333333333333,48.3333333333333,41.75
"3401",3333003,2002,25.4166666666667,21.4166666666667,34.25,16.1666666666667,17.1666666666667
