"","KID","chcare","Arrange","Price","year"
"1861",2867032,0,NA,NA,1997
"1862",2869031,60,NA,NA,1997
"1863",2874032,0,NA,NA,1997
"1864",2874033,62.5,"Care Center",2.47252747252747,1997
"1865",2875034,0,NA,NA,1997
"1866",2875035,0,NA,NA,1997
"1867",2876032,0,NA,NA,1997
"1868",2880030,48,NA,NA,1997
"1869",2880031,0,NA,NA,1997
"1870",2881033,0,NA,NA,1997
"1871",2881036,1400,NA,NA,1997
"1872",2881037,0,NA,NA,1997
"1873",2882032,0,NA,NA,1997
"1874",2882033,21.2307692307692,"Before/After School Prog.",2.02197802197802,1997
"1875",2882034,0,NA,NA,1997
"1876",2887036,0,NA,0,1997
"1877",2888030,134.5,NA,NA,1997
"1878",2890031,15,NA,1.5,1997
"1879",2893031,50,"Before/After School Prog.",1.25,1997
"1880",2893177,50,"Before/After School Prog.",3.84615384615385,1997
"1881",2895032,0,NA,NA,1997
"1882",2895033,0,NA,NA,1997
"1883",2895034,28,NA,NA,1997
"1884",2897031,0,NA,NA,1997
"1885",2897032,0,NA,NA,1997
"1886",2897033,0,NA,NA,1997
"1887",2897034,0,NA,NA,1997
"1888",2897036,0,NA,NA,1997
"1889",2897180,0,"Relative",0,1997
"1890",2897182,0,NA,NA,1997
"1891",2898031,0,NA,NA,1997
"1892",2898032,0,NA,0,1997
"1893",2902030,0,NA,NA,1997
"1894",2902032,160,NA,NA,1997
"1895",2902033,0,NA,NA,1997
"1896",2907035,0,NA,NA,1997
"1897",2907036,0,NA,NA,1997
"1898",2907037,0,NA,NA,1997
"1899",2907038,0,NA,NA,1997
"1900",2907041,0,"Relative",0,1997
"1901",2907043,0,NA,NA,1997
"1902",2910032,0,NA,NA,1997
"1903",2910033,0,NA,NA,1997
"1904",2916031,0,NA,NA,1997
"1905",2916032,0,NA,NA,1997
"1906",2920034,0.0576923076923077,NA,NA,1997
"1907",2920035,0.0576923076923077,NA,NA,1997
"1908",2921031,0,NA,NA,1997
"1909",2921033,0,NA,NA,1997
"1910",3002002,0,NA,NA,1997
"1911",3005002,NA,"Non Relative",NA,1997
"1912",3006004,0,NA,NA,1997
"1913",3010003,0,NA,NA,1997
"1914",3010004,0,NA,NA,1997
"1915",3012002,0,"Relative",0,1997
"1916",3018002,0,NA,NA,1997
"1917",3018003,0,NA,NA,1997
"1918",3019003,45,NA,NA,1997
"1919",3021003,0,NA,0,1997
"1920",3021004,0,"Relative",0,1997
"1921",3023003,0,NA,NA,1997
"1922",3023004,0,NA,NA,1997
"1923",3024003,0,NA,NA,1997
"1924",3025003,0,NA,NA,1997
"1925",3025004,0,NA,NA,1997
"1926",3027002,0,NA,NA,1997
"1927",3030003,60,NA,NA,1997
"1928",3032003,0,"Relative",0,1997
"1929",3033002,60,NA,NA,1997
"1930",3034004,NA,NA,NA,1997
"1931",3036004,0,NA,NA,1997
"1932",3036005,0,NA,NA,1997
"1933",3037002,0,"Relative",NA,1997
"1934",3037004,0,NA,NA,1997
"1935",3041003,0,"Relative",NA,1997
"1936",3041004,0,NA,NA,1997
"1937",3043003,0,NA,NA,1997
"1938",3045003,250,"Non Relative",5,1997
"1939",3045004,200,NA,NA,1997
"1940",3046005,0,NA,NA,1997
"1941",3046007,0,NA,NA,1997
"1942",3047005,0,NA,NA,1997
"1943",3047006,0,NA,NA,1997
"1944",3049004,0,NA,NA,1997
"1945",3049005,0,NA,NA,1997
"1946",3050003,0,NA,NA,1997
"1947",3050004,0,NA,NA,1997
"1948",3055003,0,NA,NA,1997
"1949",3055004,0,NA,NA,1997
"1950",3056003,0,"Relative",0,1997
"1951",3057004,0,NA,NA,1997
"1952",3057005,0,NA,NA,1997
"1953",3059003,0,NA,NA,1997
"1954",3059004,0,NA,NA,1997
"1955",3061003,24,"Before/After School Prog.",1.71428571428571,1997
"1956",3061004,172.5,NA,NA,1997
"1957",3063005,0,NA,NA,1997
"1958",3063006,0,NA,NA,1997
"1959",3064006,0,NA,NA,1997
"1960",3064007,0,NA,NA,1997
"1961",3066003,142,NA,NA,1997
"1962",3070003,0,"Family Center",0,1997
"1963",3073002,0,NA,NA,1997
"1964",3075004,0,NA,NA,1997
"1965",3078003,75,NA,NA,1997
"1966",3079005,0,NA,NA,1997
"1967",3080003,0,NA,NA,1997
"1968",3082003,0,NA,NA,1997
"1969",3082004,0,NA,NA,1997
"1970",3085003,0,NA,NA,1997
"1971",3085004,0,NA,NA,1997
"1972",3088004,0,NA,NA,1997
"1973",3088005,0,NA,NA,1997
"1974",3089006,0,NA,NA,1997
"1975",3089007,0,NA,NA,1997
"1976",3090003,0,NA,NA,1997
"1977",3090004,175,NA,NA,1997
"1978",3091003,0,NA,NA,1997
"1979",3091004,0,NA,NA,1997
"1980",3092003,30,NA,NA,1997
"1981",3092004,0,NA,NA,1997
"1982",3093002,0,NA,NA,1997
"1983",3094003,0,NA,NA,1997
"1984",3094004,0,NA,NA,1997
"1985",3095003,0,NA,NA,1997
"1986",3095004,0,NA,NA,1997
"1987",3096003,0,NA,NA,1997
"1988",3098003,0,NA,NA,1997
"1989",3098004,0,NA,NA,1997
"1990",3099004,0,NA,NA,1997
"1991",3099005,0,NA,NA,1997
"1992",3105003,0,NA,0,1997
"1993",3105004,0,NA,0,1997
"1994",3108004,0,NA,NA,1997
"1995",3109003,48.75,NA,NA,1997
"1996",3110003,0,NA,NA,1997
"1997",3110005,0,NA,NA,1997
"1998",3111004,0,NA,NA,1997
"1999",3111005,0,NA,NA,1997
"2000",3113003,0,NA,NA,1997
"2001",3115004,40,"Non Relative",NA,1997
"2002",3116002,62.5,NA,NA,1997
"2003",3117005,0,NA,NA,1997
"2004",3117006,0,NA,NA,1997
"2005",3121004,0,NA,NA,1997
"2006",3123003,0,"Relative",0,1997
"2007",3124003,0,NA,NA,1997
"2008",3125004,0,"Relative",0,1997
"2009",3125005,0,NA,NA,1997
"2010",3126004,25,NA,NA,1997
"2011",3127003,0,NA,0,1997
"2012",3127004,0,NA,0,1997
"2013",3128004,0,NA,NA,1997
"2014",3128006,0,NA,NA,1997
"2015",3129003,0,NA,NA,1997
"2016",3129004,0,NA,NA,1997
"2017",3130002,0,NA,NA,1997
"2018",3131002,50,NA,NA,1997
"2019",3131003,50,NA,NA,1997
"2020",3133003,0,NA,NA,1997
"2021",3135003,0,NA,NA,1997
"2022",3135004,0,NA,NA,1997
"2023",3136003,0,NA,NA,1997
"2024",3140003,0,NA,NA,1997
"2025",3140004,62.5,NA,NA,1997
"2026",3141005,0,NA,NA,1997
"2027",3143004,0,NA,NA,1997
"2028",3144003,0,NA,NA,1997
"2029",3147006,100,NA,NA,1997
"2030",3149003,0,NA,NA,1997
"2031",3151004,0,NA,NA,1997
"2032",3151005,0,NA,NA,1997
"2033",3154003,0,NA,NA,1997
"2034",3155005,0,NA,NA,1997
"2035",3155006,0,NA,NA,1997
"2036",3156003,500,NA,NA,1997
"2037",3156004,0,NA,NA,1997
"2038",3157004,0,"Relative",NA,1997
"2039",3157005,0,NA,NA,1997
"2040",3159003,92,NA,NA,1997
"2041",3159004,0,NA,NA,1997
"2042",3161003,0,NA,NA,1997
"2043",3162005,0,"Relative",0,1997
"2044",3162006,0,NA,NA,1997
"2045",3163004,0,NA,NA,1997
"2046",3167003,0,NA,NA,1997
"2047",3168003,0,NA,NA,1997
"2048",3168004,0,NA,NA,1997
"2049",3171005,0,NA,NA,1997
"2050",3172004,0,NA,NA,1997
"2051",3176004,0,NA,NA,1997
"2052",3176005,0,NA,NA,1997
"2053",3177003,0,NA,NA,1997
"2054",3178003,60,"Relative",6,1997
"2055",3178005,60,"Relative",6,1997
"2056",3179004,50,"Relative",1.5,1997
"2057",3179006,50,NA,NA,1997
"2058",3189003,0,NA,NA,1997
"2059",3190003,0,"Relative",0,1997
"2060",3191004,0,NA,NA,1997
"2061",3194003,40,"Relative",2,1997
"2062",3194004,0,"Relative",0,1997
"2063",3196003,0,NA,NA,1997
"2064",3196006,0,NA,NA,1997
"2065",3197005,0,NA,NA,1997
"2066",3198002,0,NA,NA,1997
"2067",3200004,0,NA,NA,1997
"2068",3200006,0,NA,NA,1997
"2069",3202003,0,NA,NA,1997
"2070",3202005,0,NA,NA,1997
"2071",3204003,0,NA,NA,1997
"2072",3204004,0,NA,NA,1997
"2073",3205002,0,NA,NA,1997
"2074",3206004,0,NA,NA,1997
"2075",3207004,0,NA,NA,1997
"2076",3207005,0,NA,NA,1997
"2077",3211003,0,NA,NA,1997
"2078",3211004,0,NA,NA,1997
"2079",3212005,0,NA,NA,1997
"2080",3212007,0,NA,NA,1997
"2081",3217003,0,NA,NA,1997
"2082",3221003,0,NA,NA,1997
"2083",3221005,0,NA,NA,1997
"2084",3223003,30,"Non Relative",3.75,1997
"2085",3223004,NA,"Non Relative",NA,1997
"2086",3224006,0,NA,NA,1997
"2087",3224007,0,NA,NA,1997
"2088",3225003,NA,NA,NA,1997
"2089",3225006,60,NA,NA,1997
"2090",3227003,0,NA,NA,1997
"2091",3227004,0,NA,NA,1997
"2092",3228003,0,NA,NA,1997
"2093",3228006,0,NA,NA,1997
"2094",3229003,0,NA,NA,1997
"2095",3229004,0,NA,NA,1997
"2096",3231003,0,NA,NA,1997
"2097",3232004,0,NA,NA,1997
"2098",3232005,0,NA,NA,1997
"2099",3233003,0,NA,NA,1997
"2100",3233004,0,NA,NA,1997
"2101",3237006,0,NA,NA,1997
"2102",3237007,0,NA,NA,1997
"2103",3238003,0,NA,NA,1997
"2104",3238004,0,NA,NA,1997
"2105",3239003,0,NA,NA,1997
"2106",3239004,0,NA,NA,1997
"2107",3240003,0,NA,NA,1997
"2108",3240006,0,NA,NA,1997
"2109",3242003,0,NA,NA,1997
"2110",3242004,0,NA,NA,1997
"2111",3243004,0,NA,NA,1997
"2112",3248004,0,NA,NA,1997
"2113",3248005,0,NA,NA,1997
"2114",3249004,0,NA,NA,1997
"2115",3249007,0,NA,NA,1997
"2116",3250003,0,NA,NA,1997
"2117",3250004,0,NA,NA,1997
"2118",3257003,0,NA,NA,1997
"2119",3257004,0,NA,NA,1997
"2120",3258004,30,NA,NA,1997
"2121",3258005,30,NA,NA,1997
"2122",3265003,0,NA,NA,1997
"2123",3265004,0,NA,NA,1997
"2124",3270002,30,NA,NA,1997
"2125",3275003,0,NA,NA,1997
"2126",3275004,0,NA,NA,1997
"2127",3276004,0,NA,NA,1997
"2128",3277003,0,NA,NA,1997
"2129",3277004,0,NA,NA,1997
"2130",3279006,0,NA,NA,1997
"2131",3279007,0,NA,NA,1997
"2132",3282005,0,NA,NA,1997
"2133",3282007,0,NA,NA,1997
"2134",3289003,0,NA,NA,1997
"2135",3291003,0,NA,NA,1997
"2136",3294004,0,NA,NA,1997
"2137",3302003,0,NA,NA,1997
"2138",3302004,0,NA,NA,1997
"2139",3303007,0,NA,NA,1997
"2140",3308003,40,"Family Center",3.5,1997
"2141",3309003,0,NA,NA,1997
"2142",3309004,0,NA,NA,1997
"2143",3310003,0,NA,NA,1997
"2144",3311005,0,NA,NA,1997
"2145",3311007,0,NA,NA,1997
"2146",3312005,0,NA,NA,1997
"2147",3317003,0,NA,NA,1997
"2148",3317004,0,NA,NA,1997
"2149",3318003,0,NA,NA,1997
"2150",3320002,0,"Relative",0,1997
"2151",3323003,0,NA,NA,1997
"2152",3323004,NA,"Relative",NA,1997
"2153",3326003,0,NA,NA,1997
"2154",3328005,0,NA,NA,1997
"2155",3328006,0,NA,NA,1997
"2156",3330003,0,NA,NA,1997
"2157",3331006,0,NA,NA,1997
"2158",3331008,0,NA,NA,1997
"2159",3332003,0,NA,NA,1997
"2160",3332004,0,NA,NA,1997
"2161",3333003,0,NA,NA,1997
"2162",3336003,0,NA,NA,1997
"2163",3336005,0,NA,NA,1997
"2164",3343003,0,NA,NA,1997
"2165",3345003,0,NA,NA,1997
"2166",3345005,0,NA,NA,1997
"2167",3346003,0,NA,NA,1997
"2168",3347005,50,NA,NA,1997
"2169",3348006,0,NA,NA,1997
"2170",3349003,0,NA,NA,1997
"2171",3349004,0,NA,NA,1997
"2172",3350003,111.25,NA,NA,1997
"2173",3352003,70,NA,NA,1997
"2174",3353003,75,NA,NA,1997
"2175",3353004,0,NA,NA,1997
"2176",3355005,0,"Relative",0,1997
"2177",3355006,50,NA,NA,1997
"2178",3356006,0,NA,NA,1997
"2179",3360002,0,NA,NA,1997
"2180",3360003,0,NA,NA,1997
"2181",3365004,0,NA,NA,1997
"2182",3365005,0,NA,NA,1997
"2183",3367003,0,NA,NA,1997
"2184",3367004,0,NA,NA,1997
"2185",3368007,0,NA,NA,1997
"2186",3368008,0,NA,NA,1997
"2187",3369004,0,NA,NA,1997
"2188",3369007,0,NA,NA,1997
"2189",3371004,0,NA,NA,1997
"2190",3371005,0,NA,NA,1997
"2191",3372007,0,NA,NA,1997
"2192",3372008,0,NA,NA,1997
"2193",3373003,0,NA,NA,1997
"2194",3373004,0,NA,NA,1997
"2195",3374005,0,NA,NA,1997
"2196",3375005,0,NA,NA,1997
"2197",3375006,0,NA,NA,1997
"2198",3376006,0,NA,NA,1997
"2199",3376007,0,NA,NA,1997
"2200",3378003,0,NA,NA,1997
"2201",3378004,0,NA,NA,1997
"2202",3380004,0,NA,NA,1997
"2203",3380005,0,NA,NA,1997
"2204",3382003,0,NA,NA,1997
"2205",3382004,0,NA,NA,1997
"2206",3386003,0,"Relative",0,1997
"2207",3386004,100,NA,NA,1997
"2208",3387003,60,NA,NA,1997
"2209",3389003,0,NA,NA,1997
"2210",3390003,0,"Relative",0,1997
"2211",3396004,0,NA,NA,1997
"2212",3397003,25,NA,NA,1997
"2213",3397007,20,NA,NA,1997
"2214",3403005,0,NA,NA,1997
"2215",3403006,0,NA,NA,1997
"2216",3404003,0,NA,NA,1997
"2217",3404004,0,NA,NA,1997
"2218",3407003,0,NA,NA,1997
"2219",3407004,0,NA,NA,1997
"2220",3408004,0,NA,NA,1997
"2221",3409003,0,NA,NA,1997
"2222",3409004,0,NA,NA,1997
"2223",3413005,0,NA,NA,1997
"2224",3416003,0,NA,NA,1997
"2225",3417003,0,NA,NA,1997
"2226",3420004,0,NA,NA,1997
"2227",3420005,0,NA,NA,1997
"2228",3422003,0,NA,NA,1997
"2229",3422004,0,NA,NA,1997
"2230",3425004,0,NA,NA,1997
"2231",3427004,0,NA,NA,1997
"2232",3427005,0,NA,NA,1997
"2233",3429004,0,NA,NA,1997
"2234",3429005,0,NA,NA,1997
"2235",3437003,0,NA,NA,1997
"2236",3437007,0,NA,NA,1997
"2237",3441003,0,NA,NA,1997
"2238",3441005,0,NA,NA,1997
"2239",5012038,0,NA,NA,1997
"2240",5012039,0,NA,NA,1997
"2241",5012177,0,NA,NA,1997
"2242",5014035,0,NA,NA,1997
"2243",5014040,0,NA,NA,1997
"2244",5015034,0,"Relative",0,1997
"2245",5015035,0,"Relative",0,1997
"2246",5015036,50,"Family Center",4.16666666666667,1997
"2247",5015177,0,NA,NA,1997
"2248",5016033,75,"Before/After School Prog.",5,1997
"2249",5016034,0,NA,NA,1997
"2250",5017032,0,NA,NA,1997
"2251",5017175,0,NA,NA,1997
"2252",5018033,0,NA,NA,1997
"2253",5018034,0,NA,NA,1997
"2254",5031038,0,NA,NA,1997
"2255",5031039,0,NA,NA,1997
"2256",5031040,0,NA,NA,1997
"2257",5031041,0,NA,NA,1997
"2258",5031042,0,"Relative",0,1997
"2259",5031043,0,NA,NA,1997
"2260",5031044,0,NA,NA,1997
"2261",5031046,0,"Relative",0,1997
"2262",5031050,0,NA,NA,1997
"2263",5031052,0,NA,NA,1997
"2264",5034040,0,NA,NA,1997
"2265",5034042,0,NA,NA,1997
"2266",5034043,0,NA,NA,1997
"2267",5035031,0,NA,NA,1997
"2268",5036031,0,NA,NA,1997
"2269",5037034,0,NA,NA,1997
"2270",5037185,0,NA,NA,1997
"2271",5040033,0,NA,NA,1997
"2272",5040181,0,NA,NA,1997
"2273",5045033,0,NA,NA,1997
"2274",5046176,0,NA,NA,1997
"2275",5046177,0,NA,NA,1997
"2276",5047031,0,NA,NA,1997
"2277",5047032,0,NA,NA,1997
"2278",5048039,0,NA,NA,1997
"2279",5048041,325,"Before/After School Prog.",72.2222222222222,1997
"2280",5048045,0,NA,NA,1997
"2281",5048046,0,NA,NA,1997
"2282",5052048,0,NA,NA,1997
"2283",5052049,0,NA,NA,1997
"2284",5052050,0,NA,NA,1997
"2285",5052051,0,NA,NA,1997
"2286",5052052,0,NA,NA,1997
"2287",5052192,0,NA,NA,1997
"2288",5055037,0,NA,NA,1997
"2289",5055038,0,NA,NA,1997
"2290",5055042,0,NA,NA,1997
"2291",5055043,0,NA,NA,1997
"2292",5055044,0,NA,NA,1997
"2293",5055176,0,NA,NA,1997
"2294",5057038,0,NA,NA,1997
"2295",5057041,0,NA,NA,1997
"2296",5057042,0,NA,NA,1997
"2297",5057044,0,NA,NA,1997
"2298",5057045,0,NA,NA,1997
"2299",5057047,0,NA,NA,1997
"2300",5057196,0,NA,NA,1997
"2301",5057197,0,NA,NA,1997
"2302",5057198,0,NA,NA,1997
"2303",5061034,105,NA,NA,1997
"2304",5061035,0,NA,NA,1997
"2305",5065037,0,NA,NA,1997
"2306",5065038,0,NA,NA,1997
"2307",5065039,50,"Relative",1.66666666666667,1997
"2308",5065040,0,NA,NA,1997
"2309",5065043,0,NA,NA,1997
"2310",5065045,50,NA,NA,1997
"2311",5065046,105,NA,NA,1997
"2312",5066037,0,NA,NA,1997
"2313",5066039,0,NA,NA,1997
"2314",5066040,0,NA,NA,1997
"2315",5066041,0,NA,NA,1997
"2316",5066181,0,"Relative",0,1997
"2317",5067035,0,NA,NA,1997
"2318",5067036,0,NA,NA,1997
"2319",5069037,0,NA,NA,1997
"2320",5069038,0,NA,NA,1997
"2321",5070175,0,NA,NA,1997
"2322",5071035,0,NA,NA,1997
"2323",5071036,0,"Relative",0,1997
"2324",5082030,64.6153846153846,"Before/After School Prog.",1.84615384615385,1997
"2325",5120030,0,NA,NA,1997
"2326",5120031,0,NA,NA,1997
"2327",5120032,96.1538461538462,NA,NA,1997
"2328",5120033,30,NA,NA,1997
"2329",5126035,0,NA,NA,1997
"2330",5133033,0,NA,NA,1997
"2331",5133034,0,NA,NA,1997
"2332",5133035,0,NA,NA,1997
"2333",5136039,0,NA,0,1997
"2334",5136040,128,"Non Relative",3.2,1997
"2335",5136041,100,NA,NA,1997
"2336",5136042,0,NA,NA,1997
"2337",5136043,0,NA,NA,1997
"2338",5136180,0,NA,NA,1997
"2339",5136181,0,NA,NA,1997
"2340",5136183,0,NA,NA,1997
"2341",5142033,0,NA,NA,1997
"2342",5142034,0,"Relative",0,1997
"2343",5142035,0,"Relative",0,1997
"2344",5145034,0,NA,NA,1997
"2345",5145035,0,NA,NA,1997
"2346",5145176,0,NA,NA,1997
"2347",5145177,0,NA,NA,1997
"2348",5154039,0,NA,0,1997
"2349",5154041,0,NA,0,1997
"2350",5154044,0,NA,NA,1997
"2351",5154045,0,NA,NA,1997
"2352",5154046,0,NA,NA,1997
"2353",5163032,75,NA,NA,1997
"2354",5164032,0,NA,NA,1997
"2355",5164034,32,NA,NA,1997
"2356",5170038,57.6923076923077,"Before/After School Prog.",7.21153846153846,1997
"2357",5170040,112.5,NA,NA,1997
"2358",5170041,102,NA,NA,1997
"2359",5170042,0,NA,NA,1997
"2360",5170043,65,NA,NA,1997
"2361",5170185,0,"Relative",0,1997
"2362",5171032,18.4615384615385,"Before/After School Prog.",1.84615384615385,1997
"2363",5177033,0,NA,NA,1997
"2364",5177035,0,NA,NA,1997
"2365",5177036,0,NA,NA,1997
"2366",5180032,0,NA,NA,1997
"2367",5182040,0,NA,NA,1997
"2368",5182041,0,NA,NA,1997
"2369",5182042,0,NA,NA,1997
"2370",5182043,0,NA,NA,1997
"2371",5182044,0,"Relative",0,1997
"2372",5182045,0,NA,NA,1997
"2373",5182046,5.5,NA,NA,1997
"2374",5182047,5.5,NA,NA,1997
"2375",5182048,0,NA,NA,1997
"2376",5199035,68,NA,NA,1997
"2377",5215032,0,NA,NA,1997
"2378",5215033,0,NA,NA,1997
"2379",5216171,25,"Family Center",1.25,1997
"2380",5219035,2,NA,NA,1997
"2381",5219193,1,NA,NA,1997
"2382",5230039,0,"Relative",0,1997
"2383",5230041,65,"Before/After School Prog.",12.5,1997
"2384",5230042,0,NA,NA,1997
"2385",5230196,0,NA,NA,1997
"2386",5230197,0,NA,NA,1997
"2387",5234030,0,"Relative",0,1997
"2388",5234031,0,"Relative",0,1997
"2389",5241172,NA,"Relative",NA,1997
"2390",5259039,40,"Relative",NA,1997
"2391",5264031,75,NA,NA,1997
"2392",5264032,75,NA,NA,1997
"2393",5274031,0,NA,NA,1997
"2394",5274032,0,NA,NA,1997
"2395",5281032,0,NA,NA,1997
"2396",5287032,0,NA,NA,1997
"2397",5287034,0,NA,NA,1997
"2398",5287035,0,NA,NA,1997
"2399",5287036,0,NA,NA,1997
"2400",5287186,0,"Relative",0,1997
"2401",5287193,0,NA,NA,1997
"2402",5287194,0,NA,NA,1997
"2403",5290034,0,"Relative",0,1997
"2404",5290185,0,NA,NA,1997
"2405",5292039,0,NA,NA,1997
"2406",5292040,0,NA,NA,1997
"2407",5292043,0,NA,NA,1997
"2408",5299040,0,NA,NA,1997
"2409",5299041,0,NA,NA,1997
"2410",5299042,0,NA,NA,1997
"2411",5299043,0,NA,NA,1997
"2412",5299047,0,NA,NA,1997
"2413",5299050,0,NA,NA,1997
"2414",5299055,0,NA,NA,1997
"2415",5299056,0,NA,NA,1997
"2416",5299057,0,NA,NA,1997
"2417",5299058,0,NA,NA,1997
"2418",5299177,0,NA,NA,1997
"2419",5299178,0,NA,NA,1997
"2420",5302037,0,NA,NA,1997
"2421",5302182,40,"Before/After School Prog.",4,1997
"2422",5305034,0,NA,0,1997
"2423",5305035,0,NA,0,1997
"2424",5305036,0,NA,NA,1997
"2425",5305037,0,NA,NA,1997
"2426",5306032,0,NA,NA,1997
"2427",5306033,0,NA,NA,1997
"2428",5306173,0,NA,NA,1997
"2429",5308032,0,NA,NA,1997
"2430",5308033,0,NA,NA,1997
"2431",5314032,0,NA,NA,1997
"2432",5314034,0,NA,NA,1997
"2433",5314035,0,NA,NA,1997
"2434",5314036,0,NA,NA,1997
"2435",5314037,0,NA,NA,1997
"2436",5314038,0,NA,NA,1997
"2437",5315034,0,NA,NA,1997
"2438",5315036,0,NA,NA,1997
"2439",5321033,0,NA,0,1997
"2440",5323030,60,NA,NA,1997
"2441",5332041,60,NA,NA,1997
"2442",5332042,0,NA,NA,1997
"2443",5332043,156,NA,NA,1997
"2444",5332187,75,"Care Center",15,1997
"2445",5335035,0,"Relative",0,1997
"2446",5335036,NA,"Relative",NA,1997
"2447",5336030,0,NA,NA,1997
"2448",5343179,0,NA,NA,1997
"2449",5343180,0,NA,NA,1997
"2450",5348032,0,"Relative",0,1997
"2451",5348033,80,"Relative",0,1997
"2452",5348034,0,"Relative",0,1997
"2453",5350037,0,"Relative",0,1997
"2454",5350039,0,NA,NA,1997
"2455",5350178,0,"Relative",0,1997
"2456",5363032,0,NA,NA,1997
"2457",5363033,0,"Relative",0,1997
"2458",5363034,0,NA,NA,1997
"2459",5363035,26.75,NA,NA,1997
"2460",5366047,0,NA,NA,1997
"2461",5366048,0,NA,NA,1997
"2462",5366049,0,NA,NA,1997
"2463",5366193,0,NA,NA,1997
"2464",5366195,0,NA,NA,1997
"2465",5375030,21,NA,NA,1997
"2466",5379032,0,NA,NA,1997
"2467",5379033,0,NA,NA,1997
"2468",5381032,90,NA,NA,1997
"2469",5392035,50,"Non Relative",2,1997
"2470",5392038,75,NA,NA,1997
"2471",5392039,20,NA,NA,1997
"2472",5392040,20,NA,NA,1997
"2473",5393036,0,NA,NA,1997
"2474",5393037,0,NA,NA,1997
"2475",5393038,0,NA,NA,1997
"2476",5393179,20,"Relative",0.740740740740741,1997
"2477",5395035,0,NA,NA,1997
"2478",5395037,0,NA,NA,1997
"2479",5396034,0,NA,0,1997
"2480",5397033,0,"Before/After School Prog.",0,1997
"2481",5397034,0,"Relative",0,1997
"2482",5397036,0,NA,NA,1997
"2483",5403030,0,NA,NA,1997
"2484",5403174,0,NA,NA,1997
"2485",5406033,0,NA,NA,1997
"2486",5406176,50,NA,NA,1997
"2487",5416035,0,NA,NA,1997
"2488",5417182,0,NA,NA,1997
"2489",5417183,0,NA,NA,1997
"2490",5424033,0,NA,NA,1997
"2491",5424034,0,NA,NA,1997
"2492",5425033,0,NA,NA,1997
"2493",5425034,0,NA,NA,1997
"2494",5429031,NA,"Relative",NA,1997
"2495",5429032,NA,"Relative",NA,1997
"2496",5429033,0,NA,NA,1997
"2497",5429035,5,"Care Center",1.11111111111111,1997
"2498",5430043,0,NA,NA,1997
"2499",5430044,0,NA,NA,1997
"2500",5430045,0,NA,NA,1997
"2501",5430046,0,NA,NA,1997
"2502",5430047,0,NA,NA,1997
"2503",5430050,0,NA,NA,1997
"2504",5430052,0,NA,NA,1997
"2505",5430053,0,NA,NA,1997
"2506",5430184,0,NA,NA,1997
"2507",5430195,0,NA,NA,1997
"2508",5430196,0,NA,NA,1997
"2509",5430197,0,"Family Center",0,1997
"2510",5430198,50,NA,NA,1997
"2511",5440032,20,"Relative",1.66666666666667,1997
"2512",5440033,20,NA,NA,1997
"2513",5442174,40,"Relative",1.625,1997
"2514",5442175,65,"Relative",1.625,1997
"2515",5442177,25,"Family Center",2.08333333333333,1997
"2516",5442178,25,"Family Center",2.08333333333333,1997
"2517",5443037,0,NA,NA,1997
"2518",5446032,42,"Care Center",8.4,1997
"2519",5447032,0,NA,NA,1997
"2520",5447033,0,NA,NA,1997
"2521",5447034,40,NA,NA,1997
"2522",5449033,0,"Relative",0,1997
"2523",5449034,22,NA,NA,1997
"2524",5451030,0,NA,0,1997
"2525",5458035,0,"Relative",0,1997
"2526",5458036,0,NA,NA,1997
"2527",5458037,0,NA,NA,1997
"2528",5458173,0,NA,NA,1997
"2529",5459032,0,"Relative",0,1997
"2530",5462031,0,NA,NA,1997
"2531",5462032,0,NA,NA,1997
"2532",5462033,0,NA,NA,1997
"2533",5462034,0,NA,NA,1997
"2534",5462035,0,NA,NA,1997
"2535",5462036,50,NA,NA,1997
"2536",5463040,0,NA,NA,1997
"2537",5463041,0,NA,NA,1997
"2538",5463044,0,"Relative",0,1997
"2539",5463045,0,NA,NA,1997
"2540",5463180,0,NA,NA,1997
"2541",5464040,0,NA,NA,1997
"2542",5464041,0,NA,NA,1997
"2543",5464042,0,NA,NA,1997
"2544",5464043,0,NA,NA,1997
"2545",5464183,0,NA,NA,1997
"2546",5476030,0,NA,NA,1997
"2547",5478032,0,NA,NA,1997
"2548",5478033,0,NA,NA,1997
"2549",5478034,0,NA,NA,1997
"2550",5479031,0,NA,NA,1997
"2551",5488031,0,NA,NA,1997
"2552",5491033,0,"Relative",0,1997
"2553",5491034,25,NA,NA,1997
"2554",5493039,0,NA,NA,1997
"2555",5493042,0,NA,NA,1997
"2556",5495032,0,"Relative",0,1997
"2557",5495033,75,NA,NA,1997
"2558",5495034,110,NA,NA,1997
"2559",5495176,0,NA,NA,1997
"2560",5499032,0,NA,NA,1997
"2561",5499033,0,NA,NA,1997
"2562",5499036,0,NA,NA,1997
"2563",5501039,0,NA,NA,1997
"2564",5501041,65,"Care Center",16.25,1997
"2565",5501044,0,NA,NA,1997
"2566",5501182,0,NA,NA,1997
"2567",5503032,0,NA,NA,1997
"2568",5503176,0,NA,NA,1997
"2569",5503185,0,NA,NA,1997
"2570",5521171,0,NA,NA,1997
"2571",5526044,0,NA,NA,1997
"2572",5526046,0,NA,NA,1997
"2573",5526047,0,NA,NA,1997
"2574",5526048,0,NA,NA,1997
"2575",5526049,0,NA,NA,1997
