ER30001,ER30002,ER33401,ER33402,ER33403,CHREL97,Q1H14,Q1H18,Q1H19,Q1H21,Q1H21A,Q1H22,Q1H22A,ER33601,ER33602,ER33603,CHREL,Q21C12,Q21C13,Q21C15A,Q21C15B,Q21H23A,Q21H23A1,Q21H23B,Q21H23B1,Q21H23C,Q21H23C1,Q21H23D,Q21H23D1,Q21H23H,Q21H23H1,ER33901,ER33902,ER33903,PCHREL07,Q31C12,Q31C13,Q31C15A,Q31C15B
1670,36,3801,3,30,2,0,0,0,0,0,0,0,5472,3,30,4,0,15,0,0,1,300,5,0,1,100,1,1000,1,1380,7640,3,30,3,0,0,0,0
1679,30,2782,2,30,2,0,0,0,0,0,0,0,2533,2,30,4,0,0,0,0,1,150,5,0,1,200,1,150,1,1200,7284,2,30,3,0,0,0,0
1682,33,1926,3,30,2,0,0,0,0,0,0,0,1747,3,30,4,0,0,0,0,1,600,1,3000,1,100,1,600,1,1500,3395,3,30,3,0,0,0,0
1682,34,702,3,30,2,0,0,0,0,0,0,0,3843,2,30,4,0,0,0,0,1,200,5,0,1,25,1,200,1,99998,0,0,0,,,,,
1682,35,702,4,30,2,0,0,0,0,0,0,0,3843,3,30,4,0,0,0,0,1,200,5,0,1,25,1,200,1,99998,0,0,0,,,,,
1684,34,3510,4,30,2,0,0,0,0,0,0,0,4005,4,30,4,0,0,0,0,1,500,5,0,5,0,1,500,1,2000,7892,3,30,,,,,
1684,35,3510,5,30,2,0,0,0,0,0,0,0,4005,5,30,4,0,0,0,0,1,500,5,0,1,250,1,1000,1,1000,7840,1,10,,,,,
1684,36,3818,3,30,2,4,2,17,0,0,0,0,2754,3,30,4,0,0,0,0,1,500,1,99998,1,200,1,1200,1,99998,6723,2,70,,,,,
1684,37,3818,4,30,2,4,2,17,0,0,0,0,2754,4,30,4,0,0,0,0,1,500,1,3000,1,1000,1,1200,1,300,5480,3,30,,,,,
1687,31,4334,4,30,2,0,0,0,0,0,0,0,503,4,30,4,0,0,0,0,1,100,5,0,1,20,1,300,5,0,6088,2,20,,,,,
1690,33,1009,3,30,2,8,5,10,10,2,1,1,1010,3,30,,,,,,,,,,,,,,,,3589,1,10,,,,,
1690,34,1009,4,30,2,8,5,10,10,2,1,1,1010,4,30,,,,,,,,,,,,,,,,2569,3,30,3,0,0,0,0
1690,35,1574,3,30,2,0,0,0,0,0,0,0,6987,2,30,4,0,0,0,0,1,100,5,0,1,50,1,200,1,99998,3043,2,30,3,0,0,0,0
1690,36,1574,4,30,2,0,0,0,0,0,0,0,6987,3,30,4,0,0,0,0,1,200,5,0,1,100,1,300,8,0,3043,3,30,3,0,0,0,0
1690,172,315,3,33,2,0,0,0,0,0,0,0,7304,2,30,,,,,,,,,,,,,,,,3471,3,30,,,,,
1690,173,315,4,30,2,0,0,0,0,0,0,0,7304,3,30,4,0,0,0,0,1,500,5,0,1,100,1,300,1,1200,3471,4,30,3,0,0,0,0
1692,38,636,4,30,2,0,0,0,0,0,0,0,60,4,30,4,0,10,0,0,1,500,5,0,1,200,1,500,1,2500,4587,3,30,3,0,0,0,0
1692,39,636,5,30,2,0,0,0,0,0,0,0,60,5,30,4,0,10,0,0,1,500,5,0,1,200,1,500,1,2500,4587,4,30,3,0,0,0,0
1692,40,6318,3,30,2,0,0,0,0,0,0,0,61,2,30,4,0,2,0,0,1,40,5,0,1,20,1,100,1,99998,3371,2,30,3,2,9,0,0
1695,45,2535,5,30,2,0,0,0,0,0,0,0,3303,5,30,4,0,0,0,0,1,500,1,500,1,250,1,80,1,800,658,4,30,,,,,
1695,46,281,3,30,2,4,5,7.5,15,3,2,9,1883,3,30,4,0,7,0,0,1,700,1,1000,1,150,1,500,1,2000,1076,3,33,3,0,0,0,0
1695,47,66,3,60,2,7,4,40,20,2,2,9,2670,3,60,,,,,,,,,,,,,,,,3170,3,60,,,,,
1695,48,2536,3,30,2,0,0,0,0,0,0,0,2200,3,30,4,0,0,0,0,1,600,5,0,1,100,1,600,1,5000,4449,51,30,,,,,
1695,50,725,6,30,2,0,0,0,0,0,0,0,2787,3,30,4,0,3,2.5,1,1,500,1,700,1,50,1,750,1,8000,1465,3,30,3,0,0,0,0
1695,51,2028,3,30,2,0,0,0,0,0,0,0,7250,2,30,4,0,20,120,5,1,3000,1,500,1,150,1,300,1,99998,4836,2,30,3,0,0,0,0
1695,52,2028,4,30,2,0,0,0,0,0,0,0,7250,3,30,4,0,20,120,5,1,2000,1,500,1,200,1,400,1,500,4836,3,30,3,0,0,0,0
1695,54,724,3,30,2,0,0,0,0,0,0,0,4262,3,30,4,0,10,30,3,1,600,1,300,1,100,1,500,1,1200,4319,3,30,3,4,5,0,0
1695,64,68,3,30,2,0,0,0,0,0,0,0,4162,3,30,4,0,0,0,0,1,1000,5,0,1,150,1,9998,1,99998,7420,1,10,,,,,
1695,199,2535,6,60,2,2,4,2.5,0,0,0,0,4475,2,30,4,0,40,0,0,1,1000,5,0,1,200,1,700,1,1400,0,0,0,,,,,
1697,44,3130,3,30,2,2,5,5,0,0,0,0,3502,3,30,4,0,0,0,0,1,1000,1,500,1,150,1,500,1,1000,7112,1,10,,,,,
1697,45,3130,4,30,2,2,5,5,0,0,0,0,2898,2,30,4,0,0,0,0,1,2000,5,0,1,350,1,2000,1,2500,3490,2,30,,,,,
1697,46,722,2,30,2,4,5,10,0,0,0,0,2839,3,30,4,0,5,22.5,3,1,400,5,0,1,16,1,400,1,110,5260,2,30,3,0,0,0,0
1697,47,722,3,30,2,0,0,0,0,0,0,0,2839,4,30,4,0,5,22.5,3,1,500,5,0,1,15,1,300,1,110,5260,3,30,3,0,0,0,0
1697,48,5116,3,30,2,0,0,0,0,0,0,0,3302,4,60,4,0,0,0,0,1,600,5,0,1,20,1,500,1,99998,4021,5,97,3,0,0,0,0
1697,49,280,3,30,2,0,0,0,0,0,0,0,3976,2,30,,,,,,,,,,,,,,,,0,0,0,,,,,
1698,31,3582,4,30,2,9,5,15,0,0,0,0,1011,3,30,,,,,,,,,,,,,,,,5580,2,20,,,,,
1698,173,3583,3,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2427,3,30,3,0,0,0,0
1700,36,2468,3,30,2,9,5,2,0,0,0,0,5244,3,30,,,,,,,,,,,,,,,,3780,1,10,,,,,
1700,38,2468,4,30,2,0,0,0,0,0,0,0,5244,4,30,4,0,0,0,0,1,500,5,0,1,200,1,300,1,300,3738,51,30,,,,,
1700,39,5414,3,30,2,0,0,0,0,0,0,0,2964,3,30,4,0,0,0,0,1,200,5,0,1,50,1,275,1,99998,6311,2,30,3,0,0,0,0
1700,180,2192,3,83,2,0,0,0,0,0,0,0,5509,71,33,,,,,,,,,,,,,,,,0,0,0,,,,,
1701,32,3360,3,30,2,9,4,8,0,0,0,0,7226,3,30,4,0,0,0,0,1,600,1,99998,1,50,1,500,1,99998,8142,3,30,,,,,
1701,33,3360,4,30,2,1,4,8,0,0,0,0,7226,4,30,4,0,0,0,0,1,700,1,400,1,70,1,9998,1,99998,8142,51,30,,,,,
1701,34,2354,2,30,2,0,0,0,0,0,0,0,3134,2,30,4,0,0,0,0,1,2500,1,300,1,100,1,1000,1,3000,7033,2,30,3,8,1,0,0
1701,35,3823,3,30,2,0,0,0,0,0,0,0,3328,3,30,4,0,5,37.25,3,1,99999,1,400,1,100,1,9998,1,99998,6729,3,30,3,0,0,0,0
1701,36,3823,4,30,2,0,0,0,0,0,0,0,3328,4,30,4,0,20,37.25,3,1,99999,1,400,1,100,1,9998,1,99998,6729,4,30,3,0,0,0,0
1709,183,3990,2,30,2,4,3,6,5,2,1,1,4018,3,33,,,,,,,,,,,,,,,,5382,1,10,,,,,
1709,184,3990,3,30,2,4,3,2,5,2,1,1,4018,4,33,,,,,,,,,,,,,,,,0,0,0,,,,,
1720,178,2058,5,38,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
1722,37,2586,2,30,2,0,0,0,0,0,0,0,5857,2,30,4,0,0,0,0,1,150,1,100,1,80,1,150,1,1200,3012,2,30,,,,,
1722,38,820,4,60,2,0,0,0,0,0,0,0,5859,3,30,4,0,0,0,0,1,60,5,0,1,20,1,50,1,30,1355,2,30,3,2,5,0,0
1722,40,1244,3,30,2,0,0,0,0,0,0,0,7221,2,30,4,0,20,25,3,1,100,1,300,1,50,1,800,1,1000,0,0,0,,,,,
1722,184,3619,3,30,2,0,0,0,0,0,0,0,7155,2,30,4,0,48,0,0,1,600,5,0,1,90,1,400,1,1300,7317,2,30,,,,,
1722,185,3619,4,30,2,0,0,0,0,0,0,0,7155,3,30,4,0,48,0,0,1,450,1,300,1,90,1,350,1,1300,7317,3,30,3,0,0,0,0
1731,31,446,4,30,2,0,0,0,0,0,0,0,943,2,30,4,0,0,0,0,1,100,5,0,1,15,1,400,1,100,1817,51,60,,,,,
1731,32,4175,3,30,2,0,0,0,0,0,0,0,2572,3,30,4,0,0,0,0,1,1000,1,500,1,600,1,200,1,99999,6011,51,30,,,,,
1731,33,446,5,30,2,0,0,0,0,0,0,0,943,3,30,4,0,0,0,0,1,99999,5,0,1,30,1,9998,1,600,2361,2,20,,,,,
1731,35,4175,5,30,2,0,0,0,0,0,0,0,2572,5,30,4,0,0,0,0,1,600,1,500,1,50,1,800,1,1536,7264,2,20,,,,,
1732,30,2182,3,30,2,0,0,0,0,0,0,0,1796,3,35,4,0,0,0,0,1,500,1,1000,1,200,1,2000,1,5000,4910,1,10,,,,,
1732,31,2182,4,30,2,0,0,0,0,0,0,0,1796,4,35,4,0,0,0,0,1,500,1,1000,1,200,1,2000,1,5000,3266,2,30,,,,,
1738,32,5448,6,60,2,0,0,0,0,0,0,0,7368,2,30,,,,,,,,,,,,,,,,0,0,0,,,,,
1738,33,5448,7,60,2,0,0,0,0,0,0,0,7368,3,30,,,,,,,,,,,,,,,,0,0,0,,,,,
1740,32,3122,5,30,2,0,0,0,0,0,0,0,919,5,30,4,0,0,0,0,1,150,1,100,1,50,1,300,1,2400,6279,4,30,,,,,
1750,31,3911,3,30,2,0,0,0,0,0,0,0,4913,3,30,4,0,10,3,1,1,99999,1,99998,1,10,1,9998,1,99998,0,0,0,,,,,
1758,33,4390,4,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
1758,34,4390,5,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
1758,35,5461,2,30,2,4,5,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
1758,36,5461,3,30,2,4,5,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
1762,40,6038,3,30,2,0,0,0,0,0,0,0,3399,3,30,4,0,0,0,0,5,0,5,0,1,75,1,100,1,1200,3276,3,33,,,,,
1762,41,4971,3,30,2,0,0,0,0,0,0,0,3980,3,30,4,0,0,0,0,1,350,1,1500,1,150,1,300,1,800,1570,2,30,3,0,0,0,0
1762,42,6038,4,30,2,0,0,0,0,0,0,0,3399,4,30,4,0,0,0,0,1,40,5,0,1,100,1,100,1,120,3276,4,33,3,0,0,0,0
1762,43,4971,4,30,2,0,0,0,0,0,0,0,3980,4,30,4,0,0,0,0,1,400,1,1500,1,150,1,300,1,1000,1570,3,30,3,2,15,0,0
1762,44,6212,3,30,2,0,0,0,0,0,0,0,4092,3,30,4,0,8,0,0,1,100,5,0,1,30,1,300,1,600,2382,3,30,,,,,
1762,45,5898,3,30,2,0,0,0,0,0,0,0,4163,3,30,4,0,16,0,0,1,500,1,200,1,50,1,1000,1,1500,6421,3,30,3,4,8,0,0
1763,35,3513,2,30,2,0,0,0,0,0,0,0,2678,3,33,4,0,0,0,0,1,700,1,2000,5,0,1,700,1,1200,7186,2,22,,,,,
1763,36,3513,3,30,2,0,0,0,0,0,0,0,2678,4,33,4,0,0,0,0,1,900,1,2000,1,50,1,900,1,1200,3931,3,33,3,0,0,0,0
1763,38,3515,2,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3760,3,30,3,0,0,0,0
1763,40,3515,3,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3760,4,30,3,0,0,0,0
1767,32,3742,4,30,2,0,0,0,0,0,0,0,486,3,30,,,,,,,,,,,,,,,,303,51,30,,,,,
1767,33,3743,3,30,2,0,0,0,0,0,0,0,484,3,30,4,0,8,0,0,1,800,1,500,1,200,1,600,1,1000,316,3,30,3,4,4,0,0
1775,33,3232,3,30,2,8,5,7.5,0,0,0,0,851,3,30,4,0,0,0,0,1,250,1,200,1,250,1,800,1,1500,7079,1,10,,,,,
1775,35,3232,5,30,2,1,2,3,1.5,1,2,9,851,5,30,4,0,10,60,6,1,400,1,500,1,200,1,800,1,2500,3599,3,30,,,,,
1775,36,3000,3,30,2,0,0,0,0,0,0,0,4923,3,30,4,0,0,0,0,1,600,1,2000,1,150,1,600,1,1200,2932,2,30,,,,,
1775,37,3000,4,30,2,0,0,0,0,0,0,0,4923,4,30,4,0,0,0,0,1,1200,1,2000,1,100,1,500,1,1200,2932,3,30,3,2,24,0,0
1775,38,1134,3,30,2,0,0,0,0,0,0,0,1195,3,30,4,0,0,0,0,1,75,5,0,1,25,1,200,1,150,3440,3,30,3,0,0,0,0
1775,39,1134,4,30,2,0,0,0,0,0,0,0,1195,4,30,4,0,0,0,0,1,125,5,0,1,25,1,300,1,1200,3440,4,30,3,0,0,0,0
1782,33,5963,3,30,2,4,5,10,0,0,0,0,4957,2,30,4,0,0,0,0,1,400,1,200,5,0,1,9998,1,99998,1591,2,30,3,0,0,0,0
1782,34,6077,3,30,2,0,0,0,0,0,0,0,6931,2,30,4,0,7,0,0,1,150,5,0,1,30,1,200,1,220,6926,3,30,3,2,2,0,0
1782,35,5963,4,30,2,0,0,0,0,0,0,0,4957,3,30,4,0,5,10,3,1,400,1,100,1,9998,1,9998,8,0,1591,3,30,3,0,0,0,0
1782,175,6077,4,35,2,10,5,10,0,0,0,0,6931,3,30,,,,,,,,,,,,,,,,6926,4,30,,,,,
1783,30,199,4,30,2,8,5,9,32.5,3,2,9,2369,4,30,4,0,0,0,0,1,500,1,1000,1,100,1,400,1,99998,5282,52,30,,,,,
1783,170,199,3,30,2,8,5,9,32.5,3,2,9,2369,3,30,4,0,0,0,0,1,500,1,1000,1,100,1,400,1,99998,5282,51,30,,,,,
1784,33,2463,3,30,2,0,0,0,0,0,0,0,692,3,30,4,0,0,0,0,1,600,1,900,1,50,1,250,1,1050,2044,3,30,3,0,0,0,0
1784,35,2463,5,30,2,0,0,0,0,0,0,0,692,5,30,4,0,3,2.5,1,1,400,1,1000,1,70,1,500,1,1560,2044,5,30,3,0,0,0,0
1786,45,1150,5,30,2,0,0,0,0,0,0,0,596,4,30,4,0,0,0,0,1,800,5,0,1,30,1,600,1,960,5793,3,30,,,,,
1786,47,633,4,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,5097,3,30,,,,,
1786,48,3008,3,30,2,0,0,0,0,0,0,0,4226,3,30,4,0,0,0,0,1,400,1,400,1,35,1,500,1,1200,3217,3,30,,,,,
1786,49,1150,7,30,2,0,0,0,0,0,0,0,596,6,30,4,0,0,0,0,1,800,5,0,1,70,1,400,1,960,5793,4,30,3,0,0,0,0
1786,50,3009,3,30,2,0,0,0,0,0,0,0,7414,3,30,,,,,,,,,,,,,,,,0,0,0,,,,,
1787,35,3741,5,30,2,2,4,20,0,0,0,0,2645,5,30,4,0,0,0,0,5,0,1,250,1,50,1,250,1,1000,6971,3,30,,,,,
1794,32,1996,3,30,2,0,0,0,0,0,0,0,4176,3,30,,,,,,,,,,,,,,,,0,0,0,,,,,
1795,33,1587,3,30,2,4,5,20,0,0,0,0,7020,3,30,,,,,,,,,,,,,,,,7357,3,30,,,,,
1798,39,111,5,60,2,0,0,0,0,0,0,0,2674,3,30,4,0,0,0,0,1,200,5,0,1,50,1,150,1,1000,7760,3,30,,,,,
1798,40,1256,4,30,2,0,0,0,0,0,0,0,6560,3,30,4,0,0,0,0,1,4000,5,0,1,100,1,1000,1,99998,2514,3,30,3,0,0,0,0
1798,41,2599,3,30,2,0,0,0,0,0,0,0,7143,3,30,,,,,,,,,,,,,,,,0,0,0,,,,,
1799,38,4527,3,30,2,0,0,0,0,0,0,0,2791,3,30,4,0,0,0,0,1,100,5,0,1,150,1,200,1,700,3761,2,30,3,0,0,0,0
1799,39,4527,4,30,2,0,0,0,0,0,0,0,2791,4,30,4,0,0,0,0,1,150,5,0,1,100,1,200,1,700,3761,3,30,3,0,0,0,0
1802,33,3867,6,30,2,0,0,0,0,0,0,0,1615,6,33,4,0,0,0,0,1,500,1,100,1,50,1,500,1,3000,5055,2,30,,,,,
1803,30,1611,4,30,2,0,0,0,0,0,0,0,447,4,30,4,0,0,0,0,1,400,1,300,5,0,1,200,1,1000,1200,2,60,,,,,
1803,31,1611,3,30,2,1,3,104,0,0,0,0,447,3,30,4,0,0,0,0,1,200,1,100,1,25,1,300,1,1000,1496,2,30,,,,,
1805,33,5162,4,30,2,0,0,0,0,0,0,0,3533,4,30,4,0,0,0,0,1,600,5,0,1,250,1,300,1,1000,1209,3,60,,,,,
1805,34,5162,5,30,2,0,0,0,0,0,0,0,3533,5,30,4,0,0,0,0,1,1000,5,0,1,250,1,500,1,1000,1361,3,30,,,,,
1805,175,1402,4,60,2,0,0,0,0,0,0,0,2826,4,60,4,0,0,0,0,1,225,5,0,1,5,5,0,1,600,3211,1,10,,,,,
1807,35,4653,5,30,2,0,0,0,0,0,0,0,4106,3,30,4,0,0,0,0,1,300,5,0,5,0,1,100,1,1200,2685,1,10,,,,,
1807,37,5587,2,30,2,0,0,0,0,0,0,0,4581,3,30,4,98,0,0,0,1,300,5,0,1,30,1,100,1,99998,2356,3,35,3,4,8,0,0
1810,43,3337,5,30,2,0,0,0,0,0,0,0,1388,4,30,4,0,0,0,0,1,40,5,0,1,30,1,200,1,99998,1073,2,30,,,,,
1813,32,882,4,30,2,0,0,0,0,0,0,0,188,4,30,4,0,0,0,0,1,300,5,0,1,30,1,250,1,200,2776,4,30,,,,,
1822,34,5259,4,30,2,2,9,999,9999,9,9,9,2258,4,30,4,0,0,0,0,1,550,1,500,1,100,1,600,1,99998,4160,3,30,,,,,
1823,33,5360,4,30,2,0,0,0,0,0,0,0,2889,4,30,4,0,0,0,0,1,99999,5,0,1,9998,1,9998,1,99998,3792,4,30,,,,,
1823,34,2886,2,60,2,0,0,0,0,0,0,0,1728,2,60,4,0,0,0,0,1,500,5,0,1,9998,1,1500,1,99998,1115,51,60,,,,,
1824,176,3497,2,30,2,8,5,7,0,0,0,0,5034,2,30,4,5,6,0,0,1,150,5,0,1,40,1,300,1,1500,3691,3,33,,,,,
1830,33,6195,4,33,2,0,0,0,0,0,0,0,6689,4,33,4,0,0,0,0,1,200,5,0,1,50,1,200,1,99998,991,51,33,,,,,
1830,34,2349,3,30,2,2,5,7,0,0,0,0,2884,3,30,,,,,,,,,,,,,,,,1523,51,30,,,,,
1837,34,6192,3,30,2,9,3,3,0,0,0,0,3586,3,30,4,0,0,0,0,1,1500,5,0,5,0,1,500,1,200,5196,3,30,,,,,
1837,35,6192,4,30,2,0,0,0,0,0,0,0,3586,4,30,4,0,0,0,0,1,2000,1,250,1,40,1,300,1,700,5196,4,30,3,0,0,0,0
1839,34,637,3,30,2,8,5,12,30,3,2,9,2192,2,30,4,0,10,20,6,1,200,1,200,1,200,1,400,1,99998,6132,3,30,3,0,0,0,0
1839,35,637,4,30,2,8,5,5,35,3,2,9,2192,3,30,4,0,10,20,6,1,200,1,200,1,100,1,400,1,99998,6132,4,30,3,0,0,0,0
1839,36,1921,3,30,2,0,0,0,0,0,0,0,1525,3,30,4,0,10,10,6,1,200,1,200,1,50,1,250,1,125,4070,3,30,3,0,0,0,0
1839,38,1921,5,30,2,0,0,0,0,0,0,0,1525,5,30,4,0,10,10,6,1,100,1,200,1,50,1,200,1,100,4070,5,30,3,8,9,30,6
1841,35,786,5,30,2,0,0,0,0,0,0,0,7000,5,30,4,0,0,0,0,1,1200,1,1000,1,100,1,300,1,800,2996,4,30,,,,,
1841,36,786,6,30,2,0,0,0,0,0,0,0,7000,6,30,4,0,0,0,0,1,400,1,1000,1,60,1,120,1,1200,2996,5,30,3,0,0,0,0
1841,37,781,3,30,2,0,0,0,0,0,0,0,5600,3,30,4,0,0,0,0,1,500,1,500,1,100,1,9998,1,99998,779,3,30,3,0,0,0,0
1841,39,781,4,30,2,0,0,0,0,0,0,0,5600,4,30,4,0,0,0,0,1,99999,1,99998,1,40,1,9998,1,99998,779,4,30,3,0,0,0,0
1845,30,582,3,30,2,8,3,5,0,0,0,0,3181,3,30,4,0,0,0,0,1,500,5,0,1,30,1,500,1,1000,5729,3,30,,,,,
1845,31,582,4,30,2,8,3,5,0,0,0,0,3181,4,30,4,2,4,0,0,1,1500,5,0,1,100,1,1000,1,1000,5729,4,30,,,,,
1850,33,612,4,30,2,0,0,0,0,0,0,0,4983,4,30,4,0,0,0,0,1,500,5,0,1,25,1,200,1,99998,2587,52,30,,,,,
1850,34,612,5,30,2,1,5,2.5,0,0,0,0,4983,5,30,4,0,0,0,0,1,500,5,0,1,25,1,200,1,99998,2587,51,30,,,,,
1852,32,2938,2,30,2,0,0,0,0,0,0,0,7005,2,30,4,8,20,300,6,1,400,1,200,1,75,1,400,1,99998,0,0,0,,,,,
1859,31,1563,3,30,2,0,0,0,0,0,0,0,4247,3,30,,,,,,,,,,,,,,,,2403,51,30,,,,,
1859,33,1563,4,30,2,0,0,0,0,0,0,0,4247,4,30,4,0,0,0,0,1,1500,1,3000,1,400,1,3000,1,6000,2403,52,30,,,,,
1862,32,4404,3,30,2,3,5,40,460,5,2,9,4649,3,30,4,0,15,450,5,1,2000,1,500,1,50,1,2500,1,99998,4693,3,30,3,0,0,0,0
1862,33,4404,4,30,2,0,0,0,0,0,0,0,4649,4,30,4,0,15,450,5,1,800,1,99998,1,20,1,500,1,99998,4693,4,30,3,3,15,50,3
1862,173,6309,3,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,4344,3,30,3,0,0,0,0
1866,32,5264,3,30,2,0,0,0,0,0,0,0,2013,2,30,4,0,0,0,0,5,0,5,0,1,50,1,200,1,1000,1629,51,30,,,,,
1866,33,4442,4,30,2,2,1,3,0,0,0,0,3368,4,30,4,0,0,0,0,1,500,1,1000,1,100,1,1000,1,3600,771,51,30,,,,,
1866,34,4987,3,30,2,0,0,0,0,0,0,0,3027,3,30,,,,,,,,,,,,,,,,0,0,0,,,,,
1867,33,3883,3,30,2,0,0,0,0,0,0,0,1222,3,30,4,0,0,0,0,1,99999,1,1000,1,500,1,9998,1,99998,2037,51,30,,,,,
1867,34,3883,4,30,2,0,0,0,0,0,0,0,1222,4,30,4,0,0,0,0,1,99999,1,1000,1,50,1,9998,1,99998,2037,3,30,3,0,0,0,0
1877,176,5991,4,95,2,8,5,2.5,20,4,2,9,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
1878,33,5247,3,30,2,0,0,0,0,0,0,0,4915,3,30,4,0,0,0,0,1,200,1,10,1,100,1,300,1,1500,4748,3,30,3,0,0,0,0
1878,34,5247,4,30,2,0,0,0,0,0,0,0,4915,4,30,4,0,0,0,0,1,200,1,10,1,100,1,300,1,1500,4748,4,30,3,0,0,0,0
1879,32,5492,3,30,2,0,0,0,0,0,0,0,3530,3,60,4,0,10,40,3,1,300,5,0,1,100,1,400,1,2500,4548,3,60,,,,,
1879,33,5492,4,30,2,0,0,0,0,0,0,0,3530,4,60,4,0,10,35,3,1,350,5,0,1,100,1,400,1,2500,4548,4,60,3,0,0,0,0
1887,37,6154,3,33,2,9,5,10,0,0,0,0,6334,3,33,4,0,0,0,0,1,200,1,60,1,30,1,200,1,210,6043,2,20,,,,,
1893,34,4359,4,30,2,0,0,0,0,0,0,0,2728,4,33,4,0,0,0,0,1,99999,1,200,1,30,1,400,1,2500,6497,3,33,,,,,
1893,35,4359,5,30,2,0,0,0,0,0,0,0,2728,5,33,4,0,0,0,0,1,300,1,200,1,100,1,400,1,2500,6497,4,33,,,,,
1893,36,4126,4,30,2,0,0,0,0,0,0,0,4511,4,30,4,0,0,0,0,1,500,1,300,1,150,1,600,1,4800,3678,3,30,3,0,0,0,0
1893,37,4126,5,30,2,0,0,0,0,0,0,0,4511,5,30,4,0,0,0,0,1,300,1,300,1,150,1,600,1,1000,3678,4,30,3,0,0,0,0
1893,38,4033,4,60,2,0,0,0,0,0,0,0,5010,3,33,4,0,0,0,0,1,500,1,500,1,250,1,700,1,2000,5753,3,33,3,0,0,0,0
1897,30,3520,3,30,2,0,0,0,0,0,0,0,887,3,30,4,0,0,0,0,1,500,1,200,1,50,1,500,1,2000,6107,3,30,,,,,
1898,30,3646,3,33,2,0,0,0,0,0,0,0,2290,3,33,4,2,8,0,0,1,300,1,600,1,45,1,400,1,2000,7247,3,33,3,2,10,0,0
1901,31,3184,4,33,2,0,0,0,0,0,0,0,2272,3,33,4,0,0,0,0,1,600,1,200,1,200,1,1000,1,800,6567,51,33,,,,,
1901,172,3184,3,33,2,0,0,0,0,0,0,0,1925,3,60,4,0,0,0,0,1,200,1,500,1,100,1,300,1,1500,6596,51,60,,,,,
1905,31,1378,3,30,2,4,2,2.5,0,0,0,0,2813,3,30,4,0,0,0,0,1,300,1,400,1,400,1,1200,1,200,1685,51,30,,,,,
1905,32,1378,4,30,2,4,5,12,0,0,0,0,2813,4,30,4,0,0,0,0,1,400,1,400,1,200,1,1000,1,300,1685,3,30,3,0,0,0,0
1905,33,1379,3,30,2,0,0,0,0,0,0,0,2758,3,30,4,0,0,0,0,1,400,1,400,1,50,1,300,1,400,1177,3,30,3,0,0,0,0
1906,31,1656,3,30,2,0,0,0,0,0,0,0,5890,2,30,4,0,5,30,5,1,350,1,400,1,200,1,700,1,2400,4559,2,30,3,0,0,0,0
1908,32,2408,3,30,2,0,0,0,0,0,0,0,1876,3,30,4,0,0,0,0,1,1000,1,500,1,50,5,0,1,1500,939,3,30,,,,,
1908,33,2408,4,30,2,0,0,0,0,0,0,0,1876,4,30,4,0,3,0,0,1,300,1,500,1,50,1,300,1,1000,939,4,30,3,0,0,0,0
1909,30,1643,4,60,2,0,0,0,0,0,0,0,1200,4,60,4,0,0,0,0,1,99999,1,400,1,200,1,9998,1,99998,4395,4,60,3,0,0,0,0
1909,31,1643,3,60,2,0,0,0,0,0,0,0,1200,3,60,4,0,0,0,0,1,50,1,250,5,0,5,0,1,99998,4395,3,60,3,0,0,0,0
1911,33,5358,3,30,2,0,0,0,0,0,0,0,1586,3,30,,,,,,,,,,,,,,,,0,0,0,,,,,
1911,34,2723,3,30,2,0,0,0,0,0,0,0,863,3,30,4,0,6,0,0,1,350,5,0,1,40,1,350,1,1300,668,3,33,,,,,
1911,35,5358,4,30,2,0,0,0,0,0,0,0,1586,4,30,,,,,,,,,,,,,,,,0,0,0,,,,,
1914,32,3457,4,30,2,0,0,0,0,0,0,0,2375,4,30,4,0,0,0,0,1,500,1,50,1,100,1,1000,1,1500,662,3,30,,,,,
1914,33,5002,2,30,2,0,0,0,0,0,0,0,7169,2,30,,,,,,,,,,,,,,,,1273,2,30,3,0,0,0,0
1915,30,2334,3,30,2,5,5,5,0,0,0,0,3489,3,30,4,0,0,0,0,1,400,1,350,1,175,1,500,1,1200,537,51,30,,,,,
1915,31,2334,4,30,2,10,5,40,50,3,1,1,3489,4,30,4,0,5,20,3,1,300,1,350,1,40,1,400,1,1200,537,3,30,3,0,0,0,0
