ER30001,ER30002,ER33601,ER33602,ER33603,CHREL,Q21B12_2,Q21B12A1,Q21B12A2,Q21G5,Q21G5D,Q21G7A,Q21G7C,Q21G8F,Q21G8I,Q21G10,Q21G10C,Q21H5,Q21H5C,Q21H6,Q21H6B,Q21H7B,Q21H7F,Q21H8,Q21H8B
2474,34,3378,3,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,31,2210,3,35,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,2500,5,0,1,2500
2478,32,705,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,700,5,0,5,0
2485,32,3042,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,100,5,50,1,300
2485,34,1043,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2485,35,907,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,150
2485,36,1043,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2486,34,1256,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,55,1,35
2490,34,802,3,30,4,5,0,0,5,0,5,0,5,36,5,0,0,0,0,0,0,0,0,0
2492,30,2581,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2501,32,5699,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2501,34,5699,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2502,36,4838,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,499,5,200,1,18.2
2502,37,4838,5,30,4,5,0,0,5,0,5,0,5,50,1,18.2,0,0,0,0,0,0,0,0
2506,178,3784,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2509,36,3032,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2509,37,1450,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,200,1,0
2509,38,2069,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,100,5,0
2509,39,1959,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,700,1,210,5,0
2509,40,2069,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,50,5,0
2509,41,1959,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,700,1,750,5,0,1,120
2509,42,1450,4,30,4,5,0,0,5,0,5,0,1,250,1,75,0,0,0,0,0,0,0,0
2509,43,2305,3,30,4,5,0,0,5,0,1,400,5,0,5,0,0,0,0,0,0,0,0,0
2510,33,6473,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1600,1,1200,5,0
2510,34,395,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,750,5,75,5,0
2510,35,6473,4,30,4,5,0,0,5,0,5,0,1,300,5,0,0,0,0,0,0,0,0,0
2510,36,395,4,30,4,5,0,0,5,0,1,1150,5,0,5,0,0,0,0,0,0,0,0,0
2515,38,1994,3,33,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2515,40,1421,3,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
2515,41,1994,4,33,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2516,31,1902,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2516,32,1853,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,9999,5,100,1,0
2516,33,1853,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2000,5,0,5,0
2518,33,5320,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,55,5,0
2518,176,5320,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2524,30,4600,3,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,31,3100,3,30,4,5,0,0,5,0,1,300,5,65,5,0,0,0,0,0,0,0,0,0
2525,30,1233,3,30,4,5,0,0,1,760,1,400,5,270,5,0,0,0,0,0,0,0,0,0
2526,33,1602,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,100,5,0
2526,34,1929,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,210,5,0,5,0
2526,35,6278,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2529,31,621,4,30,4,5,0,0,5,0,5,0,1,35,5,0,0,0,0,0,0,0,0,0
2530,37,1392,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,150,1,0
2530,38,1392,4,30,4,5,0,0,5,0,5,0,5,0,1,50,0,0,0,0,0,0,0,0
2532,31,4140,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,250,5,0
2532,32,4140,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,200,5,0
2545,33,1082,3,30,4,1,138,6,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2545,34,1082,4,30,4,1,140,6,5,0,5,0,5,0,1,12.5,0,0,0,0,0,0,0,0
2558,31,7193,3,30,4,5,0,0,5,0,5,0,5,75,5,0,0,0,0,0,0,0,0,0
2566,38,1253,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,100,1,35
2566,39,1253,4,30,4,5,0,0,5,0,5,0,1,20,5,0,0,0,0,0,0,0,0,0
2569,37,4220,3,33,4,5,0,0,0,0,0,0,0,0,0,0,1,200,1,0,1,400,5,0
2569,38,4220,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,10,5,0,1,100
2576,33,657,6,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,250,5,0
2576,34,657,7,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2577,30,3239,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,25,1,150,5,0
2577,31,3239,4,30,4,5,0,0,5,0,5,0,5,150,5,0,0,0,0,0,0,0,0,0
2578,180,696,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2586,32,6166,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,80,1,200,5,0
2586,34,6166,6,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,480,1,40,5,0
2586,35,6242,3,30,4,1,4000,6,5,0,1,100,1,250,5,0,0,0,0,0,0,0,0,0
2590,40,2285,3,30,4,5,0,0,5,0,1,0,5,0,1,20,0,0,0,0,0,0,0,0
2590,41,6323,3,33,4,1,2500,6,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
2590,42,6323,4,33,4,1,2000,6,5,0,1,0,5,0,1,400,0,0,0,0,0,0,0,0
2590,43,2285,4,30,4,0,0,0,5,0,1,0,1,36,5,0,0,0,0,0,0,0,0,0
2591,35,1344,3,30,4,5,0,0,5,0,1,136,5,50,1,100,0,0,0,0,0,0,0,0
2593,33,4656,3,33,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2594,30,2054,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,200,1,0,5,0
2599,174,6069,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,75
2599,175,6069,4,30,4,9,0,0,5,0,5,0,5,0,1,75,0,0,0,0,0,0,0,0
2601,34,2601,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,700,5,0,5,0
2601,36,2601,5,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2603,32,1143,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,1,150
2603,33,4075,4,30,4,5,0,0,5,0,5,0,1,75,5,0,0,0,0,0,0,0,0,0
2603,179,4075,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,325,5,0
2607,30,701,3,30,4,5,0,0,5,0,1,800,5,0,1,200,0,0,0,0,0,0,0,0
2610,32,672,3,30,4,5,0,0,5,0,5,0,5,150,1,60,0,0,0,0,0,0,0,0
2613,30,88,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2613,31,88,4,33,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
2615,46,3951,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,500,5,0,5,300,5,0
2615,47,4327,4,30,4,1,4150,6,0,0,0,0,0,0,0,0,5,0,5,0,5,50,5,0
2615,49,4327,5,30,4,1,3600,6,0,0,0,0,0,0,0,0,5,0,5,0,5,125,5,0
2618,32,4779,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,1,400,1,75,5,0
2618,33,4779,4,30,4,1,3500,6,5,0,1,459,1,144,5,0,0,0,0,0,0,0,0,0
2618,34,430,3,30,4,1,3200,6,5,0,1,300,1,60,5,0,0,0,0,0,0,0,0,0
2618,35,4546,3,30,4,5,0,0,5,0,5,0,5,25,5,0,0,0,0,0,0,0,0,0
2618,37,430,4,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,34,1965,3,30,4,5,0,0,5,0,5,0,5,0,1,40,0,0,0,0,0,0,0,0
2628,32,733,4,30,4,1,4000,6,0,0,0,0,0,0,0,0,5,0,5,0,1,300,5,0
2628,34,616,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,1,0
2628,35,616,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,1,50,1,50,1,0
2628,37,733,6,30,4,1,2500,6,0,0,0,0,0,0,0,0,5,0,1,0,1,500,1,15
2629,30,4568,3,30,4,5,0,0,5,0,1,350,5,200,5,0,0,0,0,0,0,0,0,0
2629,31,4568,4,30,4,5,0,0,5,0,1,200,5,100,1,40,0,0,0,0,0,0,0,0
2639,30,3713,3,30,4,5,0,0,5,0,1,1140,5,0,1,0,0,0,0,0,0,0,0,0
2640,30,3621,3,30,4,5,0,0,5,0,5,0,5,45,5,0,0,0,0,0,0,0,0,0
2642,32,3344,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,200,5,0
2642,34,7218,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,200,5,0
2642,35,7218,3,30,4,5,0,0,5,0,5,0,5,150,5,0,0,0,0,0,0,0,0,0
2643,32,4009,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2645,30,2863,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,100
2653,30,6523,2,30,4,5,0,0,1,0,1,40,5,30,5,0,0,0,0,0,0,0,0,0
2655,33,2830,3,30,4,5,0,0,5,0,1,660,1,85,1,45,0,0,0,0,0,0,0,0
2656,33,970,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,300,5,0
2656,34,1033,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2656,35,970,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,900,1,300,5,0
2656,36,1033,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2657,36,6781,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,25,1,0
2657,37,2715,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,40,5,0
2657,38,6781,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,216,5,0,5,0
2660,31,2070,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,150,5,0,1,2000,5,0
2660,32,2070,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,5,0
2661,40,1859,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,1,50
2661,43,731,3,60,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2661,44,731,4,60,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2662,32,6672,2,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2672,30,3316,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1500,5,100,5,0
2672,31,1543,3,30,4,1,6000,6,0,0,0,0,0,0,0,0,5,0,1,0,5,200,5,0
2672,32,1543,4,30,4,1,2700,6,0,0,0,0,0,0,0,0,5,0,1,1000,1,200,5,0
2673,174,1556,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,1600
2678,37,421,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2678,38,4973,3,30,4,1,2000,6,0,0,0,0,0,0,0,0,5,0,5,0,5,100,5,0
2678,40,4973,5,30,4,1,1000,6,5,0,5,0,5,50,1,100,0,0,0,0,0,0,0,0
2680,32,2133,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,500,5,0
2680,33,4097,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
2680,34,4097,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2682,32,1180,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2682,33,1180,4,30,4,5,0,0,5,0,1,1440,5,0,5,0,0,0,0,0,0,0,0,0
2688,36,5709,2,30,4,5,0,0,1,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
2701,43,2686,2,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
2701,47,2686,3,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2701,48,5143,3,30,4,5,0,0,5,0,1,10,1,35,1,10,0,0,0,0,0,0,0,0
2701,52,5143,4,30,4,5,0,0,5,0,5,0,5,0,1,10,0,0,0,0,0,0,0,0
2704,185,2393,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,35,1,0
2704,186,2393,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,35,1,20
2707,34,664,2,60,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2707,37,663,2,30,4,1,1700,6,0,0,0,0,0,0,0,0,5,0,5,0,1,0,5,0
2707,43,3942,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,100,1,200,5,0
2707,44,3942,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,300,5,0
2707,182,510,3,30,4,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
2712,32,6483,3,30,4,5,0,0,5,0,1,45,5,0,5,0,0,0,0,0,0,0,0,0
2714,183,7370,2,30,4,5,0,0,5,0,5,0,5,0,1,50,0,0,0,0,0,0,0,0
2715,30,216,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,500
2716,32,5673,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,150,5,0
2717,33,2110,5,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,120,5,0
2717,34,2484,3,30,4,1,3500,6,0,0,0,0,0,0,0,0,1,0,5,0,5,0,1,0
2717,36,2484,4,30,4,1,3500,6,0,0,0,0,0,0,0,0,5,0,1,50,1,50,5,0
2717,38,3908,3,30,4,5,0,0,5,0,1,500,1,50,1,20,0,0,0,0,0,0,0,0
2722,31,2851,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,20,5,0,5,0
2726,30,3299,3,30,4,5,0,0,5,0,5,0,1,200,5,0,0,0,0,0,0,0,0,0
2726,31,3299,4,30,4,5,0,0,5,0,5,0,1,175,5,0,0,0,0,0,0,0,0,0
2727,35,2215,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,2500,5,0,5,0
2727,36,2215,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,1000,1,2500,1,100,5,0
2731,35,3601,4,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,9999,5,0
2731,36,3604,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2731,175,3604,5,71,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,300,5,0
2750,31,4626,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2750,32,4626,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2752,32,955,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2752,33,1016,3,30,4,5,0,0,5,0,1,250,5,0,5,0,0,0,0,0,0,0,0,0
2753,34,3442,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,40,5,0,5,0
2753,35,3443,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2756,34,4194,4,30,4,5,0,0,5,0,5,0,5,0,1,150,0,0,0,0,0,0,0,0
2756,173,4194,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,1,200
2771,33,620,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,350,1,300,5,0
2771,34,620,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,400,1,50
2774,172,691,3,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2779,31,533,4,30,4,5,0,0,5,0,5,0,1,160,1,50,0,0,0,0,0,0,0,0
2783,31,2476,4,30,4,1,20000,6,0,0,0,0,0,0,0,0,5,0,1,640,5,0,5,0
2786,32,2925,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2786,33,4658,3,30,4,5,0,0,1,0,1,0,1,55,5,0,0,0,0,0,0,0,0,0
2786,34,2925,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2799,31,4826,3,30,4,1,3600,6,0,0,0,0,0,0,0,0,5,0,1,100,1,300,1,300
2799,32,4826,4,30,4,1,3600,6,5,0,5,0,5,100,1,100,0,0,0,0,0,0,0,0
2800,35,5511,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,500,5,0
2801,35,3941,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,220,5,0
2801,180,5458,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,200,5,0
2807,30,4335,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,1,0
2807,31,4335,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
2816,33,2194,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,500,1,2000,5,0
2822,32,4046,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2831,32,1814,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,200,5,0
2831,33,1814,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,1300,1,200,1,300,5,0
2835,30,6195,3,30,4,1,4000,6,5,0,1,1000,5,150,1,60,0,0,0,0,0,0,0,0
2835,31,6195,4,30,4,1,3500,6,5,0,1,1000,5,100,1,60,0,0,0,0,0,0,0,0
2846,176,3963,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,300,5,0
2846,177,3963,4,30,4,5,0,0,5,0,1,170,5,0,5,0,0,0,0,0,0,0,0,0
2847,40,1491,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2848,36,1998,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2848,37,1490,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2848,38,1694,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2848,39,1425,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2848,40,1425,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2848,41,2146,3,30,4,5,0,0,1,600,1,400,5,300,5,0,0,0,0,0,0,0,0,0
2848,42,2146,4,30,4,5,0,0,5,0,5,0,5,160,5,0,0,0,0,0,0,0,0,0
2848,43,1694,4,60,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2848,175,1998,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2848,179,1490,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
2849,32,391,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,25,5,75,5,0
2851,32,4628,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2851,33,4628,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,300,5,0,5,0
2851,34,4627,3,30,4,5,0,0,5,0,1,300,5,0,5,0,0,0,0,0,0,0,0,0
2851,35,4627,4,30,4,5,0,0,5,0,1,300,5,15,5,0,0,0,0,0,0,0,0,0
2852,41,2227,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,200,5,0
2852,46,4008,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,600,5,0,5,0
2852,49,2227,4,30,4,5,0,0,5,0,5,0,5,50,1,0,0,0,0,0,0,0,0,0
2852,50,2579,3,30,4,5,0,0,5,0,5,0,5,0,1,100,0,0,0,0,0,0,0,0
2852,52,2679,3,30,4,5,0,0,5,0,5,0,5,50,5,0,0,0,0,0,0,0,0,0
2852,53,4008,6,33,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2852,54,2679,4,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,31,2190,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1500,1,250,5,0
2860,32,2190,4,30,4,5,0,0,1,0,1,150,5,20,5,0,0,0,0,0,0,0,0,0
2867,32,4499,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
2869,31,4699,3,30,4,1,333,5,5,0,5,0,5,250,5,0,0,0,0,0,0,0,0,0
2875,34,4563,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,35,5,0
2875,35,4563,3,30,4,5,0,0,1,0,5,0,5,15,5,0,0,0,0,0,0,0,0,0
2876,32,558,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
2880,30,1458,3,30,4,5,0,0,1,180,1,672,5,0,1,100,0,0,0,0,0,0,0,0
2880,31,1458,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2881,33,5768,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2881,36,5768,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2882,32,139,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,720,1,30,1,0
2882,33,5891,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,600,5,0,5,0
2882,34,5891,4,30,4,5,0,0,5,0,1,700,5,0,1,80,0,0,0,0,0,0,0,0
2888,30,226,3,30,4,5,0,0,1,0,1,0,5,60,5,0,0,0,0,0,0,0,0,0
2890,31,3046,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,10
2893,31,1636,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,300,1,250,5,0
2893,177,1636,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,100,5,0
2895,32,5348,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2895,33,5774,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2895,34,5774,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2897,32,4305,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,200,5,0,1,0
2897,33,2861,4,30,4,1,2500,6,0,0,0,0,0,0,0,0,5,0,1,840,1,105,1,0
2897,34,4305,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,150,5,0
2897,36,5459,3,30,4,5,0,0,5,0,5,0,5,50,5,0,0,0,0,0,0,0,0,0
2897,180,3202,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2898,31,3293,3,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,5000,5,0,5,0
2898,32,3294,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,100,5,600,1,400
2902,30,2152,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,600,5,200,5,0
2902,32,874,3,30,4,5,0,0,1,300,1,600,5,600,1,20,0,0,0,0,0,0,0,0
2902,33,2152,5,30,4,1,1750,6,5,0,5,0,5,75,5,0,0,0,0,0,0,0,0,0
2907,35,4655,4,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2907,36,4655,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
2907,38,3647,6,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,5,0
2916,31,5498,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2916,32,5498,4,30,4,5,0,0,5,0,5,0,5,45,1,320,0,0,0,0,0,0,0,0
2920,34,6692,3,30,4,1,300,6,0,0,0,0,0,0,0,0,5,0,1,0,1,10,5,0
2920,35,6692,4,30,4,1,240,6,0,0,0,0,0,0,0,0,5,0,1,15,1,50,5,0
2921,31,5535,2,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
2921,33,5535,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,1,0
3002,2,632,2,30,4,1,14000,6,5,0,1,1000,5,0,5,0,0,0,0,0,0,0,0,0
3005,2,815,2,30,4,1,3000,6,0,0,0,0,0,0,0,0,1,0,1,0,5,1000,1,0
3010,3,6312,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,25
3010,4,6312,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,25
3012,2,5733,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,100,5,0
3018,2,6579,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3018,3,6579,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3019,3,3747,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3021,4,1653,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,300,5,0
3023,3,5012,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1200,5,0,5,0
3023,4,5012,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3024,3,2204,3,30,4,5,0,0,1,10,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3025,3,3633,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,30,5,0
3025,4,3633,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3027,2,5447,2,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
