"","ID","educ","ed","year_meas"
"34473",3095173,NA,NA,-1
"34474",3095174,12,"12",2011
"34475",3095175,11,"<12",2011
"34476",3095176,NA,NA,-1
"34477",3095227,NA,NA,-1
"34478",3096001,17,">16",2011
"34479",3096002,16,"16",2011
"34480",3096003,9,"<12",2011
"34481",3096030,NA,NA,-1
"34482",3096170,12,"12",2007
"34483",3097001,16,"16",1999
"34484",3098001,4,"<12",1997
"34485",3098002,12,"12",2011
"34486",3098003,12,"12",2011
"34487",3098004,11,"<12",2011
"34488",3098005,9,"<12",2011
"34489",3098030,NA,NA,-1
"34490",3098031,NA,NA,-1
"34491",3098032,NA,NA,-1
"34492",3098033,NA,NA,-1
"34493",3098170,NA,NA,-1
"34494",3098171,NA,NA,-1
"34495",3099001,12,"12",2011
"34496",3099002,15,"13-15",2011
"34497",3099003,14,"13-15",2011
"34498",3099004,12,"12",2011
"34499",3099005,10,"<12",2011
"34500",3099030,NA,NA,-1
"34501",3099170,NA,NA,-1
"34502",3100001,17,">16",2009
"34503",3100002,16,"16",2009
"34504",3100170,12,"12",2003
"34505",3101001,12,"12",2011
"34506",3101002,9,"<12",1997
"34507",3101003,12,"12",2011
"34508",3101004,12,"12",2007
"34509",3101030,NA,NA,-1
"34510",3101031,NA,NA,-1
"34511",3101170,12,"12",2007
"34512",3101171,NA,NA,-1
"34513",3101172,12,"12",2011
"34514",3101173,NA,NA,-1
"34515",3102001,12,"12",1997
"34516",3103001,17,">16",1997
"34517",3104001,17,">16",2011
"34518",3104030,NA,NA,-1
"34519",3104170,17,">16",2011
"34520",3105001,17,">16",2011
"34521",3105002,17,">16",2011
"34522",3105003,17,">16",2011
"34523",3105004,17,">16",2011
"34524",3105030,NA,NA,-1
"34525",3105031,NA,NA,-1
"34526",3105170,17,">16",2005
"34527",3105171,16,"16",2011
"34528",3105172,16,"16",2011
"34529",3105173,NA,NA,-1
"34530",3105174,NA,NA,-1
"34531",3105175,NA,NA,-1
"34532",3105176,NA,NA,-1
"34533",3106001,NA,NA,-1
"34534",3106170,NA,NA,-1
"34535",3107001,14,"13-15",2011
"34536",3107030,NA,NA,-1
"34537",3107170,16,"16",2011
"34538",3107171,NA,NA,-1
"34539",3108001,14,"13-15",2011
"34540",3108002,16,"16",2011
"34541",3108003,16,"16",2011
"34542",3108004,13,"13-15",2011
"34543",3108030,NA,NA,-1
"34544",3108031,NA,NA,-1
"34545",3108170,14,"13-15",2011
"34546",3108171,NA,NA,-1
"34547",3109001,17,">16",2011
"34548",3109002,17,">16",2011
"34549",3109003,11,"<12",2011
"34550",3109004,4,"<12",2011
"34551",3109170,NA,NA,-1
"34552",3109171,NA,NA,-1
"34553",3110001,8,"<12",2011
"34554",3110002,8,"<12",2011
"34555",3110003,12,"12",2011
"34556",3110004,5,"<12",2001
"34557",3110005,12,"12",2011
"34558",3110170,12,"12",2011
"34559",3110171,12,"12",2011
"34560",3110172,9,"<12",2011
"34561",3110173,NA,NA,-1
"34562",3111001,14,"13-15",2011
"34563",3111002,12,"12",2011
"34564",3111003,12,"12",2009
"34565",3111004,11,"<12",2011
"34566",3111005,11,"<12",2011
"34567",3111030,NA,NA,-1
"34568",3111031,NA,NA,-1
"34569",3111032,NA,NA,-1
"34570",3111170,9,"<12",2011
"34571",3111171,12,"12",2011
"34572",3111172,12,"12",2011
"34573",3111173,13,"13-15",2011
"34574",3111174,NA,NA,-1
"34575",3111175,NA,NA,-1
"34576",3111176,NA,NA,-1
"34577",3112001,15,"13-15",2011
"34578",3112002,16,"16",2011
"34579",3112003,13,"13-15",2009
"34580",3112004,16,"16",2011
"34581",3112170,12,"12",2011
"34582",3113001,16,"16",2011
"34583",3113002,8,"<12",2011
"34584",3113003,NA,NA,-1
"34585",3113170,14,"13-15",2011
"34586",3113171,12,"12",2009
"34587",3113172,6,"<12",2011
"34588",3113173,NA,NA,-1
"34589",3113174,NA,NA,-1
"34590",3114001,12,"12",2005
"34591",3114002,6,"<12",2005
"34592",3114003,12,"12",2005
"34593",3114004,12,"12",2005
"34594",3114005,6,"<12",2003
"34595",3114030,NA,NA,-1
"34596",3115001,12,"12",2011
"34597",3115002,12,"12",2011
"34598",3115003,13,"13-15",2011
"34599",3115004,12,"12",2011
"34600",3115030,NA,NA,-1
"34601",3115031,NA,NA,-1
"34602",3115170,NA,NA,-1
"34603",3116001,14,"13-15",2011
"34604",3116002,11,"<12",2011
"34605",3116170,16,"16",2011
"34606",3117001,8,"<12",2009
"34607",3117002,7,"<12",2005
"34608",3117003,15,"13-15",2011
"34609",3117004,11,"<12",2005
"34610",3117005,10,"<12",2011
"34611",3117006,NA,NA,-1
"34612",3117030,NA,NA,-1
"34613",3117031,NA,NA,-1
"34614",3117032,NA,NA,-1
"34615",3117033,NA,NA,-1
"34616",3117170,NA,NA,-1
"34617",3117171,12,"12",2009
"34618",3117172,14,"13-15",2011
"34619",3117173,NA,NA,-1
"34620",3117174,NA,NA,-1
"34621",3117175,NA,NA,-1
"34622",3117176,NA,NA,-1
"34623",3117177,NA,NA,-1
"34624",3118001,NA,NA,-1
"34625",3118002,17,">16",1997
"34626",3118003,10,"<12",1997
"34627",3118004,NA,NA,-1
"34628",3119001,17,">16",2011
"34629",3119002,16,"16",2005
"34630",3119003,12,"12",2005
"34631",3120001,17,">16",2011
"34632",3120002,16,"16",2011
"34633",3120003,14,"13-15",2009
"34634",3120030,NA,NA,-1
"34635",3120170,16,"16",2009
"34636",3120171,NA,NA,-1
"34637",3121001,16,"16",2011
"34638",3121002,12,"12",2011
"34639",3121003,17,">16",2011
"34640",3121004,16,"16",2011
"34641",3121030,NA,NA,-1
"34642",3121170,17,">16",2011
"34643",3122001,16,"16",2011
"34644",3122002,16,"16",2011
"34645",3122003,16,"16",2011
"34646",3122170,16,"16",2003
"34647",3122171,12,"12",2011
"34648",3123001,17,">16",2011
"34649",3123002,17,">16",2011
"34650",3123003,13,"13-15",2005
"34651",3124001,17,">16",2005
"34652",3124002,17,">16",2005
"34653",3124003,11,"<12",2003
"34654",3125001,16,"16",2011
"34655",3125002,10,"<12",2007
"34656",3125003,12,"12",2007
"34657",3125004,10,"<12",2007
"34658",3125005,NA,NA,-1
"34659",3125170,NA,NA,-1
"34660",3125171,NA,NA,-1
"34661",3125172,NA,NA,-1
"34662",3125173,NA,NA,-1
"34663",3125174,16,"16",2011
"34664",3126001,6,"<12",1999
"34665",3126002,12,"12",1999
"34666",3126003,11,"<12",1999
"34667",3126004,NA,NA,-1
"34668",3127001,16,"16",2009
"34669",3127002,12,"12",2011
"34670",3127003,11,"<12",2011
"34671",3127004,12,"12",2011
"34672",3127170,12,"12",2009
"34673",3127171,15,"13-15",2009
"34674",3127172,15,"13-15",2009
"34675",3127173,16,"16",2009
"34676",3127174,16,"16",2009
"34677",3127175,NA,NA,-1
"34678",3127176,NA,NA,-1
"34679",3127177,15,"13-15",2009
"34680",3127178,NA,NA,-1
"34681",3127179,NA,NA,-1
"34682",3127180,NA,NA,-1
"34683",3128001,10,"<12",2001
"34684",3128002,12,"12",2003
"34685",3128003,13,"13-15",2003
"34686",3128004,11,"<12",2003
"34687",3128005,NA,NA,-1
"34688",3128006,NA,NA,-1
"34689",3129001,6,"<12",2005
"34690",3129002,12,"12",2005
"34691",3129003,12,"12",2005
"34692",3129004,NA,NA,-1
"34693",3130001,12,"12",2011
"34694",3130002,12,"12",2007
"34695",3130170,3,"<12",2011
"34696",3131001,11,"<12",2011
"34697",3131002,10,"<12",2011
"34698",3131003,NA,NA,-1
"34699",3131030,NA,NA,-1
"34700",3132001,9,"<12",2011
"34701",3132170,11,"<12",2007
"34702",3132171,12,"12",2011
"34703",3132172,NA,NA,-1
"34704",3133001,9,"<12",2011
"34705",3133002,9,"<12",2011
"34706",3133003,NA,NA,-1
"34707",3133030,NA,NA,-1
"34708",3133031,NA,NA,-1
"34709",3133032,NA,NA,-1
"34710",3133033,NA,NA,-1
"34711",3133034,NA,NA,-1
"34712",3133170,NA,NA,-1
"34713",3133171,NA,NA,-1
"34714",3134001,9,"<12",2007
"34715",3134002,14,"13-15",2007
"34716",3134003,12,"12",2007
"34717",3134004,13,"13-15",2007
"34718",3134170,NA,NA,-1
"34719",3135001,7,"<12",2011
"34720",3135002,9,"<12",2011
"34721",3135003,12,"12",2011
"34722",3135004,12,"12",2011
"34723",3135030,NA,NA,-1
"34724",3136001,NA,NA,-1
"34725",3136002,10,"<12",2011
"34726",3136003,NA,NA,-1
"34727",3136030,NA,NA,-1
"34728",3136170,2,"<12",2011
"34729",3136171,NA,NA,-1
"34730",3137001,5,"<12",2009
"34731",3137002,6,"<12",2009
"34732",3137003,14,"13-15",2007
"34733",3137004,15,"13-15",2009
"34734",3137005,12,"12",2009
"34735",3137006,3,"<12",2011
"34736",3137007,6,"<12",2011
"34737",3137030,NA,NA,-1
"34738",3137031,NA,NA,-1
"34739",3137032,NA,NA,-1
"34740",3137033,NA,NA,-1
"34741",3137170,7,"<12",2003
"34742",3137171,NA,NA,-1
"34743",3137172,6,"<12",2011
"34744",3138001,12,"12",2011
"34745",3138002,12,"12",2011
"34746",3138003,16,"16",2011
"34747",3138021,16,"16",2011
"34748",3138170,NA,NA,-1
"34749",3139001,16,"16",2011
"34750",3139021,16,"16",2001
"34751",3140001,17,">16",2011
"34752",3140002,16,"16",2011
"34753",3140003,16,"16",2011
"34754",3140004,10,"<12",2011
"34755",3140005,10,"<12",2011
"34756",3140170,12,"12",2005
"34757",3141001,17,">16",2011
"34758",3141002,12,"12",2009
"34759",3141003,17,">16",2011
"34760",3141004,17,">16",2011
"34761",3141005,17,">16",2011
"34762",3141030,NA,NA,-1
"34763",3141031,NA,NA,-1
"34764",3141170,NA,NA,-1
"34765",3141171,NA,NA,-1
"34766",3141172,NA,NA,-1
"34767",3142001,16,"16",2011
"34768",3142002,17,">16",2011
"34769",3142003,16,"16",2007
"34770",3142170,NA,NA,-1
"34771",3143001,NA,NA,-1
"34772",3143002,9,"<12",2011
"34773",3143003,8,"<12",2011
"34774",3143004,15,"13-15",2011
"34775",3143030,NA,NA,-1
"34776",3143031,NA,NA,-1
"34777",3143032,NA,NA,-1
"34778",3143033,NA,NA,-1
"34779",3143034,NA,NA,-1
"34780",3143170,2,"<12",2011
"34781",3144001,12,"12",2005
"34782",3144002,9,"<12",2005
"34783",3144003,NA,NA,-1
"34784",3144030,NA,NA,-1
"34785",3144031,NA,NA,-1
"34786",3145001,6,"<12",2003
"34787",3145002,6,"<12",2003
"34788",3145003,15,"13-15",2011
"34789",3145004,14,"13-15",2003
"34790",3145005,12,"12",2003
"34791",3145170,12,"12",2011
"34792",3145171,NA,NA,-1
"34793",3146001,9,"<12",1999
"34794",3146171,NA,NA,-1
"34795",3146172,NA,NA,-1
"34796",3146173,12,"12",1999
"34797",3146227,6,"<12",1999
"34798",3147001,12,"12",2009
"34799",3147002,12,"12",2011
"34800",3147003,12,"12",2011
"34801",3147004,12,"12",2011
"34802",3147005,14,"13-15",2011
"34803",3147006,11,"<12",2011
"34804",3147030,NA,NA,-1
"34805",3147031,NA,NA,-1
"34806",3147032,NA,NA,-1
"34807",3147033,NA,NA,-1
"34808",3147034,NA,NA,-1
"34809",3147035,NA,NA,-1
"34810",3147170,9,"<12",2011
"34811",3147171,9,"<12",2011
"34812",3147172,12,"12",2011
"34813",3147173,13,"13-15",2011
"34814",3147174,10,"<12",2007
"34815",3147175,13,"13-15",2007
"34816",3147176,NA,NA,-1
"34817",3148001,NA,NA,-1
"34818",3148002,12,"12",2005
"34819",3148003,16,"16",2011
"34820",3148004,6,"<12",2011
"34821",3149001,12,"12",2011
"34822",3149002,17,">16",2011
"34823",3149003,12,"12",2011
"34824",3149030,NA,NA,-1
"34825",3150001,9,"<12",1999
"34826",3150002,9,"<12",1999
"34827",3150003,NA,NA,-1
"34828",3150004,NA,NA,-1
"34829",3151001,8,"<12",2011
"34830",3151002,12,"12",2011
"34831",3151003,12,"12",2011
"34832",3151004,13,"13-15",2011
"34833",3151005,12,"12",2011
"34834",3151006,NA,NA,-1
"34835",3151030,NA,NA,-1
"34836",3151031,NA,NA,-1
"34837",3151032,NA,NA,-1
"34838",3151170,9,"<12",2011
"34839",3151171,NA,NA,-1
"34840",3151172,NA,NA,-1
"34841",3151173,NA,NA,-1
"34842",3151174,NA,NA,-1
"34843",3151175,NA,NA,-1
"34844",3151176,NA,NA,-1
"34845",3151177,NA,NA,-1
"34846",3151178,NA,NA,-1
"34847",3151179,NA,NA,-1
"34848",3151180,NA,NA,-1
"34849",3151181,NA,NA,-1
"34850",3151182,NA,NA,-1
"34851",3152001,8,"<12",1997
"34852",3152002,10,"<12",1997
"34853",3152003,NA,NA,-1
"34854",3152004,NA,NA,-1
"34855",3152005,NA,NA,-1
"34856",3153001,4,"<12",1999
"34857",3153002,NA,NA,-1
"34858",3153003,12,"12",1999
"34859",3153004,NA,NA,-1
"34860",3154001,10,"<12",1999
"34861",3154002,10,"<12",1999
"34862",3154003,NA,NA,-1
"34863",3155001,7,"<12",2009
"34864",3155002,12,"12",2009
"34865",3155003,12,"12",2009
"34866",3155004,12,"12",2009
"34867",3155005,12,"12",2009
"34868",3155006,NA,NA,-1
"34869",3155030,NA,NA,-1
"34870",3155031,NA,NA,-1
"34871",3155032,NA,NA,-1
"34872",3155170,NA,NA,-1
"34873",3155171,NA,NA,-1
"34874",3155172,NA,NA,-1
"34875",3156001,15,"13-15",2011
"34876",3156002,14,"13-15",2011
"34877",3156003,NA,NA,-1
"34878",3156004,NA,NA,-1
"34879",3156170,12,"12",2003
"34880",3157001,15,"13-15",2007
"34881",3157002,14,"13-15",2007
"34882",3157003,12,"12",2007
"34883",3157004,11,"<12",2007
"34884",3157005,12,"12",2007
"34885",3157030,NA,NA,-1
"34886",3157170,NA,NA,-1
"34887",3158001,12,"12",1999
"34888",3158002,9,"<12",1999
"34889",3158003,NA,NA,-1
"34890",3158004,NA,NA,-1
"34891",3158005,NA,NA,-1
"34892",3159001,12,"12",2011
"34893",3159002,13,"13-15",2011
"34894",3159003,12,"12",2011
"34895",3159004,14,"13-15",2011
"34896",3160001,7,"<12",1997
"34897",3160002,NA,NA,-1
"34898",3160003,NA,NA,-1
"34899",3161001,12,"12",2011
"34900",3161002,12,"12",2011
"34901",3161003,14,"13-15",2011
"34902",3161004,6,"<12",2011
"34903",3161005,6,"<12",2009
"34904",3161006,14,"13-15",2011
"34905",3161007,16,"16",2011
"34906",3161008,14,"13-15",2011
"34907",3161009,10,"<12",2011
"34908",3161010,16,"16",2011
"34909",3161011,14,"13-15",2011
"34910",3161012,11,"<12",2011
"34911",3161170,14,"13-15",2011
"34912",3161171,12,"12",2011
"34913",3161172,16,"16",2011
"34914",3161173,NA,NA,-1
"34915",3162001,12,"12",2011
"34916",3162002,12,"12",2011
"34917",3162003,4,"<12",2003
"34918",3162004,14,"13-15",2011
"34919",3162005,11,"<12",2011
"34920",3162006,12,"12",2011
"34921",3162030,NA,NA,-1
"34922",3162031,NA,NA,-1
"34923",3162170,16,"16",2011
"34924",3163001,12,"12",2003
"34925",3163002,11,"<12",2011
"34926",3163003,15,"13-15",2011
"34927",3163004,12,"12",2011
"34928",3164001,12,"12",1997
"34929",3164002,12,"12",1997
"34930",3164003,NA,NA,-1
"34931",3164004,NA,NA,-1
"34932",3165001,12,"12",2011
"34933",3165002,12,"12",2011
"34934",3165003,14,"13-15",2007
"34935",3165004,14,"13-15",2011
"34936",3165005,13,"13-15",2011
"34937",3165030,NA,NA,-1
"34938",3165031,NA,NA,-1
"34939",3165032,NA,NA,-1
"34940",3165033,NA,NA,-1
"34941",3165170,16,"16",2005
"34942",3165171,12,"12",2009
"34943",3165172,NA,NA,-1
"34944",3165173,NA,NA,-1
"34945",3165174,NA,NA,-1
"34946",3165175,NA,NA,-1
"34947",3166001,12,"12",2011
"34948",3166002,12,"12",2011
"34949",3166003,14,"13-15",2011
"34950",3166030,NA,NA,-1
"34951",3166170,16,"16",2011
"34952",3167001,NA,NA,-1
"34953",3167002,17,">16",2007
"34954",3167003,11,"<12",2007
"34955",3168001,NA,NA,-1
"34956",3168002,7,"<12",1999
"34957",3168003,NA,NA,-1
"34958",3168004,NA,NA,-1
"34959",3168005,NA,NA,-1
"34960",3169001,16,"16",2003
"34961",3169002,NA,NA,-1
"34962",3169003,NA,NA,-1
"34963",3169004,NA,NA,-1
"34964",3169005,NA,NA,-1
"34965",3170001,16,"16",2005
"34966",3171001,12,"12",2011
"34967",3171002,9,"<12",2011
"34968",3171003,14,"13-15",2011
"34969",3171004,12,"12",2011
"34970",3171005,12,"12",2011
"34971",3171030,NA,NA,-1
"34972",3171031,NA,NA,-1
"34973",3171032,NA,NA,-1
"34974",3171033,NA,NA,-1
"34975",3171034,NA,NA,-1
"34976",3171035,NA,NA,-1
"34977",3171170,12,"12",2011
"34978",3171171,12,"12",2011
"34979",3171172,NA,NA,-1
"34980",3172001,15,"13-15",2011
"34981",3172002,15,"13-15",2011
"34982",3172003,12,"12",2011
"34983",3172004,14,"13-15",2011
"34984",3172030,NA,NA,-1
"34985",3172031,NA,NA,-1
"34986",3172032,NA,NA,-1
"34987",3172033,NA,NA,-1
"34988",3172034,NA,NA,-1
"34989",3172170,15,"13-15",2011
"34990",3172171,NA,NA,-1
"34991",3172172,9,"<12",2009
"34992",3172173,12,"12",2011
"34993",3173001,14,"13-15",2011
"34994",3173002,13,"13-15",2011
"34995",3173021,14,"13-15",2011
"34996",3173030,NA,NA,-1
"34997",3173031,NA,NA,-1
"34998",3173032,NA,NA,-1
"34999",3173033,NA,NA,-1
"35000",3173170,12,"12",2011
"35001",3173171,14,"13-15",2011
"35002",3173172,NA,NA,-1
"35003",3174001,12,"12",1997
"35004",3174002,6,"<12",1997
"35005",3174003,NA,NA,-1
"35006",3174004,NA,NA,-1
"35007",3175001,6,"<12",2011
"35008",3175170,NA,NA,-1
"35009",3176001,12,"12",2011
"35010",3176002,12,"12",2011
"35011",3176003,13,"13-15",2011
"35012",3176004,11,"<12",2011
"35013",3176005,NA,NA,-1
"35014",3176030,NA,NA,-1
"35015",3176031,NA,NA,-1
"35016",3176032,NA,NA,-1
"35017",3177001,10,"<12",2011
"35018",3177002,6,"<12",2011
"35019",3177003,10,"<12",2011
"35020",3177030,NA,NA,-1
"35021",3177031,NA,NA,-1
"35022",3177170,6,"<12",1997
"35023",3177171,12,"12",2011
"35024",3178001,12,"12",2011
"35025",3178002,12,"12",2011
"35026",3178003,12,"12",2009
"35027",3178004,12,"12",2011
"35028",3178005,12,"12",2011
"35029",3178006,2,"<12",2011
"35030",3178170,9,"<12",2011
"35031",3178171,NA,NA,-1
"35032",3178172,NA,NA,-1
"35033",3179001,9,"<12",2007
"35034",3179002,6,"<12",2011
"35035",3179003,10,"<12",2011
"35036",3179004,12,"12",2011
"35037",3179005,12,"12",2011
"35038",3179006,NA,NA,-1
"35039",3179030,NA,NA,-1
"35040",3179031,NA,NA,-1
"35041",3179171,NA,NA,-1
"35042",3179172,NA,NA,-1
"35043",3179173,14,"13-15",2009
"35044",3179174,12,"12",2005
"35045",3179175,13,"13-15",2007
"35046",3179176,12,"12",2009
"35047",3179177,11,"<12",2009
"35048",3179178,NA,NA,-1
"35049",3179179,NA,NA,-1
"35050",3179180,NA,NA,-1
"35051",3179227,NA,NA,-1
"35052",3180001,17,">16",1997
"35053",3180002,NA,NA,-1
"35054",3181001,6,"<12",1997
"35055",3181002,6,"<12",1997
"35056",3181003,9,"<12",1997
"35057",3181004,NA,NA,-1
"35058",3181005,NA,NA,-1
"35059",3181006,NA,NA,-1
"35060",3181007,NA,NA,-1
"35061",3182001,14,"13-15",2001
"35062",3182002,13,"13-15",2001
"35063",3182003,13,"13-15",2001
"35064",3182004,11,"<12",2001
"35065",3183001,16,"16",1997
"35066",3183002,16,"16",1997
"35067",3183003,16,"16",1997
"35068",3184001,16,"16",2011
"35069",3184002,12,"12",2011
"35070",3184021,17,">16",2001
"35071",3184022,16,"16",2011
"35072",3184170,16,"16",2011
"35073",3184171,NA,NA,-1
"35074",3185001,17,">16",2011
"35075",3185002,16,"16",2011
"35076",3185170,11,"<12",2009
"35077",3186001,12,"12",1997
"35078",3187001,12,"12",2007
"35079",3187002,6,"<12",1999
"35080",3187030,NA,NA,-1
"35081",3187170,NA,NA,-1
"35082",3188001,12,"12",2011
"35083",3188170,9,"<12",1997
"35084",3189001,17,">16",2011
"35085",3189002,16,"16",2011
"35086",3189003,12,"12",2011
"35087",3190001,13,"13-15",2011
"35088",3190002,13,"13-15",2009
"35089",3190003,12,"12",2011
"35090",3190021,15,"13-15",2011
"35091",3190030,NA,NA,-1
"35092",3190031,NA,NA,-1
"35093",3190170,13,"13-15",2011
"35094",3190171,NA,NA,-1
"35095",3191001,15,"13-15",2011
"35096",3191002,14,"13-15",2011
"35097",3191003,12,"12",2011
"35098",3191004,12,"12",2005
"35099",3191030,NA,NA,-1
"35100",3191170,11,"<12",2011
"35101",3191171,NA,NA,-1
"35102",3192001,3,"<12",2001
"35103",3192002,5,"<12",1997
"35104",3192227,NA,NA,-1
"35105",3193001,2,"<12",2011
"35106",3193002,8,"<12",2007
"35107",3193003,12,"12",2011
"35108",3193004,15,"13-15",2011
"35109",3193030,NA,NA,-1
"35110",3193031,NA,NA,-1
"35111",3193032,NA,NA,-1
"35112",3193033,NA,NA,-1
"35113",3193034,NA,NA,-1
"35114",3193035,NA,NA,-1
"35115",3193170,NA,NA,-1
"35116",3193171,9,"<12",2005
"35117",3193172,11,"<12",2005
"35118",3193173,12,"12",2009
"35119",3193174,12,"12",2003
"35120",3193175,NA,NA,-1
"35121",3193176,NA,NA,-1
"35122",3193177,12,"12",2009
"35123",3193178,12,"12",2011
"35124",3193179,NA,NA,-1
"35125",3194001,11,"<12",2011
"35126",3194002,NA,NA,-1
"35127",3194003,12,"12",2011
"35128",3194004,7,"<12",2011
"35129",3194030,NA,NA,-1
"35130",3194031,NA,NA,-1
"35131",3194170,NA,NA,-1
"35132",3195001,8,"<12",2011
"35133",3195002,6,"<12",2011
"35134",3195003,12,"12",2011
"35135",3195004,13,"13-15",2011
"35136",3195005,12,"12",2011
"35137",3195030,NA,NA,-1
"35138",3195031,NA,NA,-1
"35139",3195032,NA,NA,-1
"35140",3195033,NA,NA,-1
"35141",3195034,NA,NA,-1
"35142",3195035,NA,NA,-1
"35143",3195036,NA,NA,-1
"35144",3195037,NA,NA,-1
"35145",3195170,12,"12",2005
"35146",3195171,12,"12",2011
"35147",3195172,13,"13-15",2005
"35148",3195173,12,"12",2011
"35149",3195174,12,"12",2011
"35150",3196001,6,"<12",2011
"35151",3196002,6,"<12",2011
"35152",3196003,16,"16",2011
"35153",3196004,12,"12",2011
"35154",3196005,14,"13-15",2011
"35155",3196006,15,"13-15",2011
"35156",3196007,NA,NA,-1
"35157",3196008,NA,NA,-1
"35158",3196030,NA,NA,-1
"35159",3196031,NA,NA,-1
"35160",3196170,13,"13-15",2011
"35161",3196171,NA,NA,-1
"35162",3197001,2,"<12",2011
"35163",3197002,1,"<12",2011
"35164",3197003,1,"<12",2001
"35165",3197004,1,"<12",2001
"35166",3197005,12,"12",2011
"35167",3197030,NA,NA,-1
"35168",3197031,NA,NA,-1
"35169",3197170,12,"12",2011
"35170",3197171,NA,NA,-1
"35171",3198001,9,"<12",2011
"35172",3198002,7,"<12",2011
"35173",3199001,4,"<12",2005
"35174",3199002,1,"<12",2001
"35175",3199003,16,"16",2011
"35176",3199004,NA,NA,-1
"35177",3199030,NA,NA,-1
"35178",3199031,NA,NA,-1
"35179",3199032,NA,NA,-1
"35180",3199170,12,"12",2011
"35181",3199171,5,"<12",2009
"35182",3199172,5,"<12",2009
"35183",3199173,6,"<12",2011
"35184",3199174,11,"<12",2009
"35185",3199175,12,"12",2011
"35186",3199176,NA,NA,-1
"35187",3199177,NA,NA,-1
"35188",3199178,NA,NA,-1
"35189",3200001,6,"<12",2011
"35190",3200002,3,"<12",2011
"35191",3200003,15,"13-15",2011
"35192",3200004,13,"13-15",2011
"35193",3200005,14,"13-15",2011
"35194",3200006,14,"13-15",2011
"35195",3200030,NA,NA,-1
"35196",3200031,NA,NA,-1
"35197",3200032,NA,NA,-1
"35198",3200033,NA,NA,-1
"35199",3200170,NA,NA,-1
"35200",3200171,NA,NA,-1
"35201",3201001,11,"<12",2011
"35202",3201002,14,"13-15",2011
"35203",3201003,12,"12",2011
"35204",3201030,NA,NA,-1
"35205",3201031,NA,NA,-1
"35206",3201032,NA,NA,-1
"35207",3201033,NA,NA,-1
"35208",3201034,NA,NA,-1
"35209",3201035,NA,NA,-1
"35210",3201036,NA,NA,-1
"35211",3201170,14,"13-15",2011
"35212",3201171,10,"<12",2011
"35213",3201172,11,"<12",2011
"35214",3201173,2,"<12",2011
"35215",3202001,10,"<12",2001
"35216",3202002,12,"12",2001
"35217",3202003,10,"<12",2001
"35218",3202004,NA,NA,-1
"35219",3202005,NA,NA,-1
"35220",3203001,6,"<12",2011
"35221",3203002,16,"16",2011
"35222",3203030,NA,NA,-1
"35223",3203031,NA,NA,-1
"35224",3203170,14,"13-15",1997
"35225",3203171,12,"12",2009
"35226",3204001,9,"<12",2011
"35227",3204002,6,"<12",2011
"35228",3204003,14,"13-15",2011
"35229",3204004,12,"12",2011
"35230",3204005,NA,NA,-1
"35231",3205001,12,"12",2003
"35232",3205002,NA,NA,-1
"35233",3205170,NA,NA,-1
"35234",3206001,10,"<12",2007
"35235",3206002,6,"<12",2011
"35236",3206003,12,"12",2011
"35237",3206004,13,"13-15",2011
"35238",3206030,NA,NA,-1
"35239",3206170,12,"12",2011
"35240",3207001,12,"12",2011
"35241",3207002,12,"12",2007
"35242",3207003,12,"12",2011
"35243",3207004,12,"12",2011
"35244",3207005,12,"12",2011
"35245",3207031,NA,NA,-1
